model,Tw,z,H,F,G,T,Fp,Gp,Tp
lopez,1.04,26.28,-0.8872903085314074,7.144055272691562e-11,0.999999999906615,1.0000000033870118,-6.338883734723743e-11,8.285999139738153e-11,-2.1641270376391146e-09
lopez,1.04,26.3,-0.88729030853424,7.018395925511411e-11,0.9999999999082576,1.0000000033440046,-6.227387414176585e-11,8.140254485785912e-11,-2.136651932443717e-09
lopez,1.04,26.32,-0.8872903085370225,6.894946705950096e-11,0.9999999999098713,1.0000000033015435,-6.117852118434368e-11,7.997073224780826e-11,-2.1095256323679836e-09
lopez,1.04,26.34,-0.8872903085397562,6.773668967512715e-11,0.9999999999114565,1.0000000032596215,-6.010243556837068e-11,7.856410532998121e-11,-2.0827437278329275e-09
lopez,1.04,26.36,-0.8872903085424417,6.654524382325669e-11,0.999999999913014,1.0000000032182315,-5.904527721434252e-11,7.718221956262533e-11,-2.056301835501996e-09
lopez,1.04,26.38,-0.8872903085450801,6.537475429858204e-11,0.999999999914544,1.000000003177367,-5.800671320622955e-11,7.582463976786781e-11,-2.0301956386872634e-09
lopez,1.04,26.400000000000002,-0.887290308547672,6.422485377688315e-11,0.9999999999160472,1.0000000031370213,-5.698641762081451e-11,7.449093990863102e-11,-2.004420886202365e-09
lopez,1.04,26.42,-0.8872903085502183,6.309517798943243e-11,0.9999999999175239,1.000000003097188,-5.598406724598898e-11,7.318069749171764e-11,-1.978973352323594e-09
lopez,1.04,26.44,-0.88729030855272,6.198537328466557e-11,0.9999999999189746,1.0000000030578604,-5.499934829015048e-11,7.189350233813386e-11,-1.9538489003677135e-09
lopez,1.04,26.46,-0.8872903085551774,6.08950889267013e-11,0.9999999999203997,1.000000003019032,-5.403194954875371e-11,7.062894765060963e-11,-1.9290434182698605e-09
lopez,1.04,26.48,-0.8872903085575918,5.982398156760024e-11,0.9999999999217998,1.0000000029806964,-5.3081566372502615e-11,6.938663520070055e-11,-1.904552856489112e-09
lopez,1.04,26.5,-0.8872903085599636,5.877171507135523e-11,0.9999999999231753,1.0000000029428477,-5.214790051117847e-11,6.816617512464474e-11,-1.8803732269324118e-09
lopez,1.04,26.52,-0.8872903085622937,5.773795609801981e-11,0.9999999999245267,1.0000000029054794,-5.123065619548013e-11,6.69671808016615e-11,-1.8565005653935422e-09
lopez,1.04,26.54,-0.8872903085645828,5.6722381023345225e-11,0.9999999999258542,1.0000000028685856,-5.0329546276750747e-11,6.57892768796184e-11,-1.8329309911963185e-09
lopez,1.04,26.560000000000002,-0.8872903085668318,5.5724668891204976e-11,0.9999999999271584,1.0000000028321603,-4.94442859737324e-11,6.463209110097613e-11,-1.8096606467593609e-09
lopez,1.04,26.580000000000002,-0.8872903085690411,5.4744505506130755e-11,0.9999999999284396,1.0000000027961973,-4.85745965038336e-11,6.349525904947264e-11,-1.7866857331558235e-09
lopez,1.04,26.6,-0.8872903085712115,5.378158327224598e-11,0.9999999999296983,1.000000002760691,-4.772020494021654e-11,6.23784239633118e-11,-1.764002509103887e-09
lopez,1.04,26.62,-0.8872903085733438,5.2835597152331274e-11,0.9999999999309349,1.0000000027256355,-4.688084062631515e-11,6.128123204832889e-11,-1.7416072557302899e-09
lopez,1.04,26.64,-0.8872903085754387,5.190625099993913e-11,0.9999999999321496,1.000000002691025,-4.605624079425888e-11,6.020333982222588e-11,-1.7194963325223782e-09
lopez,1.04,26.66,-0.8872903085774966,5.099325111020348e-11,0.9999999999333431,1.0000000026568536,-4.524614484256874e-11,5.914440663454708e-11,-1.6976661206330369e-09
lopez,1.04,26.68,-0.8872903085795183,5.0096309964892254e-11,0.9999999999345156,1.0000000026231164,-4.445029765910604e-11,5.810409901033803e-11,-1.6761130562397187e-09
lopez,1.04,26.7,-0.8872903085815045,4.92151460850173e-11,0.9999999999356675,1.0000000025898073,-4.366844949029461e-11,5.708209047919703e-11,-1.6548336295974354e-09
lopez,1.04,26.72,-0.8872903085834558,4.8349480333000946e-11,0.999999999936799,1.0000000025569211,-4.290035266006908e-11,5.607805728638224e-11,-1.6338243519829527e-09
lopez,1.04,26.740000000000002,-0.8872903085853726,4.749904170715292e-11,0.9999999999379107,1.0000000025244524,-4.2145766711258006e-11,5.5091685113474004e-11,-1.6130818081841359e-09
lopez,1.04,26.76,-0.8872903085872558,4.666356144005874e-11,0.9999999999390027,1.0000000024923963,-4.14044531691412e-11,5.412266223345363e-11,-1.592602603313583e-09
lopez,1.04,26.78,-0.8872903085891058,4.584277642565202e-11,0.9999999999400756,1.0000000024607467,-4.067617858225766e-11,5.317068348555655e-11,-1.5723833941031427e-09
lopez,1.04,26.8,-0.8872903085909234,4.503642908433945e-11,0.9999999999411298,1.000000002429499,-3.996071440273236e-11,5.2235450118839025e-11,-1.5524208880155264e-09
lopez,1.04,26.82,-0.887290308592709,4.424426397913719e-11,0.9999999999421653,1.000000002398648,-3.9257833983806846e-11,5.131666586744008e-11,-1.532711812234226e-09
lopez,1.04,26.84,-0.8872903085944631,4.3466033118159265e-11,0.9999999999431824,1.000000002368189,-3.856731728468575e-11,5.041404310061599e-11,-1.5132529629044508e-09
lopez,1.04,26.86,-0.8872903085961865,4.270149055409056e-11,0.9999999999441819,1.0000000023381164,-3.78889460787016e-11,4.952729655899676e-11,-1.4940411552382981e-09
lopez,1.04,26.88,-0.8872903085978796,4.195039552027922e-11,0.9999999999451636,1.0000000023084255,-3.7222506735939167e-11,4.865614699194939e-11,-1.4750732528725612e-09
lopez,1.04,26.900000000000002,-0.8872903085995427,4.1212512307312715e-11,0.9999999999461282,1.0000000022791118,-3.656779011372261e-11,4.780032101442591e-11,-1.4563461670353083e-09
lopez,1.04,26.92,-0.8872903086011766,4.0487607166466966e-11,0.9999999999470758,1.0000000022501703,-3.5924588809075893e-11,4.695954751546195e-11,-1.4378568274549375e-09
lopez,1.04,26.94,-0.8872903086027819,3.977545316197814e-11,0.9999999999480067,1.0000000022215958,-3.529270146409655e-11,4.61335632860324e-11,-1.4196022285537179e-09
lopez,1.04,26.96,-0.8872903086043589,3.9075825229056085e-11,0.9999999999489213,1.0000000021933846,-3.467192838097885e-11,4.532210728714095e-11,-1.4015793826408169e-09
lopez,1.04,26.98,-0.8872903086059081,3.838850304370191e-11,0.9999999999498197,1.0000000021655313,-3.4062074068375226e-11,4.45249239783475e-11,-1.3837853474532377e-09
lopez,1.04,27.0,-0.8872903086074301,3.771327090976371e-11,0.9999999999507023,1.0000000021380315,-3.346294714118179e-11,4.374176318677088e-11,-1.3662172253739779e-09
lopez,1.04,27.02,-0.8872903086089254,3.7049914925302495e-11,0.9999999999515694,1.000000002110881,-3.2874357806282366e-11,4.29723768205286e-11,-1.3488721361414255e-09
lopez,1.04,27.04,-0.8872903086103943,3.639822742287529e-11,0.9999999999524213,1.0000000020840751,-3.229612180236864e-11,4.2216524018751856e-11,-1.3317472601841383e-09
lopez,1.04,27.060000000000002,-0.8872903086118373,3.5758002447154715e-11,0.9999999999532582,1.0000000020576096,-3.172805638727583e-11,4.1473965906350884e-11,-1.3148397947105974e-09
lopez,1.04,27.080000000000002,-0.8872903086132551,3.512903838108107e-11,0.9999999999540804,1.0000000020314803,-3.1169982668141953e-11,4.0744468639929347e-11,-1.2981469795457355e-09
lopez,1.04,27.1,-0.8872903086146477,3.4511137842507e-11,0.9999999999548881,1.0000000020056825,-3.0621725509701734e-11,4.002780328790885e-11,-1.2816660963974636e-09
lopez,1.04,27.12,-0.8872903086160161,3.390410509115782e-11,0.9999999999556816,1.0000000019802122,-3.008311123350753e-11,3.932374282301946e-11,-1.2653944432550114e-09
lopez,1.04,27.14,-0.8872903086173604,3.330775009190569e-11,0.9999999999564612,1.0000000019550652,-2.955397122323314e-11,3.8632066835044945e-11,-1.2493293750418434e-09
lopez,1.04,27.16,-0.8872903086186809,3.2721884376368704e-11,0.999999999957227,1.000000001930238,-2.9034138252710924e-11,3.795255673094267e-11,-1.2334682624228924e-09
lopez,1.04,27.18,-0.8872903086199783,3.214632344608522e-11,0.9999999999579794,1.0000000019057254,-2.8523448618244886e-11,3.728499852213957e-11,-1.2178085160421275e-09
lopez,1.04,27.2,-0.8872903086212527,3.1580886677934686e-11,0.9999999999587184,1.0000000018815243,-2.80217420546916e-11,3.662918271483571e-11,-1.2023475858344912e-09
lopez,1.04,27.22,-0.8872903086225048,3.102539495126347e-11,0.9999999999594446,1.00000000185763,-2.7528859630031993e-11,3.5984901557851284e-11,-1.18708293700864e-09
lopez,1.04,27.240000000000002,-0.8872903086237347,3.047967436616062e-11,0.9999999999601578,1.0000000018340396,-2.7044647044561323e-11,3.535195335522924e-11,-1.172012088183971e-09
lopez,1.04,27.26,-0.8872903086249432,2.994355245643456e-11,0.9999999999608586,1.0000000018107484,-2.6568951270700064e-11,3.4730138073896614e-11,-1.1571325727471656e-09
lopez,1.04,27.28,-0.8872903086261305,2.941686038874161e-11,0.9999999999615472,1.0000000017877528,-2.6101622504259497e-11,3.411925989430034e-11,-1.1424419615897496e-09
lopez,1.04,27.3,-0.8872903086272967,2.8899432876037674e-11,0.9999999999622236,1.0000000017650494,-2.564251408764808e-11,3.3519127110025075e-11,-1.127937862462622e-09
lopez,1.04,27.32,-0.8872903086284425,2.8391106006176345e-11,0.9999999999628879,1.000000001742634,-2.519148058320767e-11,3.2929549609315903e-11,-1.1136178974451525e-09
lopez,1.04,27.34,-0.8872903086295681,2.7891720644479054e-11,0.9999999999635407,1.0000000017205035,-2.4748380792280968e-11,3.2350342821513004e-11,-1.099479738722021e-09
lopez,1.04,27.36,-0.8872903086306739,2.7401118968254204e-11,0.999999999964182,1.0000000016986537,-2.4313074680324006e-11,3.178132369765065e-11,-1.085521072331281e-09
lopez,1.04,27.38,-0.8872903086317603,2.6919146479206015e-11,0.999999999964812,1.0000000016770811,-2.3885425162496998e-11,3.1222313044528135e-11,-1.0717396194947732e-09
lopez,1.04,27.400000000000002,-0.8872903086328277,2.644565192423422e-11,0.999999999965431,1.0000000016557828,-2.3465298033390597e-11,3.0673135432850156e-11,-1.0581331360125919e-09
lopez,1.04,27.42,-0.8872903086338761,2.5980485308398768e-11,0.999999999966039,1.0000000016347548,-2.305256020394886e-11,3.0133616892585096e-11,-1.0446993911265603e-09
lopez,1.04,27.44,-0.8872903086349061,2.5523501008589105e-11,0.9999999999666364,1.0000000016139938,-2.2647082464197762e-11,2.960358852432117e-11,-1.0314362010829371e-09
lopez,1.04,27.46,-0.8872903086359181,2.5074554602285545e-11,0.9999999999672232,1.0000000015934962,-2.2248736669435853e-11,2.908288282113907e-11,-1.018341395124012e-09
lopez,1.04,27.48,-0.8872903086369123,2.46335047091014e-11,0.9999999999677999,1.000000001573259,-2.1857397374216857e-11,2.8571335804505023e-11,-1.005412835498443e-09
lopez,1.04,27.5,-0.8872903086378888,2.42002129183074e-11,0.9999999999683662,1.0000000015532786,-2.1472941768042672e-11,2.8068786940210704e-11,-9.926484168931968e-10
lopez,1.04,27.52,-0.8872903086388483,2.3774541970508265e-11,0.9999999999689225,1.000000001533552,-2.1095248061982686e-11,2.7575077029410266e-11,-9.800460466050948e-10
lopez,1.04,27.54,-0.887290308639791,2.3356358606941747e-11,0.9999999999694693,1.0000000015140758,-2.0724198016829207e-11,2.709005151334938e-11,-9.676036760264354e-10
lopez,1.04,27.560000000000002,-0.8872903086407169,2.2945530667498323e-11,0.9999999999700063,1.000000001494847,-2.0359674368198422e-11,2.6613557107534372e-11,-9.55319268741257e-10
lopez,1.04,27.580000000000002,-0.8872903086416267,2.2541928775904845e-11,0.9999999999705339,1.000000001475862,-2.0001562321777535e-11,2.6145443756274494e-11,-9.431908192973083e-10
lopez,1.04,27.6,-0.8872903086425203,2.2145426273402148e-11,0.9999999999710522,1.0000000014571182,-1.964974949447757e-11,2.5685564555758596e-11,-9.312163526731274e-10
lopez,1.04,27.62,-0.8872903086433983,2.1755897554809405e-11,0.9999999999715613,1.0000000014386123,-1.930412443803937e-11,2.523377382415713e-11,-9.193939056767246e-10
lopez,1.04,27.64,-0.8872903086442608,2.137322067589908e-11,0.9999999999720616,1.0000000014203412,-1.8964578952532136e-11,2.4789930125758163e-11,-9.077215564826483e-10
lopez,1.04,27.66,-0.8872903086451083,2.0997274697813667e-11,0.999999999972553,1.0000000014023025,-1.8631005730080142e-11,2.435389319091748e-11,-8.961973947026786e-10
lopez,1.04,27.68,-0.8872903086459407,2.062794122916605e-11,0.9999999999730358,1.0000000013844925,-1.8303299723153437e-11,2.3925525704647214e-11,-8.848195389960466e-10
lopez,1.04,27.7,-0.8872903086467585,2.0265104365348702e-11,0.9999999999735101,1.0000000013669088,-1.798135809071748e-11,2.350469323622429e-11,-8.735861365695095e-10
lopez,1.04,27.72,-0.8872903086475621,1.990864916587672e-11,0.9999999999739759,1.000000001349548,-1.7665078847194404e-11,2.3091262473152958e-11,-8.624953457272022e-10
lopez,1.04,27.740000000000002,-0.8872903086483515,1.955846404037971e-11,0.9999999999744337,1.0000000013324082,-1.7354362979530416e-11,2.268510398853205e-11,-8.515453635797442e-10
lopez,1.04,27.76,-0.8872903086491268,1.921443831849505e-11,0.9999999999748834,1.0000000013154855,-1.7049112290985738e-11,2.2286089422521623e-11,-8.407343979671761e-10
lopez,1.04,27.78,-0.8872903086498887,1.8876463661033542e-11,0.9999999999753253,1.0000000012987775,-1.674923065324813e-11,2.1894093119068325e-11,-8.300606839793232e-10
lopez,1.04,27.8,-0.8872903086506371,1.854443400444187e-11,0.9999999999757593,1.000000001282282,-1.6454623957155026e-11,2.1508992061490847e-11,-8.195224834868171e-10
lopez,1.04,27.82,-0.8872903086513723,1.8218244167429098e-11,0.9999999999761857,1.0000000012659958,-1.61651988763667e-11,2.1130664256390464e-11,-8.091180687708833e-10
lopez,1.04,27.84,-0.8872903086520946,1.7897792034372346e-11,0.9999999999766045,1.0000000012499164,-1.5880864804680966e-11,2.0758991266050864e-11,-7.988457485176154e-10
lopez,1.04,27.86,-0.8872903086528042,1.758297633154172e-11,0.999999999977016,1.000000001234041,-1.5601531882899122e-11,2.0393855629216323e-11,-7.887038414785111e-10
lopez,1.04,27.88,-0.8872903086535013,1.727369791844911e-11,0.9999999999774204,1.0000000012183676,-1.5327112144627228e-11,2.003514235884887e-11,-7.786906919684496e-10
lopez,1.04,27.900000000000002,-0.8872903086541862,1.6969859737025975e-11,0.9999999999778175,1.0000000012028927,-1.5057519471181994e-11,1.9682738883182608e-11,-7.688046694257284e-10
lopez,1.04,27.92,-0.8872903086548589,1.667136553655644e-11,0.9999999999782077,1.0000000011876145,-1.4792668460236382e-11,1.9336533566851083e-11,-7.590441530549632e-10
lopez,1.04,27.94,-0.8872903086555199,1.6378121871697425e-11,0.9999999999785909,1.00000000117253,-1.4532476198643379e-11,1.8996418028269527e-11,-7.494075562126436e-10
lopez,1.04,27.96,-0.8872903086561692,1.6090036067516693e-11,0.9999999999789676,1.0000000011576375,-1.4276860456834044e-11,1.8662284779405956e-11,-7.398933016977468e-10
lopez,1.04,27.98,-0.8872903086568072,1.580701740119772e-11,0.9999999999793375,1.0000000011429335,-1.402574073733281e-11,1.8334028596369005e-11,-7.304998362905897e-10
lopez,1.04,28.0,-0.887290308657434,1.5528977055532623e-11,0.999999999979701,1.0000000011284165,-1.3779038233492151e-11,1.8011546465467137e-11,-7.212256303400957e-10
lopez,1.04,28.02,-0.8872903086580496,1.5255826952116575e-11,0.9999999999800581,1.0000000011140837,-1.3536674794197337e-11,1.7694736229901687e-11,-7.120691633570924e-10
lopez,1.04,28.04,-0.8872903086586544,1.4987481579723307e-11,0.9999999999804088,1.000000001099933,-1.3298574546166284e-11,1.7383498710388638e-11,-7.030289468907291e-10
lopez,1.04,28.060000000000002,-0.8872903086592486,1.4723856132124398e-11,0.9999999999807534,1.000000001085962,-1.3064662241654684e-11,1.707773554532824e-11,-6.941035013482707e-10
lopez,1.04,28.080000000000002,-0.8872903086598324,1.4464867589460001e-11,0.999999999981092,1.0000000010721681,-1.2834864217945704e-11,1.6777350445021238e-11,-6.852913696341938e-10
lopez,1.04,28.1,-0.8872903086604059,1.4210434675680185e-11,0.9999999999814245,1.0000000010585495,-1.2609108359588152e-11,1.648224914230775e-11,-6.765911167629846e-10
lopez,1.04,28.12,-0.8872903086609694,1.3960476790808964e-11,0.9999999999817513,1.0000000010451036,-1.2387323151004688e-11,1.6192338154165018e-11,-6.68001316344033e-10
lopez,1.04,28.14,-0.8872903086615229,1.3714915684078757e-11,0.9999999999820722,1.0000000010318288,-1.2169439161047829e-11,1.5907526722274624e-11,-6.595205720422932e-10
lopez,1.04,28.16,-0.8872903086620666,1.3473673749860992e-11,0.9999999999823876,1.0000000010187222,-1.1955387530995666e-11,1.5627724836575733e-11,-6.511474958326344e-10
lopez,1.04,28.18,-0.8872903086626008,1.3236675017221229e-11,0.9999999999826974,1.0000000010057823,-1.1745100852574558e-11,1.5352844382990066e-11,-6.428807207948473e-10
lopez,1.04,28.2,-0.8872903086631255,1.3003845110974291e-11,0.9999999999830018,1.0000000009930063,-1.153851313340368e-11,1.508279909825212e-11,-6.347189007504139e-10
lopez,1.04,28.22,-0.8872903086636411,1.2775110274605828e-11,0.9999999999833007,1.0000000009803929,-1.1335558930042854e-11,1.481750343665514e-11,-6.266606975838051e-10
lopez,1.04,28.240000000000002,-0.8872903086641476,1.2550398901346798e-11,0.9999999999835945,1.000000000967939,-1.1136174706500077e-11,1.455687434585155e-11,-6.187048013750053e-10
lopez,1.04,28.26,-0.8872903086646452,1.2329639974790803e-11,0.9999999999838831,1.0000000009556436,-1.094029745060637e-11,1.4300829458219585e-11,-6.108499099996419e-10
lopez,1.04,28.28,-0.8872903086651341,1.2112763974429293e-11,0.9999999999841666,1.0000000009435044,-1.0747865477488416e-11,1.4049288141138639e-11,-6.030947411321385e-10
lopez,1.04,28.3,-0.8872903086656143,1.1899702840013547e-11,0.9999999999844451,1.0000000009315193,-1.055881839794733e-11,1.3802171455654912e-11,-5.954380319049702e-10
lopez,1.04,28.32,-0.887290308666086,1.1690389077436499e-11,0.9999999999847187,1.0000000009196865,-1.0373096325116187e-11,1.3559401119447954e-11,-5.878785270146063e-10
lopez,1.04,28.34,-0.8872903086665497,1.1484757159809083e-11,0.9999999999849876,1.0000000009080035,-1.0190641117621518e-11,1.332090113185414e-11,-5.804149976080938e-10
lopez,1.04,28.36,-0.887290308667005,1.128274210047914e-11,0.9999999999852516,1.0000000008964691,-1.0011395113436861e-11,1.3086596118797854e-11,-5.730462221456706e-10
lopez,1.04,28.38,-0.8872903086674523,1.108428028168102e-11,0.999999999985511,1.0000000008850811,-9.835301865135435e-12,1.2856412293891906e-11,-5.657709976610854e-10
lopez,1.04,28.400000000000002,-0.8872903086678917,1.0889309421923295e-11,0.9999999999857658,1.0000000008738377,-9.662306110953646e-12,1.2630277420612507e-11,-5.585881394419343e-10
lopez,1.04,28.42,-0.8872903086683234,1.0697767757787183e-11,0.9999999999860162,1.000000000862737,-9.492353048808722e-12,1.2408119863316901e-11,-5.514964698716991e-10
lopez,1.04,28.44,-0.8872903086687476,1.0509595326042211e-11,0.9999999999862623,1.0000000008517773,-9.325389473907526e-12,1.218987007429155e-11,-5.444948361474874e-10
lopez,1.04,28.46,-0.8872903086691644,1.032473265782522e-11,0.9999999999865038,1.0000000008409566,-9.161362620104266e-12,1.1975459079209572e-11,-5.375820923270068e-10
lopez,1.04,28.48,-0.8872903086695737,1.0143121536932213e-11,0.9999999999867413,1.0000000008302734,-9.000220832725452e-12,1.1764819356627453e-11,-5.307571098920172e-10
lopez,1.04,28.5,-0.8872903086699757,9.964704969975068e-12,0.9999999999869744,1.0000000008197256,-8.84191354209028e-12,1.1557884803371637e-11,-5.2401877744845e-10
lopez,1.04,28.52,-0.8872903086703707,9.789426437650493e-12,0.9999999999872036,1.000000000809312,-8.686390599168805e-12,1.1354589866130792e-11,-5.173659902589756e-10
lopez,1.04,28.54,-0.8872903086707589,9.617231067995905e-12,0.9999999999874286,1.0000000007990304,-8.533603316600534e-12,1.1154870902244158e-11,-5.107976668642522e-10
lopez,1.04,28.560000000000002,-0.8872903086711401,9.448064441440992e-12,0.9999999999876499,1.0000000007888794,-8.383503408428259e-12,1.0958664793753308e-11,-5.043127322409534e-10
lopez,1.04,28.580000000000002,-0.8872903086715148,9.281873284715778e-12,0.9999999999878671,1.0000000007788574,-8.236043605795917e-12,1.0765909752224044e-11,-4.979101277114855e-10
lopez,1.04,28.6,-0.8872903086718829,9.118605443541068e-12,0.9999999999880804,1.0000000007689627,-8.09117763271715e-12,1.0576545287071697e-11,-4.915888106626592e-10
lopez,1.04,28.62,-0.8872903086722442,8.958209197469638e-12,0.99999999998829,1.0000000007591936,-7.948859598140498e-12,1.0390511410886978e-11,-4.853477447260589e-10
lopez,1.04,28.64,-0.8872903086725995,8.80063433352505e-12,0.9999999999884961,1.0000000007495482,-7.809044948578692e-12,1.020774988468452e-11,-4.791859153706516e-10
lopez,1.04,28.66,-0.8872903086729483,8.645831052712113e-12,0.9999999999886984,1.0000000007400254,-7.671689497866012e-12,1.0028202949630686e-11,-4.731023141031152e-10
lopez,1.04,28.68,-0.8872903086732912,8.493750605007557e-12,0.9999999999888972,1.0000000007306233,-7.536749990579371e-12,9.85181406353073e-12,-4.670959477642674e-10
lopez,1.04,28.7,-0.887290308673628,8.344345264369374e-12,0.9999999999890925,1.000000000721341,-7.404184079864312e-12,9.678527871843671e-12,-4.6116583826515586e-10
lopez,1.04,28.72,-0.8872903086739587,8.197567701752354e-12,0.9999999999892845,1.0000000007121763,-7.273949771117783e-12,9.508289480481015e-12,-4.5531101337512996e-10
lopez,1.04,28.740000000000002,-0.8872903086742838,8.05337196758799e-12,0.9999999999894729,1.0000000007031282,-7.14600629373306e-12,9.341045595325615e-12,-4.4953052134947025e-10
lopez,1.04,28.76,-0.8872903086746031,7.911712491139383e-12,0.999999999989658,1.0000000006941947,-7.020313213237036e-12,9.176743361644139e-12,-4.4382341610751474e-10
lopez,1.04,28.78,-0.8872903086749168,7.772544661576961e-12,0.99999999998984,1.0000000006853749,-6.8968309468730436e-12,9.015331038041508e-12,-4.3818876595375433e-10
lopez,1.04,28.8,-0.887290308675225,7.635824805109773e-12,0.9999999999900187,1.0000000006766667,-6.775520743309717e-12,8.856757969936922e-12,-4.326256533302587e-10
lopez,1.04,28.82,-0.8872903086755276,7.501509611236057e-12,0.9999999999901942,1.0000000006680694,-6.65634417355866e-12,8.700973924106658e-12,-4.2713316617484673e-10
lopez,1.04,28.84,-0.8872903086758251,7.369557031804247e-12,0.9999999999903667,1.0000000006595808,-6.539263928702561e-12,8.547930131450405e-12,-4.2171041164345537e-10
lopez,1.04,28.86,-0.8872903086761172,7.2399253653290465e-12,0.9999999999905362,1.0000000006512004,-6.42424300741774e-12,8.397578224945041e-12,-4.163565022055451e-10
lopez,1.04,28.88,-0.8872903086764043,7.1125737887301864e-12,0.9999999999907025,1.0000000006429262,-6.311245187780768e-12,8.249870856376138e-12,-4.1107056382547714e-10
lopez,1.04,28.900000000000002,-0.8872903086766863,6.987462336405312e-12,0.9999999999908662,1.0000000006347571,-6.200235008700077e-12,8.104761672065885e-12,-4.0585173573025735e-10
lopez,1.04,28.92,-0.8872903086769633,6.8645513751957064e-12,0.9999999999910268,1.0000000006266916,-6.091177304058117e-12,7.962204703917688e-12,-4.006991623025276e-10
lopez,1.04,28.94,-0.8872903086772355,6.743802427111045e-12,0.9999999999911847,1.0000000006187286,-5.9840379327070304e-12,7.822155323644687e-12,-3.9561200595369296e-10
lopez,1.04,28.96,-0.8872903086775029,6.625177331393088e-12,0.9999999999913397,1.000000000610867,-5.878783034975908e-12,7.684569270898275e-12,-3.9058943407984455e-10
lopez,1.04,28.98,-0.8872903086777655,6.5086387311063164e-12,0.9999999999914921,1.0000000006031047,-5.775379464417974e-12,7.54940321763506e-12,-3.8563062673681535e-10
lopez,1.04,29.0,-0.8872903086780236,6.39415005398771e-12,0.9999999999916418,1.000000000595441,-5.673794770818747e-12,7.416614745905673e-12,-3.8073477642229747e-10
lopez,1.04,29.02,-0.8872903086782771,6.281675031991194e-12,0.9999999999917888,1.0000000005878746,-5.573996773892477e-12,7.28616179060354e-12,-3.759010804705499e-10
lopez,1.04,29.04,-0.887290308678526,6.1711784541578475e-12,0.9999999999919332,1.0000000005804046,-5.475954231296615e-12,7.158003512673335e-12,-3.7112875312885063e-10
lopez,1.04,29.060000000000002,-0.8872903086787708,6.0626253998257304e-12,0.9999999999920751,1.0000000005730292,-5.379636158266335e-12,7.032099409757602e-12,-3.664170133206746e-10
lopez,1.04,29.080000000000002,-0.8872903086790112,5.955981683905909e-12,0.9999999999922145,1.0000000005657477,-5.285012222703559e-12,6.9084098326453856e-12,-3.617650918457672e-10
lopez,1.04,29.1,-0.8872903086792473,5.8512138393580935e-12,0.9999999999923515,1.0000000005585583,-5.192052729627831e-12,6.786895964946799e-12,-3.5717223117574085e-10
lopez,1.04,29.12,-0.8872903086794792,5.7482886775289686e-12,0.999999999992486,1.0000000005514604,-5.1007282310687576e-12,6.66751931315612e-12,-3.526376783194547e-10
lopez,1.04,29.14,-0.8872903086797072,5.647173977098803e-12,0.9999999999926181,1.0000000005444525,-5.011010137361655e-12,6.550242505719165e-12,-3.4816069615209065e-10
lopez,1.04,29.16,-0.8872903086799311,5.547837782396765e-12,0.999999999992748,1.0000000005375336,-4.922870094549531e-12,6.435028479191797e-12,-3.437405519356322e-10
lopez,1.04,29.18,-0.887290308680151,5.450248810870046e-12,0.9999999999928756,1.0000000005307021,-4.8362803459264896e-12,6.321840950838644e-12,-3.3937652407334373e-10
lopez,1.04,29.2,-0.8872903086803672,5.354376437047546e-12,0.9999999999930009,1.000000000523958,-4.7512137178088795e-12,6.210644400033542e-12,-3.35067901918022e-10
lopez,1.04,29.22,-0.8872903086805795,5.2601902902082525e-12,0.9999999999931241,1.0000000005172993,-4.667643262550317e-12,6.101403601619503e-12,-3.3081397907891285e-10
lopez,1.04,29.240000000000002,-0.887290308680788,5.1676608848318166e-12,0.9999999999932451,1.0000000005107252,-4.58554281793439e-12,5.994084357130092e-12,-3.266140640496646e-10
lopez,1.04,29.26,-0.8872903086809929,5.0767589784915206e-12,0.9999999999933639,1.0000000005042344,-4.504886437439326e-12,5.888652750048427e-12,-3.2246746943924307e-10
lopez,1.04,29.28,-0.8872903086811942,4.9874559447265284e-12,0.9999999999934804,1.000000000497826,-4.425648721083875e-12,5.785075578279089e-12,-3.1837351830839225e-10
lopez,1.04,29.3,-0.8872903086813919,4.899723758367218e-12,0.9999999999935952,1.000000000491499,-4.347804802406681e-12,5.6833203371278595e-12,-3.1433154398975485e-10
lopez,1.04,29.32,-0.8872903086815861,4.813534627364122e-12,0.9999999999937079,1.0000000004852525,-4.271330021791623e-12,5.583354792282452e-12,-3.10340883809004e-10
lopez,1.04,29.34,-0.887290308681777,4.728861569709162e-12,0.9999999999938186,1.0000000004790852,-4.1962004383644555e-12,5.485147648948441e-12,-3.0640088905506426e-10
lopez,1.04,29.36,-0.8872903086819643,4.645677825847617e-12,0.9999999999939274,1.0000000004729963,-4.122392308631674e-12,5.388667870341562e-12,-3.025109148774909e-10
lopez,1.04,29.38,-0.8872903086821486,4.563957199891188e-12,0.9999999999940341,1.0000000004669845,-4.049882389235483e-12,5.293885073440036e-12,-2.9867032623078986e-10
lopez,1.04,29.400000000000002,-0.8872903086823296,4.483674046189227e-12,0.999999999994139,1.000000000461049,-3.978647925038632e-12,5.200769513409361e-12,-2.948784977056674e-10
lopez,1.04,29.42,-0.8872903086825074,4.404802932417874e-12,0.9999999999942422,1.0000000004551888,-3.908666350186661e-12,5.10929169283983e-12,-2.911348076387449e-10
