zmax,Hinf,Tw,Fp0,Gp0,Tp0,nodes
15.0,-0.4475,1.054132109072427,0.4787891762977737,0.5810823434868897,-0.015922910861607433,668.0
15.0,-0.445,1.054133865604516,0.4788120098876248,0.5810391782940163,-0.01591898970607699,668.0
15.0,-0.4425,1.05413433737728,0.47883582167001015,0.5809968688710849,-0.01591474747488042,668.0
15.0,-0.44,1.0541335681455235,0.478860588093542,0.5809553926059355,-0.015910197036606816,668.0
15.0,-0.4375,1.0541316022976872,0.4788862853534842,0.5809147265002947,-0.015905351420977903,668.0
15.0,-0.435,1.0541284848911547,0.478912889374619,0.5808748471519257,-0.015900223829284684,668.0
15.0,-0.4325,1.054124261689337,0.4789403757932249,0.5808357307358412,-0.015894827645319753,668.0
15.0,-0.43,1.054118979200632,0.4789687199381153,0.5807973529845275,-0.015889176446833585,668.0
15.0,-0.4275,1.0541126847193758,0.47899789681067906,0.5807596891671204,-0.015883284017546698,668.0
15.0,-0.425,1.054105426368896,0.4790278810638659,0.5807227140674737,-0.015877164359749205,668.0
15.0,-0.4225,1.0540972531467983,0.47905864698004985,0.5806864019610559,-0.015870831707524128,668.0
15.0,-0.42,1.0540882149726163,0.47909016844770297,0.5806507265906033,-0.015864300540631374,668.0
15.0,-0.4175,1.0540783627379715,0.47912241893680585,0.580615661140459,-0.01585758559909242,668.0
15.0,-0.415,1.0540677483593914,0.4791553714729157,0.580581178209515,-0.015850701898518834,668.0
15.0,-0.4125,1.0540564248339537,0.4791889986098087,0.5805472497826768,-0.015843664746229606,668.0
15.0,-0.41,1.0540444462979306,0.47922327240060336,0.580513847200756,-0.015836489758207558,668.0
15.0,-0.4075,1.0540318680886174,0.4792581643672725,0.5804809411286982,-0.01582919287694521,668.0
15.0,-0.40499999999999997,1.054018746809549,0.4792936454684368,0.5804485015220415,-0.015821790390237157,668.0
15.0,-0.40249999999999997,1.0540051403993187,0.47932968606532766,0.5804164975914919,-0.015814298950979536,668.0
15.0,-0.39999999999999997,1.0539911082042268,0.4793662558858042,0.5803848977655036,-0.015806735598038198,668.0
15.0,-0.3975,1.0539767110550093,0.4794033239862902,0.5803536696507289,-0.01579911777825758,668.0
15.0,-0.395,1.0539620113479085,0.47944085871149783,0.5803227799902093,-0.0157914633696807,668.0
15.0,-0.3925,1.0539470731303682,0.47947882765178723,0.5802921946191572,-0.015783790706061538,668.0
15.0,-0.39,1.0539319621916654,0.4795171975980032,0.5802618784181705,-0.015776118602753283,668.0
15.0,-0.3875,1.053916746158796,0.4795559344936162,0.5802317952637157,-0.015768466384064116,668.0
15.0,-0.385,1.0539014945979728,0.4795950033839866,0.5802019079756964,-0.015760853912176926,668.0
15.0,-0.3825,1.0538862791221153,0.47963436836254725,0.5801721782619109,-0.01575330161773977,668.0
15.0,-0.38,1.05387117350473,0.4796739925136966,0.5801425666591942,-0.015745830532237572,668.0
15.0,-0.3775,1.0538562538006315,0.4797138378521656,0.5801130324710149,-0.015738462322268432,668.0
15.0,-0.375,1.0538415984739637,0.4797538652586136,0.5800835337012895,-0.015731219325852915,668.0
15.0,-0.3725,1.0538272885340387,0.479794034411181,0.5800540269841493,-0.015724124590918473,668.0
15.0,-0.37,1.0538134076795345,0.4798343037127107,0.5800244675093823,-0.015717201916108835,668.0
15.0,-0.3675,1.053800042451647,0.4798746302133233,0.5799948089432455,-0.015710475894081675,668.0
15.0,-0.365,1.0537872823968288,0.4799149695280079,0.5799650033443219,-0.015703971957470187,668.0
15.0,-0.3625,1.0537752202398074,0.4799552757488614,0.5799350010740709,-0.01569771642769728,668.0
15.0,-0.36,1.0537639520676185,0.4799955013515811,0.579904750701691,-0.01569173656684674,668.0
15.0,-0.3575,1.0537535775254656,0.4800355970957802,0.5798741989028829,-0.015686060632811742,668.0
15.0,-0.355,1.0537442000252626,0.48007551191866327,0.579843290352075,-0.01568071793795752,668.0
