model,Tw,z,H,F,G,T,Fp,Gp,Tp
traditional,1.02,34.4,-0.8121947722572268,-3.673808296044586e-10,0.9999999999992524,1.0000000000507938,2.2902251114703627e-10,6.137131933491638e-13,-3.0870923127310776e-11
traditional,1.02,34.42,-0.8121947722426228,-3.6282731714231575e-10,0.9999999999992646,1.0000000000501799,2.263338997333481e-10,6.038246283294566e-13,-3.051197212582887e-11
traditional,1.02,34.44,-0.8121947722281998,-3.583272652100554e-10,0.9999999999992766,1.0000000000495735,2.236765040831904e-10,5.940954006137308e-13,-3.0157194901535075e-11
traditional,1.02,34.46,-0.8121947722139559,-3.5388005170455774e-10,0.9999999999992883,1.0000000000489737,2.2104995911507546e-10,5.845229346575168e-13,-2.9806542812181785e-11
traditional,1.02,34.480000000000004,-0.8121947721998888,-3.4948506315771946e-10,0.9999999999992999,1.000000000048381,2.1845391051510724e-10,5.751047046147329e-13,-2.9459967892908295e-11
traditional,1.02,34.5,-0.8121947721859964,-3.4514169462115677e-10,0.9999999999993113,1.0000000000477953,2.1588800302108947e-10,5.658382332527752e-13,-2.911742284556108e-11
traditional,1.02,34.52,-0.8121947721722769,-3.4084934449369985e-10,0.9999999999993225,1.0000000000472162,2.1335188227832405e-10,5.567210622017333e-13,-2.8778860631305996e-11
traditional,1.02,34.54,-0.8121947721587278,-3.3660742276408484e-10,0.9999999999993336,1.0000000000466442,2.108452057801865e-10,5.477507987608714e-13,-2.844423511938781e-11
traditional,1.02,34.56,-0.8121947721453476,-3.3241534259243734e-10,0.9999999999993445,1.0000000000460785,2.083676345928178e-10,5.389250683005614e-13,-2.8113500430488784e-11
traditional,1.02,34.58,-0.812194772132134,-3.282725252827441e-10,0.9999999999993551,1.0000000000455194,2.059188291935872e-10,5.302415420126602e-13,-2.7786611324201913e-11
traditional,1.02,34.6,-0.8121947721190851,-3.241784001782716e-10,0.9999999999993656,1.000000000044967,2.034984553493746e-10,5.216979359102161e-13,-2.7463523188957287e-11
traditional,1.02,34.62,-0.812194772106199,-3.201323997370059e-10,0.999999999999376,1.000000000044421,2.0110618348668186e-10,5.132919833975394e-13,-2.714419165777555e-11
traditional,1.02,34.64,-0.8121947720934738,-3.161339673512789e-10,0.9999999999993862,1.0000000000438813,1.9874168978744111e-10,5.05021478425323e-13,-2.6828573220175526e-11
traditional,1.02,34.660000000000004,-0.8121947720809076,-3.1218254945225484e-10,0.9999999999993963,1.000000000043348,1.9640464936109854e-10,4.968842316056863e-13,-2.651662460283242e-11
traditional,1.02,34.68,-0.8121947720684985,-3.082776001698345e-10,0.999999999999406,1.0000000000428206,1.9409474244206668e-10,4.888780957977471e-13,-2.6208303135040937e-11
traditional,1.02,34.7,-0.8121947720562448,-3.044185812011936e-10,0.9999999999994158,1.0000000000422995,1.9181165698911182e-10,4.810009651853777e-13,-2.5903566739214374e-11
traditional,1.02,34.72,-0.8121947720441445,-3.0060495717682874e-10,0.9999999999994253,1.0000000000417844,1.8955508121001127e-10,4.732507499870405e-13,-2.5602373568463604e-11
traditional,1.02,34.74,-0.8121947720321959,-2.9683620304221324e-10,0.9999999999994347,1.0000000000412754,1.8732470674015105e-10,4.656254162444389e-13,-2.5304682583747686e-11
traditional,1.02,34.76,-0.8121947720203971,-2.9311179660729715e-10,0.999999999999444,1.000000000040772,1.8512022858466693e-10,4.581229453609692e-13,-2.5010452969711453e-11
traditional,1.02,34.78,-0.8121947720087463,-2.894312229253211e-10,0.9999999999994531,1.000000000040275,1.829413500344655e-10,4.5074135769137997e-13,-2.4719644479389394e-11
traditional,1.02,34.800000000000004,-0.812194771997242,-2.857939742079143e-10,0.999999999999462,1.0000000000397833,1.807877698191287e-10,4.4347871169149907e-13,-2.4432217425245475e-11
traditional,1.02,34.82,-0.8121947719858822,-2.8219954548026205e-10,0.9999999999994708,1.0000000000392975,1.786591923422e-10,4.363330806009014e-13,-2.414813233733696e-11
traditional,1.02,34.84,-0.8121947719746655,-2.7864744149725097e-10,0.9999999999994795,1.0000000000388174,1.7655533140767052e-10,4.293025891277061e-13,-2.3867350507682798e-11
traditional,1.02,34.86,-0.8121947719635899,-2.7513716967259457e-10,0.999999999999488,1.0000000000383427,1.7447589945849077e-10,4.223853761433767e-13,-2.3589833439282106e-11
traditional,1.02,34.88,-0.8121947719526539,-2.716682442508897e-10,0.9999999999994964,1.0000000000378737,1.7242061480274103e-10,4.1557961643218935e-13,-2.331554317123857e-11
traditional,1.02,34.9,-0.8121947719418559,-2.682401862317177e-10,0.9999999999995046,1.00000000003741,1.7038919443979757e-10,4.0888351990728554e-13,-2.3044442270309254e-11
traditional,1.02,34.92,-0.8121947719311942,-2.648525192553484e-10,0.9999999999995127,1.0000000000369518,1.68381360622245e-10,4.0229531011228296e-13,-2.277649350848462e-11
traditional,1.02,34.94,-0.8121947719206672,-2.615047761408469e-10,0.9999999999995206,1.0000000000364992,1.6639684241241528e-10,3.958132580443663e-13,-2.2511660376437273e-11
traditional,1.02,34.96,-0.8121947719102732,-2.581964922290835e-10,0.9999999999995285,1.0000000000360514,1.644353673126289e-10,3.8943564775918167e-13,-2.224990656383533e-11
traditional,1.02,34.980000000000004,-0.8121947719000109,-2.5492720930274314e-10,0.9999999999995361,1.000000000035609,1.624966703755138e-10,3.831607964236949e-13,-2.1991196266000863e-11
traditional,1.02,35.0,-0.8121947718898785,-2.5169647551890594e-10,0.9999999999995438,1.0000000000351719,1.6058048681349345e-10,3.769870535933713e-13,-2.173549417593766e-11
traditional,1.02,35.02,-0.8121947718798748,-2.4850384152614886e-10,0.9999999999995514,1.0000000000347395,1.5868655206232614e-10,3.7091278139085635e-13,-2.1482765180225553e-11
traditional,1.02,35.04,-0.8121947718699978,-2.453488666317989e-10,0.9999999999995587,1.0000000000343123,1.5681460913369696e-10,3.6493638569057204e-13,-2.123297484330462e-11
traditional,1.02,35.06,-0.8121947718602464,-2.422311125216911e-10,0.999999999999566,1.0000000000338902,1.5496440411689976e-10,3.5905628440673065e-13,-2.098608891730732e-11
traditional,1.02,35.08,-0.8121947718506188,-2.3915014695641964e-10,0.999999999999573,1.0000000000334732,1.5313568536217786e-10,3.532709259818937e-13,-2.0742073631298446e-11
traditional,1.02,35.1,-0.8121947718411138,-2.3610554371192565e-10,0.99999999999958,1.0000000000330607,1.5132820365801906e-10,3.47578788720532e-13,-2.050089568375537e-11
traditional,1.02,35.12,-0.8121947718317298,-2.330968789149058e-10,0.999999999999587,1.000000000032653,1.4954170934157511e-10,3.419783625139604e-13,-2.0262521955736762e-11
traditional,1.02,35.14,-0.8121947718224655,-2.3012373686018764e-10,0.9999999999995937,1.00000000003225,1.4777595966324513e-10,3.3646817759223554e-13,-2.0026919967657703e-11
traditional,1.02,35.160000000000004,-0.8121947718133194,-2.271857040859285e-10,0.9999999999996004,1.0000000000318519,1.460307157751639e-10,3.310467752860112e-13,-1.979405741696513e-11
traditional,1.02,35.18,-0.8121947718042902,-2.242823728587594e-10,0.999999999999607,1.0000000000314584,1.443057397100725e-10,3.2571272507280466e-13,-1.9563902450947717e-11
traditional,1.02,35.2,-0.8121947717953765,-2.2141334112193903e-10,0.9999999999996134,1.0000000000310694,1.4260079648202743e-10,3.204646239625544e-13,-1.93364236596437e-11
traditional,1.02,35.22,-0.8121947717865767,-2.1857820905142158e-10,0.9999999999996199,1.0000000000306848,1.4091564878061894e-10,3.153010796481696e-13,-1.9111589805301794e-11
traditional,1.02,35.24,-0.8121947717778898,-2.1577658452813933e-10,0.999999999999626,1.000000000030305,1.3925006913046168e-10,3.102207370145307e-13,-1.8889370253211024e-11
traditional,1.02,35.26,-0.8121947717693142,-2.1300807753025076e-10,0.9999999999996323,1.0000000000299292,1.3760383614855025e-10,3.052222511811731e-13,-1.8669734535636744e-11
traditional,1.02,35.28,-0.8121947717608486,-2.102723034194398e-10,0.9999999999996382,1.0000000000295581,1.359767208466981e-10,3.0030430321878827e-13,-1.8452652609134285e-11
traditional,1.02,35.300000000000004,-0.8121947717524919,-2.0756888293321294e-10,0.9999999999996442,1.000000000029191,1.3436850085282924e-10,2.954655995827334e-13,-1.823809484786035e-11
traditional,1.02,35.32,-0.8121947717442426,-2.0489743889076812e-10,0.9999999999996501,1.0000000000288285,1.3277895711455215e-10,2.9070485657796367e-13,-1.8026031788400086e-11
traditional,1.02,35.34,-0.8121947717360997,-2.022576013802723e-10,0.9999999999996557,1.0000000000284701,1.3120787424205696e-10,2.8602082480010926e-13,-1.781643453612572e-11
traditional,1.02,35.36,-0.8121947717280616,-1.9964900250763307e-10,0.9999999999996616,1.0000000000281157,1.2965503651281222e-10,2.8141226428106456e-13,-1.7609274353901375e-11
traditional,1.02,35.38,-0.8121947717201274,-1.9707127950890679e-10,0.9999999999996672,1.0000000000277658,1.281202304617591e-10,2.768779589794648e-13,-1.740452290478105e-11
traditional,1.02,35.4,-0.8121947717122956,-1.9452407463831693e-10,0.9999999999996726,1.0000000000274196,1.266032492654944e-10,2.724167162583854e-13,-1.7202152245699982e-11
traditional,1.02,35.42,-0.812194771704565,-1.9200703210247347e-10,0.9999999999996779,1.0000000000270777,1.2510388600496372e-10,2.680273525621415e-13,-1.7002134586795474e-11
traditional,1.02,35.44,-0.8121947716969347,-1.895198029650565e-10,0.9999999999996833,1.0000000000267393,1.2362193534533467e-10,2.637087159507644e-13,-1.680444267468472e-11
traditional,1.02,35.46,-0.8121947716894031,-1.8706204019028927e-10,0.9999999999996886,1.0000000000264053,1.2215719423813464e-10,2.594596631844248e-13,-1.660904940453053e-11
traditional,1.02,35.480000000000004,-0.8121947716819693,-1.8463340156354745e-10,0.9999999999996938,1.0000000000260751,1.207094654341378e-10,2.5527907308355133e-13,-1.641592804895489e-11
traditional,1.02,35.5,-0.812194771674632,-1.822335496227163e-10,0.9999999999996988,1.0000000000257487,1.1927855090811577e-10,2.5116584604725823e-13,-1.6225052252087875e-11
traditional,1.02,35.52,-0.8121947716673902,-1.7986214873557358e-10,0.9999999999997037,1.000000000025426,1.1786425567345602e-10,2.471188908474856e-13,-1.603639580255968e-11
traditional,1.02,35.54,-0.8121947716602428,-1.7751886973868414e-10,0.9999999999997086,1.0000000000251072,1.1646638664880747e-10,2.4313714540558945e-13,-1.584993299500775e-11
traditional,1.02,35.56,-0.8121947716531883,-1.752033852880296e-10,0.9999999999997135,1.000000000024792,1.1508474888915035e-10,2.3921955566437795e-13,-1.5665638264177633e-11
traditional,1.02,35.58,-0.8121947716462261,-1.7291537264128643e-10,0.9999999999997182,1.0000000000244806,1.1371915560964403e-10,2.353650879060257e-13,-1.5483486400834022e-11
traditional,1.02,35.6,-0.8121947716393547,-1.7065451348415948e-10,0.9999999999997229,1.0000000000241727,1.1236942287192333e-10,2.315727283080642e-13,-1.5303452546147415e-11
traditional,1.02,35.62,-0.8121947716325733,-1.6842049120123482e-10,0.9999999999997276,1.0000000000238685,1.1103536851053618e-10,2.2784147076770663e-13,-1.512551197758111e-11
traditional,1.02,35.64,-0.8121947716258807,-1.6621299527962483e-10,0.9999999999997319,1.0000000000235678,1.097168097582655e-10,2.2417033605766347e-13,-1.4949640449863423e-11
traditional,1.02,35.660000000000004,-0.812194771619276,-1.6403171693235558e-10,0.9999999999997364,1.0000000000232705,1.0841356259115147e-10,2.205583523463644e-13,-1.4775813849872923e-11
traditional,1.02,35.68,-0.8121947716127578,-1.618763516788578e-10,0.9999999999997408,1.0000000000229767,1.0712545190433155e-10,2.170045665549529e-13,-1.4604008400284812e-11
traditional,1.02,35.7,-0.8121947716063255,-1.5974659925095794e-10,0.9999999999997451,1.0000000000226863,1.0585230229470129e-10,2.135080439479194e-13,-1.4434200654276767e-11
traditional,1.02,35.72,-0.8121947715999778,-1.5764216104645478e-10,0.9999999999997493,1.0000000000223994,1.0459393641326779e-10,2.100678569072338e-13,-1.4266367293577674e-11
traditional,1.02,35.74,-0.8121947715937137,-1.5556274421856843e-10,0.9999999999997534,1.0000000000221159,1.0335018493652434e-10,2.0668310259384047e-13,-1.4100485450072306e-11
traditional,1.02,35.76,-0.8121947715875325,-1.5350805747685725e-10,0.9999999999997575,1.0000000000218354,1.0212088307916881e-10,2.0335288498747371e-13,-1.3936532380289463e-11
traditional,1.02,35.78,-0.8121947715814328,-1.5147781352011434e-10,0.9999999999997616,1.0000000000215583,1.0090586118330582e-10,2.0007632535770413e-13,-1.3774485657480764e-11
traditional,1.02,35.800000000000004,-0.8121947715754139,-1.494717290957034e-10,0.9999999999997656,1.0000000000212843,9.970495077838478e-11,1.9685256188651598e-13,-1.3614323166627755e-11
traditional,1.02,35.82,-0.8121947715694747,-1.4748952253819831e-10,0.9999999999997695,1.0000000000210136,9.851798687583342e-11,1.9368073931814292e-13,-1.3456022913961131e-11
traditional,1.02,35.84,-0.8121947715636143,-1.4553091761133051e-10,0.9999999999997734,1.0000000000207458,9.734480857376153e-11,1.9056002524281756e-13,-1.3299563330298204e-11
traditional,1.02,35.86,-0.8121947715578319,-1.4359563956002942e-10,0.9999999999997772,1.0000000000204816,9.618525480503706e-11,1.874895935376371e-13,-1.3144922964020409e-11
traditional,1.02,35.88,-0.8121947715521264,-1.4168341746128228e-10,0.9999999999997808,1.0000000000202203,9.503916987488106e-11,1.8446863402077903e-13,-1.299208066224181e-11
traditional,1.02,35.9,-0.812194771546497,-1.3979398414048684e-10,0.9999999999997845,1.0000000000199618,9.390639689394791e-11,1.814963521035202e-13,-1.2841015566099879e-11
traditional,1.02,35.92,-0.8121947715409427,-1.3792707384823152e-10,0.9999999999997882,1.0000000000197065,9.278678280611309e-11,1.7857195924746915e-13,-1.269170693109394e-11
traditional,1.02,35.94,-0.8121947715354626,-1.3608242595778683e-10,0.9999999999997916,1.0000000000194542,9.168017559895135e-11,1.7569468797805548e-13,-1.2544134413193355e-11
traditional,1.02,35.96,-0.8121947715300557,-1.3425978130202686e-10,0.9999999999997952,1.0000000000192049,9.058641987653382e-11,1.7286377661713657e-13,-1.2398277779253409e-11
traditional,1.02,35.980000000000004,-0.8121947715247215,-1.324588843469251e-10,0.9999999999997986,1.0000000000189582,8.950536642751699e-11,1.7007847818411219e-13,-1.225411707789408e-11
traditional,1.02,36.0,-0.8121947715194587,-1.3067948307563998e-10,0.9999999999998019,1.0000000000187146,8.843686935208575e-11,1.673380600750805e-13,-1.2111632635057698e-11
traditional,1.02,36.02,-0.8121947715142669,-1.289213268536824e-10,0.9999999999998053,1.0000000000184737,8.73807827209594e-11,1.6464179526449464e-13,-1.1970804884552631e-11
traditional,1.02,36.04,-0.8121947715091448,-1.271841698779592e-10,0.9999999999998085,1.0000000000182356,8.633696274303207e-11,1.6198897614746757e-13,-1.183161463791017e-11
traditional,1.02,36.06,-0.8121947715040918,-1.2546776767664963e-10,0.9999999999998117,1.0000000000180005,8.530526651855159e-11,1.5937890046336763e-13,-1.1694042811249105e-11
traditional,1.02,36.08,-0.812194771499107,-1.2377187918785978e-10,0.9999999999998149,1.000000000017768,8.428555293389841e-11,1.568108795025708e-13,-1.1558070586448427e-11
traditional,1.02,36.1,-0.8121947714941897,-1.220962666851803e-10,0.999999999999818,1.0000000000175382,8.327768526806335e-11,1.542842378106403e-13,-1.1423679406957103e-11
traditional,1.02,36.12,-0.812194771489339,-1.2044069370553091e-10,0.9999999999998211,1.000000000017311,8.228152684928054e-11,1.5179830507634077e-13,-1.1290850817963562e-11
traditional,1.02,36.14,-0.8121947714845543,-1.1880492834429043e-10,0.9999999999998241,1.0000000000170866,8.12969404474962e-11,1.493524288941099e-13,-1.115956672092373e-11
traditional,1.02,36.160000000000004,-0.8121947714798345,-1.1718874000097665e-10,0.999999999999827,1.0000000000168645,8.032378900886558e-11,1.4694596178574854e-13,-1.102980911594068e-11
traditional,1.02,36.18,-0.8121947714751788,-1.1559190130997879e-10,0.99999999999983,1.0000000000166454,7.936193948292826e-11,1.4457826876696484e-13,-1.090156025378205e-11
traditional,1.02,36.2,-0.8121947714705868,-1.1401418803333657e-10,0.9999999999998329,1.0000000000164286,7.841126364595151e-11,1.4224872707463544e-13,-1.0774802631928048e-11
traditional,1.02,36.22,-0.8121947714660575,-1.1245537716274828e-10,0.9999999999998357,1.0000000000162141,7.747163052860116e-11,1.39956718687624e-13,-1.0649518843819446e-11
traditional,1.02,36.24,-0.8121947714615901,-1.109152499890439e-10,0.9999999999998385,1.0000000000160025,7.654291046809686e-11,1.3770164209366867e-13,-1.0525691818928142e-11
traditional,1.02,36.26,-0.8121947714571841,-1.0939358898028704e-10,0.9999999999998411,1.0000000000157931,7.562497837673164e-11,1.3548290032349467e-13,-1.040330457976998e-11
traditional,1.02,36.28,-0.8121947714528384,-1.0789017960224377e-10,0.9999999999998439,1.0000000000155864,7.471771246449704e-11,1.3329990792709866e-13,-1.028234038528717e-11
traditional,1.02,36.300000000000004,-0.8121947714485526,-1.0640481032615496e-10,0.9999999999998466,1.000000000015382,7.382098454688432e-11,1.3115209072229325e-13,-1.016278272712124e-11
traditional,1.02,36.32,-0.8121947714443258,-1.0493727080884325e-10,0.9999999999998491,1.00000000001518,7.293467027147842e-11,1.2903887889895866e-13,-1.0044615187423441e-11
traditional,1.02,36.34,-0.8121947714401573,-1.0348735476220026e-10,0.9999999999998517,1.0000000000149802,7.205865207321928e-11,1.269597178680144e-13,-9.927821665289283e-12
traditional,1.02,36.36,-0.8121947714360467,-1.0205485699699795e-10,0.9999999999998541,1.0000000000147826,7.119281054147337e-11,1.2491405722897428e-13,-9.812386147573216e-12
traditional,1.02,36.38,-0.8121947714319927,-1.0063957516795785e-10,0.9999999999998567,1.0000000000145877,7.033702619668327e-11,1.2290135720202083e-13,-9.698292844126822e-12
traditional,1.02,36.4,-0.8121947714279952,-9.924130974827636e-11,0.9999999999998591,1.000000000014395,6.949118418774137e-11,1.2092108839616563e-13,-9.585526184283452e-12
traditional,1.02,36.42,-0.8121947714240533,-9.785986231233708e-11,0.9999999999998616,1.0000000000142044,6.865516737756324e-11,1.1897272545142524e-13,-9.474070682744991e-12
traditional,1.02,36.44,-0.8121947714201662,-9.649503825999464e-11,0.9999999999998639,1.000000000014016,6.782886046377375e-11,1.170557570414878e-13,-9.363911153155093e-12
traditional,1.02,36.46,-0.8121947714163334,-9.51466440451969e-11,0.9999999999998661,1.0000000000138296,6.701215197717545e-11,1.1516967570188443e-13,-9.255032491931246e-12
traditional,1.02,36.480000000000004,-0.8121947714125541,-9.381448882183724e-11,0.9999999999998684,1.0000000000136455,6.620493107463268e-11,1.133139837603138e-13,-9.147419805821862e-12
traditional,1.02,36.5,-0.812194771408828,-9.249838438481446e-11,0.9999999999998708,1.0000000000134637,6.540708710754093e-11,1.1148819312288214e-13,-9.041058408590192e-12
traditional,1.02,36.52,-0.8121947714051542,-9.11981435348371e-11,0.999999999999873,1.000000000013284,6.46185127981744e-11,1.09691819412249e-13,-8.935933694519026e-12
traditional,1.02,36.54,-0.812194771401532,-8.991358268182335e-11,0.9999999999998751,1.0000000000131062,6.383910089430297e-11,1.0792439118999644e-13,-8.832031339852733e-12
traditional,1.02,36.56,-0.8121947713979608,-8.864451926346997e-11,0.9999999999998773,1.0000000000129308,6.306874135609706e-11,1.0618544057829096e-13,-8.729337098907863e-12
traditional,1.02,36.58,-0.8121947713944403,-8.739077328259711e-11,0.9999999999998793,1.0000000000127571,6.230732973303061e-11,1.0447450872759538e-13,-8.627836924384928e-12
traditional,1.02,36.6,-0.8121947713909694,-8.615216721454551e-11,0.9999999999998814,1.0000000000125855,6.15547626554325e-11,1.0279114561957753e-13,-8.527516964240468e-12
traditional,1.02,36.62,-0.8121947713875478,-8.492852449278005e-11,0.9999999999998835,1.000000000012416,6.081093853986721e-11,1.0113490466253885e-13,-8.428363442377223e-12
traditional,1.02,36.64,-0.812194771384175,-8.37196719550447e-11,0.9999999999998854,1.0000000000122484,6.007575667150724e-11,9.950535119435101e-14,-8.330362848643519e-12
traditional,1.02,36.660000000000004,-0.8121947713808501,-8.252543739191498e-11,0.9999999999998874,1.0000000000120828,5.934911482776874e-11,9.790205383571827e-14,-8.233501746525532e-12
traditional,1.02,36.68,-0.8121947713775728,-8.134565099640708e-11,0.9999999999998894,1.0000000000119191,5.863091355559044e-11,9.632458953135203e-14,-8.13776688662484e-12
traditional,1.02,36.7,-0.8121947713743423,-8.018014531153217e-11,0.9999999999998913,1.0000000000117573,5.7921055793210897e-11,9.477254336825913e-14,-8.043145203708345e-12
traditional,1.02,36.72,-0.8121947713711581,-7.90287537867611e-11,0.9999999999998932,1.0000000000115974,5.7219445248698146e-11,9.3245503592773e-14,-7.949623704175325e-12
traditional,1.02,36.74,-0.8121947713680198,-7.789131308282409e-11,0.9999999999998951,1.0000000000114393,5.6525985851026414e-11,9.174306945018693e-14,-7.857189645264661e-12
traditional,1.02,36.76,-0.8121947713649267,-7.676766076009734e-11,0.9999999999998969,1.000000000011283,5.584058127405514e-11,9.026484321253748e-14,-7.765830353670407e-12
traditional,1.02,36.78,-0.8121947713618782,-7.5657636645164e-11,0.9999999999998987,1.0000000000111289,5.516313895725419e-11,8.881043482652226e-14,-7.675533332573545e-12
traditional,1.02,36.800000000000004,-0.8121947713588739,-7.456108278134656e-11,0.9999999999999004,1.000000000010976,5.4493567982457524e-11,8.737946174596739e-14,-7.586286258859797e-12
traditional,1.02,36.82,-0.8121947713559131,-7.347784206618853e-11,0.9999999999999022,1.0000000000108253,5.3831776183673336e-11,8.597154433756844e-14,-7.498076876978334e-12
traditional,1.02,36.84,-0.8121947713529954,-7.240776042641084e-11,0.9999999999999039,1.000000000010676,5.317767209236862e-11,8.45863131089668e-14,-7.410893167970013e-12
traditional,1.02,36.86,-0.8121947713501204,-7.135068464189846e-11,0.9999999999999056,1.0000000000105287,5.253116576017227e-11,8.322340135843518e-14,-7.324723178385744e-12
traditional,1.02,36.88,-0.8121947713472872,-7.030646364850657e-11,0.9999999999999073,1.0000000000103832,5.189216907171661e-11,8.188244946021702e-14,-7.2395551212387265e-12
traditional,1.02,36.9,-0.8121947713444956,-6.927494845439607e-11,0.9999999999999089,1.0000000000102391,5.126059652830377e-11,8.056310471006334e-14,-7.155377373380308e-12
traditional,1.02,36.92,-0.812194771341745,-6.825599086896353e-11,0.9999999999999105,1.000000000010097,5.063636200119684e-11,7.926501708936385e-14,-7.072178375387508e-12
traditional,1.02,36.94,-0.8121947713390348,-6.724944555903396e-11,0.999999999999912,1.0000000000099563,5.001937965881986e-11,7.798784592937544e-14,-6.98994679099058e-12
traditional,1.02,36.96,-0.8121947713363649,-6.625516799357736e-11,0.9999999999999135,1.0000000000098173,4.9409564681105034e-11,7.673125313428892e-14,-6.90867134570856e-12
traditional,1.02,36.980000000000004,-0.8121947713337344,-6.527301565804012e-11,0.9999999999999151,1.0000000000096798,4.880683393740266e-11,7.549490713228187e-14,-6.8283409220677426e-12
traditional,1.02,37.0,-0.8121947713311429,-6.430284801032531e-11,0.9999999999999165,1.0000000000095441,4.821110618658651e-11,7.427848273309988e-14,-6.7489445571262845e-12
traditional,1.02,37.02,-0.8121947713285899,-6.334452525207549e-11,0.999999999999918,1.0000000000094098,4.7622301555780634e-11,7.308165722262474e-14,-6.670471348048356e-12
traditional,1.02,37.04,-0.8121947713260751,-6.239791028064455e-11,0.9999999999999195,1.0000000000092772,4.7040338252292356e-11,7.190411650723478e-14,-6.592910602476025e-12
traditional,1.02,37.06,-0.812194771323598,-6.146286676576332e-11,0.9999999999999208,1.0000000000091462,4.6465133558096365e-11,7.07455488655308e-14,-6.516251686330483e-12
traditional,1.02,37.08,-0.812194771321158,-6.053926027927032e-11,0.9999999999999223,1.0000000000090166,4.589661294141509e-11,6.960564859117338e-14,-6.440484113622026e-12
traditional,1.02,37.1,-0.8121947713187547,-5.962695825358702e-11,0.9999999999999237,1.0000000000088887,4.533469792944988e-11,6.848411586157129e-14,-6.365597544115135e-12
traditional,1.02,37.12,-0.8121947713163876,-5.872582886519036e-11,0.9999999999999251,1.000000000008762,4.477930913740581e-11,6.738065313711231e-14,-6.291581694266413e-12
traditional,1.02,37.14,-0.8121947713140565,-5.783574283246312e-11,0.9999999999999264,1.0000000000086369,4.4230371761571625e-11,6.629497082620407e-14,-6.218426479054788e-12
traditional,1.02,37.160000000000004,-0.8121947713117608,-5.695657155571932e-11,0.9999999999999277,1.0000000000085134,4.3687812929904674e-11,6.522678152442526e-14,-6.146121868428171e-12
traditional,1.02,37.18,-0.8121947713094998,-5.6088188211244317e-11,0.9999999999999291,1.000000000008391,4.31515584376972e-11,6.417580337318584e-14,-6.0746579720118685e-12
traditional,1.02,37.2,-0.8121947713072735,-5.523046774912859e-11,0.9999999999999303,1.0000000000082703,4.2621533929395453e-11,6.314175993866165e-14,-6.0040250369064084e-12
traditional,1.02,37.22,-0.8121947713050812,-5.4383285811144767e-11,0.9999999999999315,1.0000000000081508,4.20976664217337e-11,6.21243768919148e-14,-5.934213363684266e-12
traditional,1.02,37.24,-0.8121947713029227,-5.3546520437112595e-11,0.9999999999999328,1.0000000000080327,4.157988589601549e-11,6.112338723201241e-14,-5.865213440163972e-12
traditional,1.02,37.26,-0.8121947713007974,-5.272005032762647e-11,0.9999999999999339,1.0000000000079163,4.106812179421792e-11,6.013852597457528e-14,-5.797015806010768e-12
traditional,1.02,37.28,-0.812194771298705,-5.19037558757617e-11,0.999999999999935,1.000000000007801,4.056230163330518e-11,5.916953324843036e-14,-5.729611132633375e-12
traditional,1.02,37.300000000000004,-0.812194771296645,-5.109751913013032e-11,0.9999999999999363,1.0000000000076872,4.0062359330725905e-11,5.821615418399429e-14,-5.662990221107146e-12
traditional,1.02,37.32,-0.8121947712946169,-5.030122277357543e-11,0.9999999999999374,1.0000000000075746,3.956822661312698e-11,5.727813585236869e-14,-5.597143922942021e-12
traditional,1.02,37.34,-0.8121947712926207,-4.951475175130075e-11,0.9999999999999386,1.0000000000074631,3.907983443212894e-11,5.635523208101271e-14,-5.532063266258252e-12
traditional,1.02,37.36,-0.8121947712906556,-4.873799164668904e-11,0.9999999999999397,1.0000000000073532,3.859711662504211e-11,5.544719855663072e-14,-5.467739328077858e-12
traditional,1.02,37.38,-0.8121947712887215,-4.7970829639607105e-11,0.9999999999999408,1.0000000000072444,3.8120007590117316e-11,5.4553795680258554e-14,-5.404163309683163e-12
traditional,1.02,37.4,-0.8121947712868179,-4.7213154471557414e-11,0.9999999999999419,1.000000000007137,3.764844064883275e-11,5.3674788464354335e-14,-5.341326534657956e-12
traditional,1.02,37.42,-0.8121947712849444,-4.646485546674105e-11,0.999999999999943,1.0000000000070308,3.718235489524391e-11,5.28099437106702e-14,-5.279220374155785e-12
traditional,1.02,37.44,-0.8121947712831006,-4.5725824083731364e-11,0.9999999999999439,1.000000000006926,3.672168697624753e-11,5.195903445026318e-14,-5.217836365909014e-12
traditional,1.02,37.46,-0.8121947712812863,-4.4995952398803744e-11,0.999999999999945,1.000000000006822,3.626636829239346e-11,5.11218354283954e-14,-5.15716609377393e-12
traditional,1.02,37.480000000000004,-0.8121947712795008,-4.427513399415505e-11,0.999999999999946,1.0000000000067195,3.581634167158251e-11,5.0298125736904066e-14,-5.097201258809165e-12
traditional,1.02,37.5,-0.8121947712777441,-4.35632639250291e-11,0.999999999999947,1.0000000000066183,3.537154312296916e-11,4.948768871931652e-14,-5.03793367742788e-12
traditional,1.02,37.52,-0.8121947712760156,-4.2860237838810134e-11,0.999999999999948,1.0000000000065181,3.4931910627213415e-11,4.869030936887394e-14,-4.979355210911e-12
traditional,1.02,37.54,-0.8121947712743152,-4.216595339526848e-11,0.999999999999949,1.000000000006419,3.449738628230811e-11,4.7905778422182463e-14,-4.921457877656423e-12
traditional,1.02,37.56,-0.8121947712726423,-4.148030879388601e-11,0.9999999999999499,1.0000000000063214,3.4067910563174237e-11,4.713388819633044e-14,-4.864233739566082e-12
