Tw,model,variable,z,value,d1_dz,d2_dz2
2.0,Boussinesq,F,11.040000000000001,7.359022997231661e-06,-8.915730066539577e-06,1.0792461054692337e-05
2.0,Boussinesq,F,11.05,7.270405319531374e-06,-8.808456232552294e-06,1.066244029483904e-05
2.0,Boussinesq,F,11.06,7.182853872580619e-06,-8.7024812606428e-06,1.0533658222915804e-05
2.0,Boussinesq,F,11.07,7.096355694318522e-06,-8.597783068093983e-06,1.0407382289217572e-05
2.0,Boussinesq,F,11.08,7.0108982112187425e-06,-8.494333614858453e-06,1.0282940919977696e-05
2.0,Boussinesq,F,11.09,6.9264690220213556e-06,-8.392124249694433e-06,1.0159056799616479e-05
2.0,Boussinesq,F,11.1,6.843055726224858e-06,-8.291152478866128e-06,1.0036341719190647e-05
2.0,Boussinesq,F,11.11,6.760645972444036e-06,-8.191397415310624e-06,9.916010440706139e-06
2.0,Boussinesq,F,11.120000000000001,6.679227777918636e-06,-8.092832270051992e-06,9.797438537962212e-06
2.0,Boussinesq,F,11.13,6.598789327042985e-06,-7.995448644551367e-06,9.679402103552237e-06
2.0,Boussinesq,F,11.14,6.519318805027612e-06,-7.899244227980952e-06,9.562468903135898e-06
2.0,Boussinesq,F,11.15,6.4408044424833696e-06,-7.804199266488654e-06,9.447802973571362e-06
2.0,Boussinesq,F,11.16,6.363234819697842e-06,-7.710288168509528e-06,9.334824194290727e-06
2.0,Boussinesq,F,11.17,6.286598679113182e-06,-7.617502782602842e-06,9.222360052897572e-06
2.0,Boussinesq,F,11.18,6.210884764045788e-06,-7.5258409674515804e-06,9.110936974538212e-06
2.0,Boussinesq,F,11.19,6.136081859764154e-06,-7.435284043112082e-06,9.001670174976675e-06
2.0,Boussinesq,F,11.200000000000001,6.062179083183537e-06,-7.345807563952035e-06,8.894021152197086e-06
2.0,Boussinesq,F,11.21,5.9891657084851024e-06,-7.257403620068129e-06,8.78686683804616e-06
2.0,Boussinesq,F,11.22,5.917031010782177e-06,-7.170070227191115e-06,8.680694854826623e-06
2.0,Boussinesq,F,11.23,5.845764303941283e-06,-7.083789722971601e-06,8.576573442854068e-06
2.0,Boussinesq,F,11.24,5.775355216322749e-06,-6.998538758334037e-06,8.474003178731055e-06
2.0,Boussinesq,F,11.25,5.705793528774606e-06,-6.914309659396983e-06,8.371908549281888e-06
2.0,Boussinesq,F,11.26,5.637069023134812e-06,-6.8311005873484035e-06,8.270740771754647e-06
2.0,Boussinesq,F,11.27,5.569171517027639e-06,-6.748894843961893e-06,8.171522899183927e-06
2.0,Boussinesq,F,11.28,5.502091126255577e-06,-6.667670129364728e-06,8.073792186359522e-06
2.0,Boussinesq,F,11.290000000000001,5.435818114440336e-06,-6.587419000234692e-06,7.976518846187402e-06
2.0,Boussinesq,F,11.3,5.370342746250874e-06,-6.508139752440969e-06,7.880119955899203e-06
2.0,Boussinesq,F,11.31,5.30565531939152e-06,-6.429816601116712e-06,7.785575112864457e-06
2.0,Boussinesq,F,11.32,5.241746414228542e-06,-6.3524282501836835e-06,7.692455982510817e-06
2.0,Boussinesq,F,11.33,5.178606754387849e-06,-6.275967481466499e-06,7.599776734180128e-06
2.0,Boussinesq,F,11.34,5.116227064599215e-06,-6.200432715500084e-06,7.507922443922754e-06
2.0,Boussinesq,F,11.35,5.05459810007785e-06,-6.125809032588047e-06,7.417830929576949e-06
2.0,Boussinesq,F,11.36,4.993710883947457e-06,-6.0520760969085484e-06,7.329106125465333e-06
2.0,Boussinesq,F,11.370000000000001,4.933556578139671e-06,-5.979226910078731e-06,7.240804445749318e-06
2.0,Boussinesq,F,11.38,4.874126345745875e-06,-5.907260007993552e-06,7.153280984581228e-06
2.0,Boussinesq,F,11.39,4.815411377979802e-06,-5.836161290387109e-06,7.067433401865698e-06
2.0,Boussinesq,F,11.4,4.757403119938135e-06,-5.765911339956242e-06,6.9828958786519115e-06
2.0,Boussinesq,F,11.41,4.700093151180679e-06,-5.6965033728140744e-06,6.898765419225046e-06
2.0,Boussinesq,F,11.42,4.6434730524818565e-06,-5.627936031571743e-06,6.815369041574231e-06
2.0,Boussinesq,F,11.43,4.587534430549247e-06,-5.560195991982593e-06,6.733565815873787e-06
2.0,Boussinesq,F,11.44,4.532269132642207e-06,-5.49326471525427e-06,6.653018260962531e-06
2.0,Boussinesq,F,11.450000000000001,4.477669136244154e-06,-5.427135626763334e-06,6.572862372151327e-06
2.0,Boussinesq,F,11.46,4.423726420106932e-06,-5.361807467811234e-06,6.493398889300056e-06
2.0,Boussinesq,F,11.47,4.370432986887932e-06,-5.297267648977336e-06,6.415449808806208e-06
2.0,Boussinesq,F,11.48,4.317781067127387e-06,-5.233498471635112e-06,6.338704186203753e-06
2.0,Boussinesq,F,11.49,4.265763017455232e-06,-5.170493565253263e-06,6.262335463104441e-06
2.0,Boussinesq,F,11.5,4.214371195822325e-06,-5.1082517623730265e-06,6.1866197970555144e-06
2.0,Boussinesq,F,11.51,4.163597982207774e-06,-5.046761169312156e-06,6.112343575461821e-06
2.0,Boussinesq,F,11.52,4.113435972436084e-06,-4.986004890863792e-06,6.0392206912669114e-06
2.0,Boussinesq,F,11.53,4.0638778843905e-06,-4.92597675548682e-06,5.96646054073458e-06
2.0,Boussinesq,F,11.540000000000001,4.014916437326341e-06,-4.8666756800490926e-06,5.894316298087624e-06
2.0,Boussinesq,F,11.55,3.966544370789512e-06,-4.808090429525059e-06,5.823540156590858e-06
2.0,Boussinesq,F,11.56,3.918754628735842e-06,-4.7502048769172776e-06,5.753869244357534e-06
2.0,Boussinesq,F,11.57,3.871540273251168e-06,-4.693013044637911e-06,5.684547472445384e-06
2.0,Boussinesq,F,11.58,3.824894367843086e-06,-4.636513927468373e-06,5.615806538863385e-06
2.0,Boussinesq,F,11.59,3.778809994701803e-06,-4.580696913860646e-06,5.548365808812083e-06
2.0,Boussinesq,F,11.6,3.7332804295658747e-06,-4.525546611292133e-06,5.481984134742283e-06
2.0,Boussinesq,F,11.61,3.6882990624759623e-06,-4.471057231165802e-06,5.415938553105177e-06
2.0,Boussinesq,F,11.620000000000001,3.6438592849425525e-06,-4.417227840230022e-06,5.350440705956803e-06
2.0,Boussinesq,F,11.63,3.5999545056713556e-06,-4.364048417046659e-06,5.28617844892628e-06
2.0,Boussinesq,F,11.64,3.5565783166016213e-06,-4.3115042712514986e-06,5.22293093497002e-06
2.0,Boussinesq,F,11.65,3.5137244202463273e-06,-4.259589798347261e-06,5.160006985729335e-06
2.0,Boussinesq,F,11.66,3.4713865206346777e-06,-4.2083041315369146e-06,5.097599525022423e-06
2.0,Boussinesq,F,11.67,3.429558337615591e-06,-4.157637807846815e-06,5.036366171024448e-06
2.0,Boussinesq,F,11.68,3.388233764477743e-06,-4.107576808116427e-06,4.976105035828547e-06
2.0,Boussinesq,F,11.69,3.347406801453264e-06,-4.058115707130245e-06,4.916155433926518e-06
2.0,Boussinesq,F,11.700000000000001,3.307071450335133e-06,-4.00925369943789e-06,4.8566928305035484e-06
2.0,Boussinesq,F,11.71,3.267221727464501e-06,-3.960981850520168e-06,4.798345833246674e-06
2.0,Boussinesq,F,11.72,3.227851813324731e-06,-3.913286782772959e-06,4.740930249938697e-06
2.0,Boussinesq,F,11.73,3.188955991809043e-06,-3.866163245521396e-06,4.683814642119776e-06
2.0,Boussinesq,F,11.74,3.1505285484143045e-06,-3.819610489930566e-06,4.6271582020619055e-06
2.0,Boussinesq,F,11.75,3.112563782010434e-06,-3.77362008148016e-06,4.571561709970808e-06
2.0,Boussinesq,F,11.76,3.075056146784703e-06,-3.728179255731151e-06,4.5168574797639605e-06
2.0,Boussinesq,F,11.77,3.038000196895812e-06,-3.6832829318848826e-06,4.462442119524041e-06
2.0,Boussinesq,F,11.78,3.001390488147007e-06,-3.6389304133406725e-06,4.408459664357239e-06
2.0,Boussinesq,F,11.790000000000001,2.9652215886289943e-06,-3.595113738597732e-06,4.355484207218532e-06
2.0,Boussinesq,F,11.8,2.9294882133750475e-06,-3.5518207291962954e-06,4.303363448433095e-06
2.0,Boussinesq,F,11.81,2.8941851740450697e-06,-3.5090464696290716e-06,4.2515208860449466e-06
2.0,Boussinesq,F,11.82,2.8593072839824673e-06,-3.4667903114753986e-06,4.200086447455985e-06
2.0,Boussinesq,F,11.83,2.8248493678155636e-06,-3.4250447406799535e-06,4.149608637121039e-06
2.0,Boussinesq,F,11.84,2.79080638916887e-06,-3.3837981387329795e-06,4.099949488439345e-06
2.0,Boussinesq,F,11.85,2.7571734050409054e-06,-3.3430457509111687e-06,4.0505582755735465e-06
2.0,Boussinesq,F,11.86,2.723945474150648e-06,-3.30278697322151e-06,4.001551805010543e-06
2.0,Boussinesq,F,11.870000000000001,2.691117665576471e-06,-3.2630147148109525e-06,3.953454050975726e-06
2.0,Boussinesq,F,11.88,2.6586851798544243e-06,-3.2237178922019897e-06,3.906140389046796e-06
2.0,Boussinesq,F,11.89,2.626643307732433e-06,-3.184891907030018e-06,3.859084797077202e-06
2.0,Boussinesq,F,11.9,2.5949873417138254e-06,-3.1465361962604473e-06,3.8123918881425255e-06
2.0,Boussinesq,F,11.91,2.563712583807225e-06,-3.1086440692671693e-06,3.7665621254309104e-06
2.0,Boussinesq,F,11.92,2.5328144603284833e-06,-3.0712049537518307e-06,3.7214832951979295e-06
2.0,Boussinesq,F,11.93,2.5022884847321896e-06,-3.0342144033632123e-06,3.6766530466919827e-06
2.0,Boussinesq,F,11.94,2.4721301722612205e-06,-2.9976718928179926e-06,3.6321646709715964e-06
2.0,Boussinesq,F,11.950000000000001,2.4423350468758263e-06,-2.961571109943775e-06,3.588496101331707e-06
2.0,Boussinesq,F,11.96,2.412898750062341e-06,-2.9259019707913536e-06,3.545546659247038e-06
2.0,Boussinesq,F,11.97,2.3838170074600006e-06,-2.8906601767588353e-06,3.502836672077277e-06
2.0,Boussinesq,F,11.98,2.3550855465271653e-06,-2.8558452373498097e-06,3.4604489272759117e-06
2.0,Boussinesq,F,11.99,2.3267001027130055e-06,-2.8214511982133187e-06,3.418839772496564e-06
2.0,Boussinesq,F,12.0,2.2986565225629e-06,-2.7874684418998795e-06,3.3779192418133025e-06
2.0,Boussinesq,F,12.01,2.270950733875009e-06,-2.7538928133770543e-06,3.337229385106706e-06
2.0,Boussinesq,F,12.02,2.2435786662953603e-06,-2.720723854197747e-06,3.296843254558862e-06
2.0,Boussinesq,F,12.030000000000001,2.2165362567910505e-06,-2.687955948285872e-06,3.257196520717125e-06
2.0,Boussinesq,F,12.040000000000001,2.189819547329639e-06,-2.6555799237834e-06,3.218209157919075e-06
2.0,Boussinesq,F,12.05,2.1634246583153836e-06,-2.6235917651274923e-06,3.179444019521581e-06
2.0,Boussinesq,F,12.06,2.1373477120270904e-06,-2.5919910433929696e-06,3.1409651433760813e-06
2.0,Boussinesq,F,12.07,2.1115848374475254e-06,-2.5607724622599717e-06,3.103188396868541e-06
2.0,Boussinesq,F,12.08,2.086132262781892e-06,-2.5299272754556005e-06,3.066042969411965e-06
2.0,Boussinesq,F,12.09,2.0609862919384144e-06,-2.499451602871734e-06,3.0291116341535146e-06
2.0,Boussinesq,F,12.1,2.0361432307244586e-06,-2.4693450427725312e-06,2.992450090874647e-06
2.0,Boussinesq,F,12.11,2.0115993910829647e-06,-2.439602601054242e-06,2.9564552442094935e-06
2.0,Boussinesq,F,12.120000000000001,1.9873511787033706e-06,-2.4102159378883376e-06,2.921064818331808e-06
2.0,Boussinesq,F,12.13,1.9633950723251946e-06,-2.381181304687602e-06,2.8858806567291377e-06
2.0,Boussinesq,F,12.14,1.9397275526096196e-06,-2.352498324753756e-06,2.8509507551242484e-06
2.0,Boussinesq,F,12.15,1.9163451058301205e-06,-2.324162289585118e-06,2.816653863366034e-06
2.0,Boussinesq,F,12.16,1.8932443068179182e-06,-2.2961652474864366e-06,2.7829356021588316e-06
2.0,Boussinesq,F,12.17,1.8704218008803925e-06,-2.268503577541943e-06,2.749416068937045e-06
2.0,Boussinesq,F,12.18,1.8478742352670802e-06,-2.241176926107697e-06,2.7161361494626543e-06
2.0,Boussinesq,F,12.19,1.8255982623582397e-06,-2.214180854552691e-06,2.6834572154339444e-06
2.0,Boussinesq,F,12.200000000000001,1.8035906181760234e-06,-2.1875077817990146e-06,2.6513321859791757e-06
2.0,Boussinesq,F,12.21,1.7818481067222564e-06,-2.1611542108331038e-06,2.6193986281190763e-06
2.0,Boussinesq,F,12.22,1.7603675339593622e-06,-2.135119809236634e-06,2.587690874147002e-06
2.0,Boussinesq,F,12.23,1.7391457105375248e-06,-2.109400393350165e-06,2.5565536638353942e-06
2.0,Boussinesq,F,12.24,1.7181795260923598e-06,-2.0839887359599274e-06,2.525946653951619e-06
2.0,Boussinesq,F,12.25,1.697465935818327e-06,-2.0588814602711335e-06,2.495524127635047e-06
2.0,Boussinesq,F,12.26,1.677001896886938e-06,-2.0340782534072275e-06,2.4653143848080334e-06
2.0,Boussinesq,F,12.27,1.6567843707501834e-06,-2.009575172574974e-06,2.435646250249047e-06
2.0,Boussinesq,F,12.280000000000001,1.636810393435436e-06,-1.9853653284022433e-06,2.406485593229408e-06
2.0,Boussinesq,F,12.290000000000001,1.617077064182136e-06,-1.9614454607103825e-06,2.3775026893651987e-06
2.0,Boussinesq,F,12.3,1.597581484221229e-06,-1.9378152746149404e-06,2.34872029361063e-06
2.0,Boussinesq,F,12.31,1.5783207586898381e-06,-1.9144710548381707e-06,2.320452004397024e-06
2.0,Boussinesq,F,12.32,1.5592920631244666e-06,-1.8914062345270008e-06,2.2926694121329415e-06
2.0,Boussinesq,F,12.33,1.540492633999299e-06,-1.868617666595513e-06,2.265058090147621e-06
2.0,Boussinesq,F,12.34,1.521919709792557e-06,-1.8461050727240495e-06,2.2376357043635113e-06
2.0,Boussinesq,F,12.35,1.5035705325448187e-06,-1.8238649525082438e-06,2.210701288047823e-06
2.0,Boussinesq,F,12.36,1.485442410742393e-06,-1.8018910469630938e-06,2.1842316925156825e-06
2.0,Boussinesq,F,12.370000000000001,1.4675327116055545e-06,-1.7801803186579272e-06,2.1579271218276873e-06
2.0,Boussinesq,F,12.38,1.449838804369232e-06,-1.7587325045265368e-06,2.13180057908955e-06
2.0,Boussinesq,F,12.39,1.4323580615150247e-06,-1.737544307076137e-06,2.106137167257448e-06
2.0,Boussinesq,F,12.4,1.4150879182277102e-06,-1.7166097611813887e-06,2.080918568485849e-06
2.0,Boussinesq,F,12.41,1.3980258662913976e-06,-1.6959259357064211e-06,2.055858977467883e-06
2.0,Boussinesq,F,12.42,1.3811693995135824e-06,-1.6754925816320318e-06,2.030967132580366e-06
2.0,Boussinesq,F,12.43,1.3645160146587577e-06,-1.6553065930548146e-06,2.0065148157658036e-06
2.0,Boussinesq,F,12.44,1.348063267652487e-06,-1.6353622853167166e-06,1.9824881378127863e-06
2.0,Boussinesq,F,12.450000000000001,1.3318087689524211e-06,-1.6156568302985562e-06,1.9586146698079288e-06
2.0,Boussinesq,F,12.46,1.3157501310465136e-06,-1.5961899919205553e-06,1.934899257074457e-06
2.0,Boussinesq,F,12.47,1.2998849691140107e-06,-1.5769588451570679e-06,1.911600945275085e-06
2.0,Boussinesq,F,12.48,1.2842109541433727e-06,-1.5579579730150544e-06,1.8887098983123954e-06
2.0,Boussinesq,F,12.49,1.2687258096537101e-06,-1.5391846471908208e-06,1.8659664744357431e-06
2.0,Boussinesq,F,12.5,1.253427261199557e-06,-1.5206386435263403e-06,1.8433719726799281e-06
2.0,Boussinesq,F,12.51,1.238313036783184e-06,-1.502317207737223e-06,1.8211732634154372e-06
2.0,Boussinesq,F,12.52,1.2233809170448133e-06,-1.4842151782580324e-06,1.799364212845905e-06
2.0,Boussinesq,F,12.530000000000001,1.208628733218021e-06,-1.4663299234803025e-06,1.7776974011864626e-06
2.0,Boussinesq,F,12.540000000000001,1.1940543185752053e-06,-1.4486612302343007e-06,1.7561709045613378e-06
2.0,Boussinesq,F,12.55,1.1796555086133356e-06,-1.4312065053890763e-06,1.7350199561797034e-06
2.0,Boussinesq,F,12.56,1.1654301884674245e-06,-1.4139608311107075e-06,1.7142417973871706e-06
2.0,Boussinesq,F,12.57,1.1513762919911221e-06,-1.3969216694413337e-06,1.6936006883828497e-06
2.0,Boussinesq,F,12.58,1.1374917550785983e-06,-1.380088817343051e-06,1.6730917837188723e-06
2.0,Boussinesq,F,12.59,1.1237745156442617e-06,-1.363459833766957e-06,1.6529391955157286e-06
2.0,Boussinesq,F,12.6,1.1102225584032597e-06,-1.3470300334327372e-06,1.6331432349607874e-06
2.0,Boussinesq,F,12.61,1.0968339149756075e-06,-1.3307969690677418e-06,1.6134793225836583e-06
2.0,Boussinesq,F,12.620000000000001,1.0836066190219033e-06,-1.314760446981062e-06,1.593939971959775e-06
2.0,Boussinesq,F,12.63,1.0705387060359845e-06,-1.2989181696285439e-06,1.574738668971322e-06
2.0,Boussinesq,F,12.64,1.057628255629333e-06,-1.283265673601636e-06,1.5558785103833171e-06
2.0,Boussinesq,F,12.65,1.0448733925639524e-06,-1.267800599420878e-06,1.5371455789225968e-06
2.0,Boussinesq,F,12.66,1.032272243640916e-06,-1.2525227620231846e-06,1.5185300082314979e-06
2.0,Boussinesq,F,12.67,1.0198229373234891e-06,-1.237429999256249e-06,1.500235132336923e-06
2.0,Boussinesq,F,12.68,1.0075236436557915e-06,-1.222518059376447e-06,1.4822665687213985e-06
2.0,Boussinesq,F,12.69,9.953725761359607e-07,-1.2077846678818215e-06,1.4644205848949666e-06
2.0,Boussinesq,F,12.700000000000001,9.833679502981535e-07,-1.1932296476785457e-06,1.4466851773452464e-06
2.0,Boussinesq,F,12.71,9.715079831823882e-07,-1.1788509643349146e-06,1.4292539829156817e-06
2.0,Boussinesq,F,12.72,9.597909310114556e-07,-1.1646445680202328e-06,1.4121348933485996e-06
2.0,Boussinesq,F,12.73,9.48215091821984e-07,-1.150608266467943e-06,1.3951339034501593e-06
2.0,Boussinesq,F,12.74,9.367787656820973e-07,-1.1367418899512301e-06,1.3782370980106306e-06
2.0,Boussinesq,F,12.75,9.254802540229599e-07,-1.123043524507731e-06,1.3616288524283986e-06
2.0,Boussinesq,F,12.76,9.143178951919432e-07,-1.1095093129026627e-06,1.3453191036823494e-06
2.0,Boussinesq,F,12.77,9.032900677649071e-07,-1.0961371424340847e-06,1.329123135594996e-06
2.0,Boussinesq,F,12.780000000000001,8.9239515234326e-07,-1.0829268501907612e-06,1.3130253306195048e-06
2.0,Boussinesq,F,12.790000000000001,8.816315307610904e-07,-1.0698766358216929e-06,1.2972012201568949e-06
2.0,Boussinesq,F,12.8,8.709976196268267e-07,-1.0569828257876238e-06,1.2816625733339974e-06
2.0,Boussinesq,F,12.81,8.604918742453385e-07,-1.0442433843550135e-06,1.266233543125117e-06
2.0,Boussinesq,F,12.82,8.501127519397268e-07,-1.031658154925122e-06,1.2508970037908827e-06
2.0,Boussinesq,F,12.83,8.398587111468364e-07,-1.0192254442791963e-06,1.2358200426649147e-06
2.0,Boussinesq,F,12.84,8.297282430541433e-07,-1.0069417540718243e-06,1.2210160635201369e-06
2.0,Boussinesq,F,12.85,8.197198760654003e-07,-9.948051230087942e-07,1.206317686420134e-06
2.0,Boussinesq,F,12.86,8.098321405939679e-07,-9.82815400343422e-07,1.191706457281613e-06
2.0,Boussinesq,F,12.870000000000001,8.000635680585306e-07,-9.709709938631603e-07,1.1773414023711755e-06
2.0,Boussinesq,F,12.88,7.904127207167033e-07,-9.592685722959967e-07,1.1632373766585878e-06
2.0,Boussinesq,F,12.89,7.808781966126111e-07,-9.47706246329989e-07,1.149235082248981e-06
2.0,Boussinesq,F,12.9,7.714585957901038e-07,-9.362838706510176e-07,1.1353149031956912e-06
2.0,Boussinesq,F,12.91,7.621525191995911e-07,-9.249999482660758e-07,1.1216281714923195e-06
2.0,Boussinesq,F,12.92,7.529585968247829e-07,-9.138513072211717e-07,1.108191023545801e-06
2.0,Boussinesq,F,12.93,7.43875493055168e-07,-9.028361277951602e-07,1.0948518749104562e-06
2.0,Boussinesq,F,12.94,7.3490187426888e-07,-8.919542697229631e-07,1.0815901017101706e-06
2.0,Boussinesq,F,12.950000000000001,7.260364076607076e-07,-8.812043257609554e-07,1.0685496928088735e-06
2.0,Boussinesq,F,12.96,7.172777877536596e-07,-8.705832758667842e-07,1.0557479086461977e-06
2.0,Boussinesq,F,12.97,7.086247421433722e-07,-8.60089367588032e-07,1.0430405253567147e-06
2.0,Boussinesq,F,12.98,7.000760004018993e-07,-8.497224653596504e-07,1.0304060534026144e-06
2.0,Boussinesq,F,12.99,6.916302928361797e-07,-8.394812465199801e-07,1.0179814746905628e-06
2.0,Boussinesq,F,13.0,6.832863754715e-07,-8.293628358658396e-07,1.0057850281709288e-06
2.0,Boussinesq,F,13.01,6.750430361188632e-07,-8.193655459565619e-07,9.936795128364092e-07
2.0,Boussinesq,F,13.02,6.668990645523692e-07,-8.094892456091119e-07,9.816427046064298e-07
2.0,Boussinesq,F,13.030000000000001,6.588532512066799e-07,-7.997326918644321e-07,9.69804900170451e-07
2.0,Boussinesq,F,13.040000000000001,6.509044107150794e-07,-7.900931476057015e-07,9.58185182750502e-07
2.0,Boussinesq,F,13.05,6.430513882545662e-07,-7.805689882094225e-07,9.466530510684841e-07
2.0,Boussinesq,F,13.06,6.352930309508913e-07,-7.711600865843322e-07,9.351856672859589e-07
2.0,Boussinesq,F,13.07,6.276281865228799e-07,-7.618652748637037e-07,9.239069507371251e-07
2.0,Boussinesq,F,13.08,6.200557254536176e-07,-7.526819475695901e-07,9.12836704886271e-07
2.0,Boussinesq,F,13.09,6.125745475714884e-07,-7.436085407659787e-07,9.018508190000688e-07
2.0,Boussinesq,F,13.1,6.051835546382983e-07,-7.34644931189589e-07,8.909259527348362e-07
2.0,Boussinesq,F,13.11,5.978816489476969e-07,-7.257900217112824e-07,8.801799426469561e-07
2.0,Boussinesq,F,13.120000000000001,5.906677542040717e-07,-7.170413323366487e-07,8.696331980627165e-07
2.0,Boussinesq,F,13.13,5.83540822300963e-07,-7.083973577500268e-07,8.591677030103325e-07
2.0,Boussinesq,F,13.14,5.764998070490714e-07,-6.998579782764424e-07,8.48759716814275e-07
2.0,Boussinesq,F,13.15,5.695436627354346e-07,-6.914221634137416e-07,8.385212750650046e-07
2.0,Boussinesq,F,13.16,5.626713637807969e-07,-6.830875527751427e-07,8.28473287813332e-07
2.0,Boussinesq,F,13.17,5.55881911679932e-07,-6.748526976574754e-07,8.185035509745633e-07
2.0,Boussinesq,F,13.18,5.491743098276477e-07,-6.667174817556517e-07,8.085880172382774e-07
2.0,Boussinesq,F,13.19,5.425475620448192e-07,-6.586809373127101e-07,7.988331907494346e-07
2.0,Boussinesq,F,13.200000000000001,5.360006910813926e-07,-6.50740817940662e-07,7.892603855825435e-07
2.0,Boussinesq,F,13.21,5.295327456860051e-07,-6.428957296010583e-07,7.79762939004264e-07
2.0,Boussinesq,F,13.22,5.231427764893717e-07,-6.35145559160577e-07,7.703165828759501e-07
2.0,Boussinesq,F,13.23,5.168298345027938e-07,-6.274893979435395e-07,7.610225476569534e-07
2.0,Boussinesq,F,13.24,5.105929885305011e-07,-6.199251082074382e-07,7.519024627701497e-07
2.0,Boussinesq,F,13.25,5.044313323386453e-07,-6.12451348688137e-07,7.428549481805499e-07
2.0,Boussinesq,F,13.26,4.983439615567386e-07,-6.050680092438276e-07,7.338555933361103e-07
2.0,Boussinesq,F,13.27,4.92329972153769e-07,-5.97774236821415e-07,7.25000601461e-07
2.0,Boussinesq,F,13.280000000000001,4.863884768203095e-07,-5.905679972146066e-07,7.163118360496662e-07
2.0,Boussinesq,F,13.290000000000001,4.805186122094761e-07,-5.834480001004207e-07,7.076929524831907e-07
2.0,Boussinesq,F,13.3,4.747195168183014e-07,-5.764141381649431e-07,6.991194693598315e-07
2.0,Boussinesq,F,13.31,4.6899032944617746e-07,-5.694656107132244e-07,6.906827982828748e-07
2.0,Boussinesq,F,13.32,4.633302046040371e-07,-5.626004821992859e-07,6.824049624706391e-07
2.0,Boussinesq,F,13.33,4.57738319802192e-07,-5.558175114638119e-07,6.741944163487636e-07
2.0,Boussinesq,F,13.34,4.522138543747611e-07,-5.491165938723109e-07,6.660266728566148e-07
2.0,Boussinesq,F,13.35,4.46755987924746e-07,-5.424969780066799e-07,6.579885772038324e-07
2.0,Boussinesq,F,13.36,4.4136391481462773e-07,-5.359568223282345e-07,6.501022443870619e-07
2.0,Boussinesq,F,13.370000000000001,4.3603685147818064e-07,-5.294949331189377e-07,6.42280701947358e-07
2.0,Boussinesq,F,13.38,4.307740161522482e-07,-5.231112082892864e-07,6.344995163326832e-07
2.0,Boussinesq,F,13.39,4.2557462731239514e-07,-5.168049427922843e-07,6.268411816120743e-07
2.0,Boussinesq,F,13.4,4.204379172964027e-07,-5.105743846570452e-07,6.193278428240099e-07
2.0,Boussinesq,F,13.41,4.153631396192545e-07,-5.044183859358044e-07,6.11876884774812e-07
2.0,Boussinesq,F,13.42,4.103495495776868e-07,-4.983368469615493e-07,6.044639809757134e-07
2.0,Boussinesq,F,13.43,4.053964026800237e-07,-4.923291063162904e-07,5.971674800283618e-07
2.0,Boussinesq,F,13.44,4.0050296745136123e-07,-4.863934973609823e-07,5.900095008238941e-07
2.0,Boussinesq,F,13.450000000000001,3.956685327328034e-07,-4.805289162998117e-07,5.829115791814282e-07
2.0,Boussinesq,F,13.46,3.9089238912536433e-07,-4.7473526577735284e-07,5.758495440801884e-07
2.0,Boussinesq,F,13.47,3.861738274172566e-07,-4.6901192541820816e-07,5.688977951699151e-07
2.0,Boussinesq,F,13.48,3.8151215061700034e-07,-4.6335730987395475e-07,5.62078374273887e-07
2.0,Boussinesq,F,13.49,3.7690668121977766e-07,-4.577703579327307e-07,5.553167711958056e-07
2.0,Boussinesq,F,13.5,3.7235674345834596e-07,-4.522509744500389e-07,5.485890139569583e-07
2.0,Boussinesq,F,13.51,3.678616617307771e-07,-4.467985776535917e-07,5.419657409870482e-07
2.0,Boussinesq,F,13.52,3.634207719052743e-07,-4.4141165963029814e-07,5.35468870994704e-07
2.0,Boussinesq,F,13.530000000000001,3.590334285381706e-07,-4.3608920023369696e-07,5.290276595651472e-07
2.0,Boussinesq,F,13.540000000000001,3.5469898790059973e-07,-4.3083110643899445e-07,5.226183728301237e-07
2.0,Boussinesq,F,13.55,3.5041680640939087e-07,-4.256368327770947e-07,5.163080673079915e-07
2.0,Boussinesq,F,13.56,3.46186251245058e-07,-4.205049450928349e-07,5.101184971489525e-07
2.0,Boussinesq,F,13.57,3.4200670750753436e-07,-4.1543446283411585e-07,5.039825040064652e-07
2.0,Boussinesq,F,13.58,3.378775619883759e-07,-4.104252950127058e-07,4.978766270453704e-07
2.0,Boussinesq,F,13.59,3.3379820160728045e-07,-4.0547693029320864e-07,4.918645121110913e-07
2.0,Boussinesq,F,13.6,3.297680233825119e-07,-4.0058800477048417e-07,4.859677114794168e-07
2.0,Boussinesq,F,13.61,3.257864415118709e-07,-3.957575760636206e-07,4.80122481232854e-07
2.0,Boussinesq,F,13.620000000000001,3.21852871861239e-07,-3.909855551458264e-07,4.743056646636944e-07
2.0,Boussinesq,F,13.63,3.1796673040895384e-07,-3.86271462770346e-07,4.6857766047200055e-07
2.0,Boussinesq,F,13.64,3.141274426058322e-07,-3.816140019363866e-07,4.6295978569480225e-07
2.0,Boussinesq,F,13.65,3.103344503702263e-07,-3.7701226705645017e-07,4.5739154697368946e-07
2.0,Boussinesq,F,13.66,3.0658719726470335e-07,-3.72466170996913e-07,4.518501191775778e-07
2.0,Boussinesq,F,13.67,3.028851269502882e-07,-3.679752646728988e-07,4.4639280997019507e-07
2.0,Boussinesq,F,13.68,2.9922769197124557e-07,-3.635383147975093e-07,4.410406715258613e-07
