Tw , x_cheb                , F_i                    , G_i                  , minus_G_i             , H_i                    , T_i               , F_c                   , G_c                    , H_c                    , T_c               , rho_c             , dF_c_minus_i           , dG_c_minus_i_raw      , dG_c_minus_minus_Gi   , dH_c_minus_i           , dT_c_minus_i
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.5, 20.0                  , 3.540407742631901e-27  , 1.0                  , -1.0                  , -1.4484776288923742    , 1.0               , 4.8477024870781434e-08, -0.999999936985672     , -0.8844782199480263    , 1.0000047705004502, 0.9999952295223073, 4.8477024870781434e-08 , -1.999999936985672    , 6.301432797783946e-08 , 0.5639994089443479     , 4.770500450224091e-06
1.6,  0.0                  , 0.0                    , 0.0                  , -0.0                  , 2.108833085712395e-25  , 1.6               , -0.0                  , -0.0                   , -5.321968781159811e-25 , 1.6               , 0.625             , -0.0                   , -0.0                  , 0.0                   , -7.430801866872206e-25 , 0.0
1.6,  0.0008224766983405118, 0.0007026960920774627  , 0.0006551841015939079, -0.0006551841015939079, -7.048638502789187e-06 , 1.5997787600007685, 0.00013065965937716375, -0.00015834340929414648, -8.369193967116945e-07 , 1.5999514384978586, 0.6250189699125286, -0.0005720364327002989 , -0.0008135275108880544, 0.0004968406922997615 , 6.211719106077492e-06  , 0.0001726784970901285
1.6,  0.003290271905513862 , 0.00281109630770311    , 0.002621027254344517 , -0.002621027254344517 , -2.8197683028156635e-05, 1.5991149417906716, 0.0005226966396739283 , -0.0006334439286547636 , -3.3480491103713295e-06, 1.5998057324341122, 0.6250758949828834, -0.0022883996680291814 , -0.0032544711829992808, 0.001987583325689753  , 2.4849633917785305e-05 , 0.0006907906434405753
1.6,  0.0074044802600432905, 0.006326135868767204   , 0.005898401446186399 , -0.005898401446186399 , -6.345651464581182e-05 , 1.5980082509202416, 0.0011762848365117456 , -0.0014255122981503107 , -7.534503001364659e-06 , 1.5995628171780052, 0.6251708212149047, -0.005149851032255458  , -0.00732391374433671  , 0.004472889148036088  , 5.592201164444716e-05  , 0.0015545662577636232
1.6,  0.013166923829594227 , 0.011199287776789246   , 0.010488221518500124 , -0.010488221518500124 , -0.0001664541574175128 , 1.596458197966479 , 0.002149645973286089  , -0.0026062186813630476 , -1.527266531201799e-05 , 1.5992006961558471, 0.6253123841202648, -0.009049641803503157  , -0.013094440199863172 , 0.007882002837137076  , 0.0001511814921054948  , 0.0027424981893682254
1.6,  0.020580148604228004 , 0.017406589516336755   , 0.016392137835326056 , -0.016392137835326056 , -0.0003651240483267663 , 1.5944640986983971, 0.004484968636982329  , -0.005462784528703229  , -6.595727090233364e-05 , 1.5983242362275527, 0.6256552815342722, -0.012921620879354426  , -0.021854922364029285 , 0.010929353306622827  , 0.0002991667774244327  , 0.003860137529155594
1.6,  0.02964741956309527  , 0.024868239343622294   , 0.023610534520144066 , -0.023610534520144066 , -0.0007469767726257567 , 1.5920250795044033, 0.007314755496883983  , -0.008958524186916025  , -0.00017372402398552764, 1.5972511119237844, 0.6260756324004467, -0.017553483846738313  , -0.03256905870706009  , 0.01465201033322804   , 0.000573252748640229   , 0.0052260324193811325
1.6,  0.04037271429085489  , 0.033528392294076594   , 0.032143479620732565 , -0.032143479620732565 , -0.00137373263267902   , 1.5891400827646516, 0.010624222060778343  , -0.013095857478665492  , -0.0003658342214193955 , 1.5959801798166091, 0.626574197252818 , -0.02290417023329825   , -0.04523933709939806  , 0.019047622142067074  , 0.0010078984112596246  , 0.006840097051957539
1.6,  0.052760715113464834 , 0.04330062784559265    , 0.041989007610888376 , -0.041989007610888376 , -0.0023388916390779673 , 1.585807877863848 , 0.014395303784270725  , -0.01787748965385538   , -0.0006751797116203502 , 1.5945100616119847, 0.6271518907751769, -0.02890532406132193   , -0.05986649726474376  , 0.024111517957032997  , 0.001663711927457617   , 0.008702183748136694
1.6,  0.06681679971652472  , 0.0541223328110632     , 0.053144946171776834 , -0.053144946171776834 , -0.003710370199047345  , 1.5820270652180022, 0.018607221868645843  , -0.023306250407119214  , -0.0011390907822807733 , 1.592839165844496 , 0.6278097760547074, -0.035515110942417355  , -0.07645119657889604  , 0.02983869576465762   , 0.002571279416766572   , 0.010812100626493848
1.6,  0.08254703020303797  , 0.06589033846580744    , 0.0656049137947328   , -0.0656049137947328   , -0.00559703243602261   , 1.5777961117438568, 0.02323970022217165   , -0.02938487470134511   , -0.0017937993702516243 , 1.5909658227492098, 0.6285490145049042, -0.04265063824363579   , -0.0949897884960779   , 0.03622003909338768   , 0.0038032330657709864  , 0.013169711005353024
1.6,  0.09995814054134     , 0.07850844882667858    , 0.07936062711562002  , -0.07936062711562002  , -0.008099046013271409  , 1.57311335677501  , 0.028263498204934345  , -0.036116225235523707  , -0.0026899747720979723 , 1.5888878800998154, 0.6293710289596891, -0.050244950621744236  , -0.11547685235114372  , 0.04324440188009631   , 0.005409071241173437   , 0.015774523324805445
1.6,  0.11905752234809402  , 0.09183480794099641    , 0.09439529496619815  , -0.09439529496619815  , -0.011359824418705972  , 1.567977113037703 , 0.033654848573209106  , -0.043502673829817755  , -0.0038685263888841377 , 1.586603316108839 , 0.6302772658086397, -0.058179959367787304  , -0.1378979687960159   , 0.0508926211363804    , 0.007491298029821835   , 0.01862620307113616
1.6,  0.13985320894567765  , 0.10578069131159372    , 0.11069367585097337  , -0.11069367585097337  , -0.015466650172479812  , 1.5623856031788375, 0.039384191769900316  , -0.051546360669858     , -0.005379078224361445  , 1.5841097646602496, 0.6312693869508935, -0.06639649954169341   , -0.16224003652083135  , 0.059147315181115365  , 0.010087571948118367   , 0.021724161481412096
1.6,  0.16235385762806478  , 0.12019553829274139    , 0.12822796652779805  , -0.12822796652779805  , -0.020564354034857662  , 1.556337182226997 , 0.045415929180870375  , -0.060248828590580686  , -0.007279697721158434  , 1.5814045037718525, 0.6323492804117301, -0.07477960911187101   , -0.18847679511837873  , 0.06797913793721737   , 0.013284656313699229   , 0.02506732154485558
1.6,  0.1865687300644829   , 0.1349745267196001     , 0.14697155733649456  , -0.14697155733649456  , -0.026749171286561943  , 1.5498302139930415, 0.051720553382569395  , -0.06961095838613368   , -0.009617382908887103  , 1.578484978133801 , 0.6335188575454624, -0.08325397333703072   , -0.21658251572262824  , 0.07736059895036088   , 0.017131788377674838   , 0.028654764140759514
1.6,  0.21250767076577226  , 0.1499824598609444     , 0.16688722026003688  , -0.16688722026003688  , -0.03414206427133275   , 1.5428633317123446, 0.05826056082420897   , -0.07963272000452931   , -0.012450120949131796  , 1.5753481826607783, 0.6347803050821377, -0.09172189903673544   , -0.2465199402645662   , 0.08725450025550757   , 0.02169194332220095    , 0.032484850948433674
1.6,  0.24018108353456075  , 0.16508692296482544    , 0.18793169766001785  , -0.18793169766001785  , -0.0428561470942421    , 1.5354354597797186, 0.06499983168471804   , -0.09031312417333248   , -0.015831797466621358  , 1.5719910756016084, 0.6361359269277628, -0.1000870912801074    , -0.2782448218333503   , 0.09761857348668537   , 0.02702434962762074    , 0.03655561582188982
1.6,  0.26959990581715126  , 0.18013280185651862    , 0.21004801152605157  , -0.21004801152605157  , -0.05301813387714424   , 1.5275461644143724, 0.07189693509934993   , -0.10164973980272662   , -0.01982200424911858   , 1.5684103046149522, 0.6375882618582399, -0.10823586675716869   , -0.3116977513287782   , 0.10839827172332495   , 0.033196129628025664   , 0.040864140200579824
1.6,  0.30077558087252093  , 0.19499564644414183    , 0.23317837318296894  , -0.23317837318296894  , -0.0647202270086285    , 1.5191954599556923, 0.07891396104394315   , -0.11363906213136396   , -0.02447258292108151   , 1.5646025958643008, 0.6391399340914367, -0.11608168540019868   , -0.3468174353143329   , 0.11953931105160498   , 0.040247644087546997   , 0.045407135908608565
1.6,  0.33372002767210784  , 0.2095353203054365     , 0.25725224263648894  , -0.25725224263648894  , -0.0780608342785449    , 1.5103843113735396, 0.08600916069655869   , -0.1262758794886837    , -0.029838214407106115  , 1.5605644173781983, 0.6407937979772949, -0.12352615960887782   , -0.3835281221251726   , 0.13097636314780522   , 0.04822261987143879    , 0.05018010600465872
1.6,  0.3684456084432548   , 0.22364125265164372    , 0.28220028567459327  , -0.28220028567459327  , -0.0931062065282671    , 1.501114308747829 , 0.09313871323100213   , -0.13955307007567988   , -0.03597320156804968   , 1.5562920842135122, 0.64255290516713  , -0.1305025394206416    , -0.4217533557502732   , 0.14264721559891338   , 0.057133004960217414   , 0.055177775465683254
1.6,  0.4049650937693258   , 0.2371613741762205     , 0.3079287547860104   , -0.3079287547860104   , -0.10994677964574551   , 1.4913889706375283, 0.10026097359950388   , -0.1534619898705906    , -0.04292537927856081   , 1.5517819759180935, 0.6444204247238803, -0.1369004005767166    , -0.461390744656601    , 0.1544667649154198    , 0.0670214003671847     , 0.06039300528056524
1.6,  0.4432916251608585   , 0.24999228391227332    , 0.33435253881882426  , -0.33435253881882426  , -0.12862539482071028   , 1.4812125502161742, 0.10733101021173003   , -0.16799155684409842   , -0.05074313657630804   , 1.54703027016337  , 0.6463997630081263, -0.1426612737005433    , -0.5023440956629227   , 0.16636098197472585   , 0.07788225824440224    , 0.06581771994719587
1.6,  0.48343867501461024  , 0.26201016930599663    , 0.36136845737990997  , -0.36136845737990997  , -0.14919038654187136   , 1.47059156263029  , 0.1143067228079429    , -0.1831290456056574    , -0.059467093954516395  , 1.5420332649694346, 0.6484944408899126, -0.14770344649805373   , -0.5444975029855674   , 0.17823941177425257   , 0.08972329258735497    , 0.07144170233914471
1.6,  0.5254200038813366   , 0.2731089305168768     , 0.3888706666771163   , -0.3888706666771163   , -0.17166620712692754   , 1.4595343503006184, 0.12114147223274685   , -0.1988584951097924    , -0.06913891317942839   , 1.536787071575596 , 0.6507082331026813, -0.15196745828412994   , -0.5877291617869087   , 0.1900121715673239    , 0.10252729394749915    , 0.07725272127497762
1.6,  0.5692496149685556   , 0.2831990402410307     , 0.41675224002489386  , -0.41675224002489386  , -0.19605574883375637   , 1.4480511656981379, 0.12779424116753982   , -0.21516265922592082   , -0.07978867280405562   , 1.5312880711559511, 0.6530449879656621, -0.1554047990734909    , -0.6319148992508147   , 0.20158958079897304   , 0.11626707602970075    , 0.08323690545781326
1.6,  0.6149417058117087   , 0.29217163622969783    , 0.44488388649357413  , -0.44488388649357413  , -0.22236067843119017   , 1.4361562519152   , 0.13421997313099418   , -0.23202065696242938   , -0.0914459294657439    , 1.5255325530295776, 0.655508791349018 , -0.15795166309870365   , -0.6769045434560035   , 0.21286322953114475   , 0.13091474896544628    , 0.08937630111437755
1.6,  0.6625106170560734   , 0.2999724012019914     , 0.47315905476959114  , -0.47315905476959114  , -0.2505393630933074    , 1.4238645353430037, 0.14037867085995046   , -0.24941014005102946   , -0.10412922262819294   , 1.519517121622313 , 0.6581038053275436, -0.15959373034204097   , -0.7225691948206205   , 0.22374891471856168   , 0.14641014046511444    , 0.09565258627930917
1.6,  0.7119707783027539   , 0.3065267556060311     , 0.5014489483292391   , -0.5014489483292391   , -0.28054909117097826   , 1.4111957165119786, 0.14622786320763434   , -0.267305006010453     , -0.11785384952987603   , 1.513238432452237 , 0.6608343923564494, -0.16029889239839676   , -0.7687539543396922   , 0.23414394231878616   , 0.16269524164110222    , 0.10204271594025838
1.6,  0.7633366509851734   , 0.3117815983370042     , 0.5296285990878971   , -0.5296285990878971   , -0.31232266494612465   , 1.3981725072850755, 0.15172968573921053   , -0.28567748119064384   , -0.1326244739675324    , 1.506693535250471 , 0.6637049782215739, -0.16005191259779367   , -0.8153060802785409   , 0.2439511178972532    , 0.17969819097859224    , 0.10852102796539542
1.6,  0.8166226682579383   , 0.31570331264032186    , 0.5575785967733344   , -0.5575785967733344   , -0.3457721116827869    , 1.3848205352483793, 0.15684551195151633   , -0.3044961343051585    , -0.14844001585420338   , 1.4998797101948296, 0.6667201330899417, -0.15885780068880553   , -0.8620747310784929   , 0.25308246246817595   , 0.1973320958285835     , 0.11505917494645024
1.6,  0.8718431718978622   , 0.3182674708499902     , 0.5851781511423335   , -0.5851781511423335   , -0.38079334683964206   , 1.371169423878877 , 0.16154167992517843   , -0.32372801784167626   , -0.16528858065107108   , 1.492794760165787 , 0.6698844520923573, -0.15672579092481176   , -0.9089061689840098   , 0.26145013330065725   , 0.21550476618857098    , 0.12162533628690997
1.6,  0.9290123462375338   , 0.3194616364314026     , 0.6123077164246377   , -0.6123077164246377   , -0.4172651353229       , 1.3572528655249958, 0.16578373576222794   , -0.34333605880309026   , -0.1831518202348454    , 1.4854368632972983, 0.6732026279328023, -0.15367790066917464   , -0.9556437752277279   , 0.2689716576215474    , 0.23411331508805458    , 0.1281839977723025
1.6,  0.9881441491751705   , 0.3192882258111366     , 0.6388524173151069   , -0.6388524173151069   , -0.4550488757548254    , 1.343108495506906 , 0.169543815970883     , -0.3632824863488481    , -0.20199969287502043   , 1.477804919100813 , 0.6766793012222894, -0.14974440984025358   , -1.002134903663955    , 0.2755699309662588    , 0.25304918287980493    , 0.134696423593907
1.6,  1.0492522403308755   , 0.3177709161934007     , 0.6647120384852068   , -0.6647120384852068   , -0.4939916221381273    , 1.3287761308451962, 0.1727952504260183    , -0.3835262343916688    , -0.22179431478485112   , 1.4698984394806396, 0.6803191112668511, -0.1449756657673824    , -1.0482382728768755   , 0.281185804093538     , 0.2721973073532762     , 0.1411223086354434
1.6,  1.1123499064488174   , 0.314936685154861      , 0.6897813602770125   , -0.6897813602770125   , -0.5339261344526274    , 1.3143014271105828, 0.17551390843055442   , -0.4040233180608379    , -0.24248866792716592   , 1.4617177010778661, 0.6841266266821583, -0.13942277672430659   , -1.0938046783378503   , 0.2857580422161746    , 0.29143746652546143    , 0.1474162739672833
