Tw,z,F_i,G_i,minus_G_i,H_i,T_i,F_c,G_c,H_c,T_c,rho_c,dF_c_minus_i,dG_c_minus_i_raw,dG_c_minus_minus_Gi,dH_c_minus_i,dT_c_minus_i
1.5,6.43,0.00357221492196035,0.9998093282524325,-0.9998093282524325,-1.441489293079164,1.0016134160472312,0.007525929903348931,-0.9900880961730696,-0.8900360696961573,1.0261627584158743,0.9745042799484726,0.003953714981388581,-1.989897424425502,0.00972123207936293,0.5514532233830067,0.024549342368643146
1.5,6.44,0.003536203461557503,0.9998120679528681,-0.9998120679528681,-1.4415603766538552,1.0015967173544695,0.007462178614828545,-0.9901731645926801,-0.8900466599887632,1.0260021796891472,0.9746567987828006,0.003925975153271042,-1.9899852325455483,0.009638903360188023,0.551513716665092,0.024405462334677663
1.5,6.45,0.003500550127376421,0.9998147683074938,-0.9998147683074938,-1.4416307435631037,1.0015801910910318,0.00739894173189728,-0.9902575278750219,-0.8900567888417498,1.0258425351008154,0.974808477698504,0.003898391604520859,-1.9900722961825157,0.00955724043247197,0.551573954721354,0.024262344009783554
1.5,6.46,0.0034652514027002004,0.9998174298886849,-0.9998174298886849,-1.4417004010023486,1.0015638354671337,0.007336237321628526,-0.9903411615956333,-0.8900664429426537,1.0256838596966995,0.9749592825763151,0.0038709859189283253,-1.9901585914843183,0.009476268293051593,0.551633958059695,0.02412002422956583
1.5,6.47,0.0034303038491959557,0.9998200532493486,-0.9998200532493486,-1.4417693560005924,1.001547648736305,0.00727403136026888,-0.9904241126866472,-0.890075655293071,1.0255260936055504,0.9751092695108268,0.0038437275110729243,-1.9902441659359957,0.009395940562701433,0.5516937007075214,0.023978444869245275
1.5,6.48,0.0033957040721872074,0.9998226389317715,-0.9998226389317715,-1.441837615494353,1.0015316291760898,0.007212354806312841,-0.9905063390790421,-0.8900844012447333,1.025369295443509,0.9752583819739444,0.0038166507341256335,-1.9903289780108135,0.009316299852729415,0.5517532142496198,0.023837666267419122
1.5,6.49,0.0033614486774668816,0.9998251874781335,-0.9998251874781335,-1.441905186419162,1.0015157750642865,0.0071511717489373995,-0.9905878902407623,-0.8900927150680693,1.0252134015884242,0.975406679673364,0.003789723071470518,-1.990413077718896,0.009237297237371211,0.5518124713510928,0.02369762652413776
1.5,6.5,0.0033275342784492125,0.999827699428719,-0.999827699428719,-1.4419720756943664,1.0015000846829063,0.0070904994821145385,-0.9906687428198993,-0.8901005843750632,1.0250584458921062,0.9755541296278986,0.003762965203665326,-1.9904964422486182,0.009158956608819713,0.5518714913193031,0.023558361209199852
1.5,6.51,0.0032939575637629683,0.9998301753055419,-0.9998301753055419,-1.4420382900800006,1.0014845563553183,0.007030323458973513,-0.9907489170117688,-0.8901080245402889,1.0249044037808144,0.975700754442128,0.0037363658952105443,-1.9905790923173106,0.009081258293773042,0.5519302655397117,0.023419847425496076
1.5,6.5200000000000005,0.0032607152648428204,0.999832615620428,-0.999832615620428,-1.4421038362456362,1.0014691884283256,0.006970640188108566,-0.9908284178881587,-0.8901150412758552,1.024751270960641,0.9758465574407746,0.003709924923265746,-1.9906610335085868,0.009004197732269348,0.551988794969781,0.02328208253231545
1.5,6.53,0.0032278041136165865,0.9998350208850945,-0.9998350208850945,-1.442168720859809,1.0014539792489974,0.006911455535293941,-0.9909072377293997,-0.8901216322113393,1.024599060357932,0.9759915255540654,0.003683651421677354,-1.9907422586144943,0.008927783155694757,0.5520470886484697,0.02314508110893465
1.5,6.54,0.0031952208491237556,0.9998373916095273,-0.9998373916095273,-1.4422329505759899,1.0014389271683137,0.006852746171660157,-0.9909854086786104,-0.8901278197871471,1.024447730808598,0.9761356972411844,0.0036575253225364017,-1.9908228002881376,0.008851982930916935,0.5521051307888428,0.023008803640284237
1.5,6.55,0.00316296228255331,0.9998397282865694,-0.9998397282865694,-1.4422965318951972,1.0014240305767386,0.006794537448696147,-0.9910628964217199,-0.8901335851589796,1.0242973314127857,0.9762790249787403,0.003631575166142837,-1.9909026247082893,0.008776831864849566,0.5521629467362177,0.022873300836047106
1.5,6.5600000000000005,0.003131025267050172,0.9998420313992933,-0.9998420313992933,-1.442359471229988,1.0014092878875942,0.006736793264717394,-0.9911397504929935,-0.8901389612065446,1.02414779701078,0.9764215701276114,0.0036057679976672224,-1.9909817818922868,0.008702280906299764,0.5522205100234435,0.022738509123185757
1.5,6.57,0.0030994066562760694,0.9998443014306603,-0.9998443014306603,-1.442421774991837,1.0013946975144814,0.006679539075040762,-0.9912159364519836,-0.8901439292778643,1.0239991771607986,0.9765632847212435,0.0035801324187646924,-1.9910602378826439,0.008628364978676695,0.5522778457139728,0.022604479646317177
1.5,6.58,0.003068103310525156,0.999846538862051,-0.999846538862051,-1.4424834495782022,1.0013802578746318,0.006622748289321362,-0.9912914908207399,-0.8901485140673719,1.0238514242984773,0.9767042133922704,0.0035546449787962064,-1.9911380296827907,0.00855504804131113,0.5523349355108302,0.0224711664238455
1.5,6.59,0.0030371121592785975,0.9998487441587641,-0.9998487441587641,-1.4425445012406888,1.0013659674229598,0.006566430689913445,-0.9913664005302266,-0.8901527100223514,1.0237045587681677,0.976844336029243,0.0035293185306348473,-1.9912151446889907,0.008482343628537503,0.5523917912183374,0.02233859134520788
1.5,6.6000000000000005,0.0030064301731249957,0.9998509177767309,-0.9998509177767309,-1.4426049361444262,1.001351824636675,0.006510578394274465,-0.9914406765823255,-0.8901565261394891,1.023558567822858,0.976983664087764,0.0035041482211494693,-1.9912915943590563,0.008410241194405366,0.552448410004937,0.022206743186182987
1.5,6.61,0.0029760543231932834,0.9998530601717677,-0.9998530601717677,-1.4426647604534135,1.0013378279932754,0.006455182979211851,-0.9915143306996248,-0.8901599717096278,1.0234134375707464,0.977122210134037,0.0034791286560185673,-1.9913673908713925,0.00833872947214287,0.5525047887437857,0.02207560957747101
1.5,6.62,0.0029459815867944198,0.9998551717982506,-0.9998551717982506,-1.4427239803186152,1.0013239759736277,0.0064002544684746135,-0.9915873494927208,-0.8901630410508571,1.0232691888578263,0.9772599535770257,0.0034542728816801937,-1.9914425212909714,0.008267822305529804,0.5525609392677581,0.021945212884198595
1.5,6.63,0.0029162090075644524,0.9998572530954691,-0.9998572530954691,-1.442782601751493,1.0013102670945566,0.006345767035406295,-0.9916597683456683,-0.8901657573152998,1.0231257748180476,0.9773969384925717,0.003429558027841842,-1.9915170214411373,0.008197484749800865,0.5526168444361933,0.021815507723490946
1.5,6.640000000000001,0.002886733669400715,0.9998593044937351,-0.9998593044937351,-1.4428406306789967,1.0012966998946244,0.006291747798932196,-0.9917315506239106,-0.8901681013570434,1.0229832488708346,0.9775331131802956,0.003405014129531481,-1.9915908551176456,0.00812775386982445,0.5526725293219533,0.02168654897621014
