Tw , z                   , F_i                    , G_i                 , minus_G_i            , H_i                    , T_i               , dF_i                   , dG_i                  , dH_i                   , dT_i                   , Hinf_i             , Fp0_i             , Gp0_i             , Tp0_i
1.1,  1.01               , 0.20815828106758194    , 0.5596726002722853  , -0.5596726002722853  , -0.30675855228651455   , 1.0644617466547743, -0.011400711345355304  , 0.40435183708621375   , -0.4163165621351639    , -0.0330044314466791    , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.02               , 0.20803377567851425    , 0.563700767458073   , -0.563700767458073   , -0.3109205043098334    , 1.064132068223004 , -0.013493351948709351  , 0.4012835620664665    , -0.4160675513570285    , -0.03293112274980487   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.03               , 0.20788856450855897    , 0.5676983066323327  , -0.5676983066323327  , -0.3150797634667309    , 1.06380312695175  , -0.015541242762015902  , 0.3982259820950951    , -0.41577712901711794   , -0.032856992671206973  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.04               , 0.20772309373026307    , 0.5716653252815898  , -0.5716653252815898  , -0.3192359174656212    , 1.063474931040675 , -0.01754503216906656   , 0.3951793594119724    , -0.41544618746052614   , -0.03278204813539829   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.05               , 0.20753780730244364    , 0.5756019318474604  , -0.5756019318474604  , -0.32338855710025677   , 1.0631474886679362, -0.01950536639305305   , 0.39214395317793715   , -0.4150756146048873    , -0.03270629612056628   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.06               , 0.2073331330739185     , 0.5795082410951942  , -0.5795082410951942  , -0.3275372952109325    , 1.062820807832828 , -0.02142287542762015   , 0.3891200007861259    , -0.414666266147837     , -0.032629743971599526  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.07               , 0.20710949177882984    , 0.5833843703231497  , -0.5833843703231497  , -0.3316817542060699    , 1.0624948964464   , -0.023298181889313648  , 0.3861077302811728    , -0.4142189835576597    , -0.03255239918543323   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.08               , 0.20686730412039278    , 0.5872304368345465  , -0.5872304368345465  , -0.33582155653169393   , 1.0621697624190976, -0.025131908357644336  , 0.38310736967334896   , -0.41373460824078556   , -0.032474269259429     , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.09               , 0.20660698873719513    , 0.5910465587434907  , -0.5910465587434907  , -0.3399563274596534    , 1.0618454136385223, -0.026924675330102822  , 0.38011914422224435   , -0.41321397747439026   , -0.0323953617375137    , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.1                , 0.2063289488713934     , 0.5948328596289104  , -0.5948328596289104  , -0.3440857129563665    , 1.0615218578004972, -0.028677087302956282  , 0.37714325926129394   , -0.4126578977427868    , -0.03231568448677575   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.11               , 0.20603358081937784    , 0.598589465290399   , -0.598589465290399   , -0.3482093681651692    , 1.0611991025053242, -0.030389741354196916  , 0.37417991138111006   , -0.4120671616387557    , -0.03223524550996739   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.12               , 0.2057212808442501     , 0.6023165015320516  , -0.6023165015320516  , -0.352326948269389     , 1.0608771553526226, -0.0320632345212518    , 0.37122929713658903   , -0.4114425616885002    , -0.03215405281023696   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.1300000000000001 , 0.2053924432865893     , 0.6060140948411354  , -0.6060140948411354  , -0.35643811103701994   , 1.060556023918144 , -0.03369816184247412   , 0.3682916106294521    , -0.4107848865731786    , -0.03207211443066022   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.1400000000000001 , 0.20504744779328116    , 0.6096823763847355  , -0.6096823763847355  , -0.36054253363785915   , 1.060235715574736 , -0.03529510263098441   , 0.3653670277506476    , -0.4100948955865623    , -0.03198943869525956   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.1500000000000001 , 0.20468666724014137    , 0.6133214792555174  , -0.6133214792555174  , -0.36463990203198543   , 1.0599162375930051, -0.03685462876310982   , 0.3624557162290212    , -0.40937333448028274   , -0.03190603404719615   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.16               , 0.20431047446734374    , 0.6169315365501562  , -0.6169315365501562  , -0.3687299022217603    , 1.0595975972427885, -0.03837731207098203   , 0.3595578437565463    , -0.4086209489346875    , -0.03182190892998438   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.17               , 0.2039192405276357     , 0.6205126819356782  , -0.6205126819356782  , -0.3728122225704371    , 1.0592798017693228, -0.039863722473704226  , 0.35667357584123877   , -0.4078384810552714    , -0.03173707182090138   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.18               , 0.20351332247003107    , 0.6240650530427632  , -0.6240650530427632  , -0.376886569608719     , 1.0589628582055453, -0.04131441448255455   , 0.3538030613764583    , -0.40702664494006213   , -0.031651531437455575  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.19               , 0.2030930707520909     , 0.6275887891494226  , -0.6275887891494226  , -0.380952658276234     , 1.0586467734760017, -0.04272993517478517   , 0.3509464416495807    , -0.4061861415041818    , -0.0315652965997266    , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.2                , 0.20265883579340493    , 0.6310840295370526  , -0.6310840295370526  , -0.38501020355707016   , 1.058331554504378 , -0.044110831579743034  , 0.34810385791016196   , -0.40531767158680987   , -0.03147837612809129   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.21               , 0.20221096635426355    , 0.6345509139580073  , -0.6345509139580073  , -0.3890589225888588    , 1.0580172081892862, -0.04545764890178056   , 0.34527544946710204   , -0.4044219327085271    , -0.03139077887099567   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.22               , 0.20174979786671313    , 0.6379895854762645  , -0.6379895854762645  , -0.3930985494997747    , 1.0577037412093098, -0.04677091729043761   , 0.3424613404981197    , -0.40349959573342625   , -0.031302513878054904  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.23               , 0.20127565935505673    , 0.6414001885411892  , -0.6414001885411892  , -0.3971288264514877    , 1.0573911601290698, -0.04805115948391518   , 0.33966164810686167   , -0.40255131871011346   , -0.031213590284943     , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.24               , 0.20078887980333518    , 0.6447828676047701  , -0.6447828676047701  , -0.4011494956521752    , 1.0570794715122322, -0.04929889816874126   , 0.3368764893584228    , -0.40157775960667036   , -0.03112401722756123   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.25               , 0.20028978665753153    , 0.6481377675026558  , -0.6481377675026558  , -0.4051603012717015    , 1.0567686818971558, -0.05051465429550551   , 0.3341059795968263    , -0.40057957331506305   , -0.03103380386465195   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.26               , 0.19977869469495077    , 0.65146503578976    , -0.65146503578976    , -0.4091610033498992    , 1.0564587975960253, -0.051698934143211125  , 0.33135022041210954   , -0.39955738938990154   , -0.030942959518849754  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.27               , 0.19925591247216515    , 0.6547648211602071  , -0.6547648211602071  , -0.41315136959118265   , 1.0561498248020866, -0.05285223662077412   , 0.32860930682836575   , -0.3985118249443303    , -0.030851493582484738  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.28               , 0.19872174850324612    , 0.6580372723098485  , -0.6580372723098485  , -0.4171311677483749    , 1.0558417697075284, -0.05397506058163353   , 0.3258833338306277    , -0.39744349700649223   , -0.030759415448030143  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.29               , 0.19817650987868476    , 0.6612825382417701  , -0.6612825382417701  , -0.4211001673587149    , 1.0555346384792095, -0.055067903232532286  , 0.3231723948807578    , -0.39635301975736953   , -0.030666734526028253  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.3                , 0.1976204916627046     , 0.6645007701414183  , -0.6645007701414183  , -0.4250581527639212    , 1.055228437053184 , -0.056131247517080665  , 0.32047657096365384   , -0.3952409833254092    , -0.030573460355532094  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.31               , 0.1970539828883556     , 0.6676921201024966  , -0.6676921201024966  , -0.42900491560842713   , 1.0549231712421776, -0.057165569067277565  , 0.31779593698307057   , -0.3941079657767112    , -0.030479602529165168  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.32               , 0.19647727254401426    , 0.670856740219408   , -0.670856740219408   , -0.4329402475868163    , 1.0546188468577593, -0.05817134345582733   , 0.31513056780341997   , -0.3929545450880285    , -0.030385170639595564  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.33               , 0.1958906483023422     , 0.6739947828271208  , -0.6739947828271208  , -0.436863942014524     , 1.0543154696863295, -0.05914904469744824   , 0.31248053694404665   , -0.3917812966046844    , -0.030290174293232247  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.34               , 0.1952943864339626     , 0.677106401957525   , -0.677106401957525   , -0.44077580599970534   , 1.05401304528028  , -0.06009913297281011   , 0.30984590663003164   , -0.3905887728679252    , -0.0301946231915967    , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.35               , 0.19468875736971958    , 0.6801917523344956  , -0.6801917523344956  , -0.4446756535988852    , 1.0537115790648819, -0.06102206122535075   , 0.30722673346727436   , -0.38937751473943916   , -0.030098527073978237  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.36               , 0.19407403149368974    , 0.6832509886814465  , -0.6832509886814465  , -0.4485632989203094    , 1.0534110764641418, -0.06191828233540424   , 0.30462307402227723   , -0.38814806298737947   , -0.030001895679597768  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.37               , 0.1934504779756665     , 0.6862842659044304  , -0.6862842659044304  , -0.45243855754236695   , 1.0531115428772275, -0.06278824771288583   , 0.3020349836765205    , -0.386900955951333     , -0.029904738757517722  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.3800000000000001 , 0.1928183551886168     , 0.689291740168689   , -0.689291740168689   , -0.4563012578766884    , 1.052812983467435 , -0.06363239537915136   , 0.2994625076112141    , -0.3856367103772336    , -0.029807066120564534  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.3900000000000001 , 0.19217791585828486    , 0.6922735681293041  , -0.6922735681293041  , -0.46015123493687105   , 1.0525154032677329, -0.06445115620731082   , 0.2969056858280217    , -0.38435583171656973   , -0.029708887603930232  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.4000000000000001 , 0.1915294126616438     , 0.6952299064396144  , -0.6952299064396144  , -0.46398832378962124   , 1.0522188073097196, -0.06524496100359184   , 0.2943645582893842    , -0.3830588253232876    , -0.029610213042611133  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.41               , 0.190873097156581      , 0.6981609118854846  , -0.6981609118854846  , -0.4678123608331202    , 1.051923200600627 , -0.06601423918971305   , 0.29183916391631576   , -0.381746194313162     , -0.029511052277957268  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.42               , 0.19020921068969054    , 0.7010667421183933  , -0.7010667421183933  , -0.47162319439006645   , 1.051628587911201 , -0.06675940725685828   , 0.2893295324402169    , -0.3804184213793811    , -0.029411415185829393  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.43               , 0.18953798915342943    , 0.7039475550911012  , -0.7039475550911012  , -0.47542067904703134   , 1.0513349738792395, -0.06748087465028943   , 0.28683568883079213   , -0.37907597830685885   , -0.029311311649523542  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.44               , 0.18885966838958085    , 0.7068035087532205  , -0.7068035087532205  , -0.47920466944489326   , 1.0510423631410608, -0.06817905074465946   , 0.28435765801892343   , -0.3777193367791617    , -0.02921075155199871   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.45               , 0.18817448321002153    , 0.7096347611437541  , -0.7096347611437541  , -0.4829750214285933    , 1.0507507603092108, -0.06885434361393739   , 0.2818954640226962    , -0.37634896642004306   , -0.02910974477947224   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.46               , 0.18748265878068932    , 0.7124414708145602  , -0.7124414708145602  , -0.48673160190802917   , 1.0504601697602993, -0.06950714886858719   , 0.2794491226030386    , -0.37496531756137863   , -0.029008301225539775  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.47               , 0.186784415006406      , 0.7152237964432626  , -0.7152237964432626  , -0.4904742837275061    , 1.0501705957359375, -0.07013785518757559   , 0.2770186451558108    , -0.373568830012812     , -0.028906430776838472  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.48               , 0.1860799717395285     , 0.7179818967028164  , -0.7179818967028164  , -0.49420293978663604   , 1.0498820424761475, -0.07074685117560653   , 0.2746040430386748    , -0.372159943479057     , -0.028804143319513614  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.49               , 0.18536954788589705    , 0.7207159303186431  , -0.7207159303186431  , -0.4979174440721861    , 1.0495945141978784, -0.07133452421809054   , 0.2722053268115273    , -0.3707390957717941    , -0.02870144874024516   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.5                , 0.18465335325023396    , 0.7234260562139396  , -0.7234260562139396  , -0.5016176808238481    , 1.0493080148837601, -0.07190124970976164   , 0.2698224996362686    , -0.36930670650046793   , -0.028598356908086923  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.51               , 0.18393159256855038    , 0.7261124332746519  , -0.7261124332746519  , -0.5053035398951516    , 1.049022548379934 , -0.07244739623917913   , 0.26745556068572357   , -0.36786318513710076   , -0.028494877671334438  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.52               , 0.18320447052272112    , 0.7287752203804284  , -0.7287752203804284  , -0.5089749111957289    , 1.0487381185308442, -0.07297333231707875   , 0.2651045090953602    , -0.36640894104544225   , -0.028391020877623588  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.53               , 0.18247219092594302    , 0.7314145764319796  , -0.7314145764319796  , -0.5126316856152502    , 1.0484547291586448, -0.07347942531357893   , 0.2627693433055732    , -0.36494438185188605   , -0.028286796372751315  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.54               , 0.1817349490143624     , 0.7340306602474399  , -0.7340306602474399  , -0.5162737635301312    , 1.048172383853768 , -0.07396603108384824   , 0.26045005514930597   , -0.3634698980287248    , -0.028182213962001573  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.55               , 0.18099293514668946    , 0.7366236304566419  , -0.7366236304566419  , -0.5199010506191767    , 1.0478910860692103, -0.07443349881193767   , 0.25814663282638456   , -0.3619858702933789    , -0.028077283416744425  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.56               , 0.1802463396259547     , 0.7391936456813901  , -0.7391936456813901  , -0.5235134526178805    , 1.0476108392561634, -0.07488217760062538   , 0.25585906450032997   , -0.3604926792519094    , -0.02797201450751041   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.57               , 0.17949535195904248    , 0.7417408645380394  , -0.7417408645380394  , -0.5271108761437666    , 1.0473316468443823, -0.07531241548781581   , 0.2535873377311018    , -0.35899070391808496   , -0.027866417000944815  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.58               , 0.17874015357900105    , 0.7442654453119799  , -0.7442654453119799  , -0.5306932365790809    , 1.0470535120353857, -0.07572454947247953   , 0.25133143419759235   , -0.3574803071580021    , -0.027760500602384927  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.59               , 0.17798092123111392    , 0.7467675459606867  , -0.7467675459606867  , -0.5342604543063078    , 1.046776437892833 , -0.07611891002613765   , 0.249091332282118     , -0.35596184246222784   , -0.027654274970785344  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.6                , 0.17721783160357624    , 0.7492473244317805  , -0.7492473244317805  , -0.5378124497649976    , 1.0465004274784748, -0.07649582753571897   , 0.24686701033194602   , -0.3544356632071525    , -0.02754774976407009   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.61               , 0.17645106065591096    , 0.7517049386452493  , -0.7517049386452493  , -0.541349144187183     , 1.0462254838335325, -0.0768556313959262    , 0.24465844617217478   , -0.3529021213118219    , -0.027440934634536052  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.62               , 0.1756807767561745     , 0.7541405459710969  , -0.7541405459710969  , -0.544870466890039     , 1.0459516097752757, -0.07719864043649868   , 0.24246561241329898   , -0.351361553512349     , -0.027333839154428614  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.6300000000000001 , 0.17490714377229186    , 0.7565543033227173  , -0.7565543033227173  , -0.5483763518982667    , 1.045678807983196 , -0.07752516711092651   , 0.24028847868699132   , -0.3498142875445837    , -0.027226472837864047  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.6400000000000001 , 0.17413032551383142    , 0.7589463676017363  , -0.7589463676017363  , -0.5518667332937963    , 1.0454070811347753, -0.07783552378493394   , 0.2381270145913249    , -0.34826065102766285   , -0.027118845197726827  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.6500000000000001 , 0.1733504851243545     , 0.7613168956637788  , -0.7613168956637788  , -0.5553415458693407    , 1.0451364318879128, -0.07813002190145585   , 0.23598118927445416   , -0.346700970248709     , -0.027010965739813663  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.6600000000000001 , 0.17256777861758785    , 0.7636660436224143  , -0.7636660436224143  , -0.558800731863904     , 1.0448668626815545, -0.07840896280831329   , 0.23385096728049878   , -0.3451355572351757    , -0.026902843873125075  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.67               , 0.17178235769232478    , 0.7659939670163122  , -0.7659939670163122  , -0.5622442379408382    , 1.0445983758174326, -0.07867264163477641   , 0.23173631047435989   , -0.34356471538464955   , -0.026794488937536606  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.68               , 0.17099437398787837    , 0.7683008213703819  , -0.7683008213703819  , -0.5656720108206765    , 1.044330973595171 , -0.07892135341933713   , 0.22963718068897368   , -0.34198874797575674   , -0.026685910271481907  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.69               , 0.17020397853566038    , 0.7705867621485184  , -0.7705867621485184  , -0.5690839978603033    , 1.0440646582957862, -0.07915539234385116   , 0.22755353937135778   , -0.34040795707132077   , -0.026577117205104313  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.7                , 0.16941131567833556    , 0.7728519439051711  , -0.7728519439051711  , -0.5724801532630567    , 1.0437994319869681, -0.07937504295895646   , 0.22548534392298888   , -0.3388226313566711    , -0.026468118956941476  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.71               , 0.16861652562603724    , 0.7750965205115041  , -0.7750965205115041  , -0.575860435383045     , 1.043535296600215 , -0.07958058375995045   , 0.22343254934822165   , -0.3372330512520745    , -0.026358924666182112  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.72               , 0.1678197485284439     , 0.777320645822859   , -0.777320645822859   , -0.5792248026312962    , 1.043272254064823 , -0.07977229314851433   , 0.22139511062125547   , -0.3356394970568878    , -0.02624954347035523   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.73               , 0.16702112398112492    , 0.7795244736214888  , -0.7795244736214888  , -0.5825732139874802    , 1.0430103062924747, -0.07995044873252727   , 0.219372982386938     , -0.33404224796224985   , -0.026139984497732527  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.74               , 0.16622078531171602    , 0.7817081566353801  , -0.7817081566353801  , -0.5859056347151983    , 1.0427494549876963, -0.08011531894498848   , 0.21736611575461146   , -0.33244157062343205   , -0.02603025675203249   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.75               , 0.16541886189460334    , 0.7838718468102625  , -0.7838718468102625  , -0.5892220339648678    , 1.0424897017202808, -0.08026716633134137   , 0.21537445970173338   , -0.3308377237892067    , -0.025920369148187357  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.76               , 0.16461548304289442    , 0.786015696073918   , -0.786015696073918   , -0.5925223809433581    , 1.0422310480577297, -0.08040625334076201   , 0.21339796317757845   , -0.32923096608578883   , -0.025810330599245458  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.77               , 0.16381077756530996    , 0.7881398562715352  , -0.7881398562715352  , -0.5958066453646763    , 1.0419734955509297, -0.08053284168813532   , 0.21143657485195066   , -0.3276215551306199    , -0.02570015000824416   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.78               , 0.16300486840351286    , 0.7902444780698109  , -0.7902444780698109  , -0.5990748026998695    , 1.0417170455502534, -0.08064718436085411   , 0.20949024032414637   , -0.3260097368070257    , -0.025589836142501345  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.79               , 0.16219787472178798    , 0.7923297112631511  , -0.7923297112631511  , -0.6023268320524708    , 1.0414616992732024, -0.08074952863022672   , 0.20755890331060275   , -0.32439574944357596   , -0.02547939767190616   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.8                , 0.161389915622471      , 0.7943957056258345  , -0.7943957056258345  , -0.6055627125817897    , 1.0412074579349064, -0.08084012166884012   , 0.20564250750169816   , -0.322779831244942     , -0.025368843264234733  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.81               , 0.1605811097493998     , 0.7964426108422752  , -0.7964426108422752  , -0.6087824238984945    , 1.0409543227348752, -0.08091920997120161   , 0.2037409963522161    , -0.3211622194987996    , -0.02525818157669051   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.82               , 0.1597715702606887     , 0.798470575312936   , -0.798470575312936   , -0.611985950877373     , 1.0407022946791418, -0.08098703174156983   , 0.20185431066962356   , -0.3195431405213774    , -0.025147421121285204  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.83               , 0.15896140670927897    , 0.8004797464844231  , -0.8004797464844231  , -0.6151732817809594    , 1.0404513746431112, -0.08104381964243987   , 0.19998238961198744   , -0.31792281341855794   , -0.025036570304756558  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.84               , 0.15815072858564522    , 0.8024702717809908  , -0.8024702717809908  , -0.6183444049266881    , 1.040201563499742 , -0.08108980623533754   , 0.19812517231358007   , -0.31630145717129043   , -0.02492563753149666   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.85               , 0.15733964496405184    , 0.8044422985316945  , -0.8044422985316945  , -0.6214993090328395    , 1.0399528621073573, -0.08112522345666733   , 0.1962825977115695    , -0.3146792899281037    , -0.024814631194934655  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.86               , 0.15652825979527826    , 0.8063959726932355  , -0.8063959726932355  , -0.6246379876212399    , 1.0397052711381662, -0.08115029537867385   , 0.1944546024802383    , -0.3130565195905565    , -0.024703559535437656  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.87               , 0.15571667359324393    , 0.8083314391949123  , -0.8083314391949123  , -0.6277604373662509    , 1.0394587911363449, -0.0811652407082221    , 0.1926411218630044    , -0.31143334718648785   , -0.024592430681047602  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.8800000000000001 , 0.15490498680903725    , 0.8102488429414085  , -0.8102488429414085  , -0.6308666549960605    , 1.0392134226435548, -0.08117027804917344   , 0.19084209108188166   , -0.3098099736180745    , -0.024481252757226134  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.8900000000000001 , 0.15409329951644715    , 0.8121483287385433  , -0.8121483287385433  , -0.6339566375940364    , 1.0389691661877924, -0.08116562543003943   , 0.18905744519545106   , -0.3081865990328943    , -0.024370033878233572  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.9000000000000001 , 0.15328170700940807    , 0.8140300399468569  , -0.8140300399468569  , -0.6370303866172659    , 1.0387260221185581, -0.0811514934292643    , 0.1872871173479478    , -0.30656341401881615   , -0.02425878199890422   , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.9100000000000001 , 0.15247030130922165    , 0.8158941188335168  , -0.8158941188335168  , -0.6400879064496046    , 1.0384839906602392, -0.08112808743762448   , 0.18553103945698873   , -0.3049406026184433    , -0.024147504955481777  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.92               , 0.1516591743741466     , 0.8177407076387847  , -0.8177407076387847  , -0.6431292015274727    , 1.0382430720346505, -0.08109561274107757   , 0.18378914342129313   , -0.3033183487482932    , -0.024036210581394442  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
1.1,  1.93               , 0.1508484178208917     , 0.819569948501823   , -0.819569948501823   , -0.6461542766012468    , 1.0380032664508874, -0.08105427409689836   , 0.18206136100551024   , -0.3016968356417834    , -0.023924906698764112  , -1.0898391861964227, 0.5722185058333301, 0.6593665979041935, -0.03603643266553303
