Tw,z_physical,F_c,G_c,H_c,T_c,rho_c
1.4,29.679747317806303,7.726276276545978e-12,-0.9999999999899567,-0.884474116397776,1.0000000070472448,0.9999999929527552
1.4,29.68374731783442,7.698988396944917e-12,-0.9999999999899922,-0.884474116381953,1.0000000070292852,0.9999999929707148
1.4,29.687747317862467,7.671796890593067e-12,-0.9999999999900276,-0.8844741163661703,1.0000000070113717,0.9999999929886283
1.4,29.691747317890442,7.644701416638942e-12,-0.9999999999900628,-0.8844741163504277,1.0000000069935036,0.9999999930064964
1.4,29.695747317918347,7.617701634231128e-12,-0.9999999999900979,-0.8844741163347252,1.000000006975681,0.9999999930243191
1.4,29.69974731794618,7.590797202782495e-12,-0.9999999999901329,-0.8844741163190621,1.0000000069579034,0.9999999930420966
1.4,29.703747317973942,7.56398778592388e-12,-0.9999999999901678,-0.8844741163034391,1.000000006940171,0.9999999930598289
1.4,29.707747318001633,7.537273050669832e-12,-0.9999999999902024,-0.8844741162878557,1.0000000069224841,0.9999999930775159
1.4,29.711747318029254,7.510652664129919e-12,-0.999999999990237,-0.8844741162723119,1.000000006904842,0.999999993095158
1.4,29.715747318056803,7.484126293413636e-12,-0.9999999999902714,-0.8844741162568075,1.0000000068872448,0.9999999931127552
1.4,29.71974731808428,7.457693605630576e-12,-0.9999999999903059,-0.8844741162413428,1.0000000068696924,0.9999999931303076
1.4,29.723747318111688,7.431354267890237e-12,-0.9999999999903401,-0.884474116225917,1.0000000068521844,0.9999999931478156
1.4,29.727747318139027,7.405107948259764e-12,-0.9999999999903743,-0.8844741162105304,1.000000006834721,0.999999993165279
1.4,29.731747318166295,7.378954319922962e-12,-0.9999999999904082,-0.8844741161951829,1.000000006817302,0.9999999931826979
1.4,29.735747318193496,7.352893057763307e-12,-0.9999999999904422,-0.8844741161798745,1.0000000067999275,0.9999999932000725
1.4,29.739747318220626,7.326923836665413e-12,-0.9999999999904758,-0.884474116164605,1.0000000067825972,0.9999999932174028
1.4,29.74374731824769,7.301046331513888e-12,-0.9999999999905096,-0.8844741161493741,1.0000000067653108,0.9999999932346892
1.4,29.74774731827468,7.275260217193278e-12,-0.999999999990543,-0.8844741161341819,1.0000000067480683,0.9999999932519317
1.4,29.751747318301604,7.249565168602344e-12,-0.9999999999905764,-0.8844741161190283,1.0000000067308696,0.9999999932691304
1.4,29.75574731832846,7.2239608629046056e-12,-0.9999999999906097,-0.884474116103913,1.0000000067137147,0.9999999932862853
1.4,29.759747318355245,7.1984469819878095e-12,-0.9999999999906429,-0.8844741160888365,1.0000000066966037,0.9999999933033963
1.4,29.763747318381963,7.173023208330015e-12,-0.9999999999906759,-0.8844741160737979,1.0000000066795358,0.9999999933204642
1.4,29.767747318408613,7.147689224409216e-12,-0.999999999990709,-0.8844741160587974,1.0000000066625114,0.9999999933374886
1.4,29.771747318435196,7.122444712703471e-12,-0.9999999999907416,-0.8844741160438353,1.0000000066455306,0.9999999933544694
1.4,29.77574731846171,7.097289355690841e-12,-0.9999999999907744,-0.8844741160289114,1.0000000066285928,0.9999999933714072
1.4,29.77974731848816,7.072222836048199e-12,-0.999999999990807,-0.8844741160140249,1.0000000066116979,0.9999999933883021
1.4,29.78374731851454,7.0472448402074515e-12,-0.9999999999908394,-0.8844741159991766,1.0000000065948462,0.9999999934051538
1.4,29.787747318540852,7.022355057945955e-12,-0.9999999999908717,-0.8844741159843656,1.0000000065780372,0.9999999934219628
1.4,29.791747318567097,6.997553179157863e-12,-0.9999999999909039,-0.8844741159695925,1.000000006561271,0.9999999934387289
1.4,29.795747318593275,6.972838893737334e-12,-0.9999999999909361,-0.8844741159548568,1.0000000065445476,0.9999999934554524
1.4,29.799747318619385,6.948211891578453e-12,-0.9999999999909681,-0.8844741159401583,1.0000000065278662,0.9999999934721338
1.4,29.80374731864543,6.923671862575378e-12,-0.9999999999910001,-0.8844741159254975,1.0000000065112278,0.9999999934887722
1.4,29.80774731867141,6.89921849740082e-12,-0.9999999999910318,-0.8844741159108738,1.0000000064946315,0.9999999935053685
1.4,29.81174731869732,6.8748514914324804e-12,-0.9999999999910635,-0.8844741158962872,1.0000000064780774,0.9999999935219226
1.4,29.81574731872317,6.850570541804486e-12,-0.999999999991095,-0.8844741158817379,1.0000000064615655,0.9999999935384345
1.4,29.81974731874895,6.826375345653811e-12,-0.9999999999911265,-0.884474115867225,1.0000000064450953,0.9999999935549047
1.4,29.823747318774664,6.802265600117492e-12,-0.999999999991158,-0.8844741158527493,1.0000000064286672,0.9999999935713328
1.4,29.827747318800313,6.77824100233257e-12,-0.999999999991189,-0.8844741158383105,1.000000006412281,0.9999999935877191
1.4,29.831747318825897,6.754301249443273e-12,-0.9999999999912202,-0.884474115823908,1.0000000063959362,0.9999999936040638
1.4,29.835747318851414,6.73044604052179e-12,-0.9999999999912512,-0.8844741158095423,1.000000006379633,0.999999993620367
1.4,29.839747318876867,6.7066750791391975e-12,-0.9999999999912822,-0.884474115795213,1.0000000063633714,0.9999999936366286
1.4,29.843747318902256,6.682988069506187e-12,-0.999999999991313,-0.8844741157809202,1.0000000063471512,0.9999999936528488
1.4,29.84774731892758,6.6593847158335356e-12,-0.9999999999913436,-0.8844741157666639,1.0000000063309724,0.9999999936690276
1.4,29.85174731895284,6.635864722331936e-12,-0.9999999999913741,-0.8844741157524434,1.0000000063148344,0.9999999936851656
1.4,29.855747318978032,6.612427793212143e-12,-0.9999999999914047,-0.8844741157382595,1.000000006298738,0.999999993701262
1.4,29.859747319003162,6.589073632832146e-12,-0.999999999991435,-0.8844741157241115,1.0000000062826822,0.9999999937173178
1.4,29.863747319028228,6.565801948878322e-12,-0.9999999999914653,-0.8844741157099993,1.0000000062666674,0.9999999937333326
1.4,29.86774731905323,6.542612452329848e-12,-0.9999999999914954,-0.8844741156959229,1.000000006250693,0.9999999937493069
1.4,29.871747319078167,6.519504854305982e-12,-0.9999999999915254,-0.8844741156818824,1.0000000062347596,0.9999999937652404
1.4,29.87574731910304,6.49647886592592e-12,-0.9999999999915553,-0.8844741156678777,1.0000000062188668,0.9999999937811332
1.4,29.879747319127855,6.473534198308941e-12,-0.9999999999915851,-0.8844741156539083,1.000000006203014,0.9999999937969859
1.4,29.883747319152604,6.450670562574239e-12,-0.9999999999916148,-0.8844741156399747,1.000000006187202,0.9999999938127979
1.4,29.88774731917729,6.427887670469997e-12,-0.9999999999916446,-0.8844741156260763,1.00000000617143,0.99999999382857
1.4,29.89174731920191,6.4051852380529575e-12,-0.999999999991674,-0.8844741156122131,1.0000000061556982,0.9999999938443018
1.4,29.895747319226473,6.382562983183454e-12,-0.9999999999917034,-0.8844741155983851,1.000000006140006,0.9999999938599939
1.4,29.89974731925097,6.3600206237278885e-12,-0.9999999999917327,-0.8844741155845923,1.0000000061243541,0.9999999938756459
1.4,29.903747319275404,6.337557877552667e-12,-0.9999999999917619,-0.8844741155708348,1.0000000061087422,0.9999999938912578
1.4,29.907747319299776,6.315174462524131e-12,-0.999999999991791,-0.8844741155571118,1.0000000060931695,0.9999999939068305
1.4,29.911747319324085,6.2928700965119135e-12,-0.99999999999182,-0.8844741155434237,1.0000000060776366,0.9999999939223634
1.4,29.915747319348334,6.2706444990167595e-12,-0.9999999999918489,-0.8844741155297706,1.0000000060621435,0.9999999939378565
1.4,29.919747319372522,6.248497393806476e-12,-0.9999999999918777,-0.8844741155161518,1.0000000060466891,0.9999999939533109
1.4,29.923747319396647,6.226428505337025e-12,-0.9999999999919065,-0.8844741155025679,1.0000000060312746,0.9999999939687254
1.4,29.92774731942071,6.20443755806431e-12,-0.9999999999919349,-0.8844741154890184,1.0000000060158991,0.9999999939841009
1.4,29.931747319444714,6.182524276444295e-12,-0.9999999999919634,-0.8844741154755034,1.0000000060005627,0.9999999939994373
1.4,29.935747319468653,6.160688384932941e-12,-0.9999999999919919,-0.8844741154620226,1.0000000059852654,0.9999999940147346
1.4,29.939747319492533,6.13892960809309e-12,-0.9999999999920202,-0.8844741154485761,1.000000005970007,0.9999999940299931
1.4,29.94374731951635,6.117247673425116e-12,-0.9999999999920484,-0.8844741154351637,1.0000000059547873,0.9999999940452127
1.4,29.94774731954011,6.0956423116557586e-12,-0.9999999999920763,-0.8844741154217854,1.0000000059396064,0.9999999940603936
1.4,29.951747319563808,6.074113253676636e-12,-0.9999999999921043,-0.8844741154084415,1.0000000059244643,0.9999999940755357
1.4,29.955747319587445,6.05266023037936e-12,-0.9999999999921322,-0.8844741153951311,1.0000000059093606,0.9999999940906394
1.4,29.959747319611022,6.031282972655488e-12,-0.99999999999216,-0.8844741153818544,1.000000005894295,0.999999994105705
1.4,29.96374731963454,6.009981211396635e-12,-0.9999999999921877,-0.8844741153686115,1.0000000058792682,0.9999999941207318
1.4,29.967747319657995,5.988754677998862e-12,-0.9999999999922153,-0.8844741153554024,1.0000000058642793,0.9999999941357207
1.4,29.97174731968139,5.967603107787611e-12,-0.9999999999922429,-0.8844741153422263,1.0000000058493284,0.9999999941506716
1.4,29.97574731970473,5.946526237929426e-12,-0.9999999999922702,-0.8844741153290844,1.0000000058344158,0.9999999941655842
1.4,29.97974731972801,5.9255238056012036e-12,-0.9999999999922975,-0.8844741153159754,1.000000005819541,0.9999999941804589
1.4,29.983747319751227,5.904595547979901e-12,-0.9999999999923248,-0.8844741153029001,1.0000000058047043,0.9999999941952957
1.4,29.987747319774385,5.8837412022424685e-12,-0.9999999999923519,-0.8844741152898575,1.000000005789905,0.999999994210095
1.4,29.991747319797486,5.862960505566908e-12,-0.9999999999923789,-0.8844741152768485,1.0000000057751437,0.9999999942248563
1.4,29.995747319820527,5.842253196502948e-12,-0.9999999999924057,-0.8844741152638724,1.0000000057604197,0.9999999942395803
1.4,29.99974731984351,5.821619017630639e-12,-0.9999999999924326,-0.8844741152509293,1.0000000057457332,0.9999999942542668
1.4,30.003747319866434,5.80105771226542e-12,-0.9999999999924594,-0.8844741152380189,1.000000005731084,0.999999994268916
1.4,30.0077473198893,5.780569023722801e-12,-0.999999999992486,-0.8844741152251415,1.0000000057164722,0.9999999942835278
1.4,30.011747319912107,5.76015269531822e-12,-0.9999999999925125,-0.8844741152122966,1.0000000057018974,0.9999999942981026
1.4,30.015747319934857,5.73980847036717e-12,-0.999999999992539,-0.8844741151994843,1.0000000056873597,0.9999999943126403
1.4,30.01974731995755,5.719536092261081e-12,-0.9999999999925653,-0.8844741151867048,1.000000005672859,0.9999999943271409
1.4,30.02374731998018,5.699335306971935e-12,-0.9999999999925916,-0.8844741151739577,1.0000000056583953,0.9999999943416047
1.4,30.027747320002756,5.679205863619745e-12,-0.9999999999926177,-0.8844741151612427,1.0000000056439682,0.9999999943560318
1.4,30.031747320025275,5.659147511515111e-12,-0.9999999999926438,-0.8844741151485606,1.0000000056295781,0.9999999943704219
1.4,30.035747320047737,5.6391599999686956e-12,-0.9999999999926698,-0.8844741151359103,1.0000000056152245,0.9999999943847755
1.4,30.03974732007014,5.6192430782911545e-12,-0.9999999999926957,-0.8844741151232922,1.0000000056009075,0.9999999943990925
1.4,30.04374732009249,5.599396495793093e-12,-0.9999999999927215,-0.8844741151107064,1.000000005586627,0.9999999944133731
1.4,30.04774732011478,5.579620002186605e-12,-0.9999999999927471,-0.8844741150981523,1.0000000055723826,0.9999999944276174
1.4,30.051747320137014,5.559913350753099e-12,-0.9999999999927728,-0.8844741150856303,1.0000000055581746,0.9999999944418254
1.4,30.055747320159192,5.540276296642073e-12,-0.9999999999927983,-0.8844741150731401,1.0000000055440028,0.9999999944559972
1.4,30.059747320181312,5.520708595019347e-12,-0.9999999999928237,-0.8844741150606816,1.000000005529867,0.999999994470133
1.4,30.063747320203376,5.501210001050666e-12,-0.999999999992849,-0.8844741150482546,1.000000005515767,0.999999994484233
1.4,30.067747320225383,5.48178026990183e-12,-0.9999999999928744,-0.8844741150358593,1.000000005501703,0.9999999944982969
1.4,30.071747320247333,5.462419156738862e-12,-0.9999999999928995,-0.8844741150234956,1.000000005487675,0.999999994512325
1.4,30.075747320269226,5.4431264178740915e-12,-0.9999999999929247,-0.8844741150111634,1.0000000054736826,0.9999999945263174
1.4,30.079747320291066,5.423901813410444e-12,-0.9999999999929495,-0.8844741149988621,1.0000000054597256,0.9999999945402744
