branch, pressure_gradient, z                   , H                      , F                      , G                      , T
     1,    0.001542390341, 0.966               , -0.007846361599820429  , -0.0069996918324268026 , 0.007105428927381937   , 1.0000378484003123
     1,    0.001542390341, 0.967               , -0.007409358562676198  , -0.006819301759367696  , 0.006896842074425529   , 1.0000367335906277
     1,    0.001542390341, 0.968               , -0.006983812948609093  , -0.006637376077657194  , 0.0066882100315930025  , 1.0000356189690205
     1,    0.001542390341, 0.969               , -0.006569821921675423  , -0.006453913417275181  , 0.0064795352801911505  , 1.0000345045246612
     1,    0.001542390341, 0.97                , -0.0061674827301988885 , -0.0062689124741541575 , 0.006270820244970105   , 1.0000333902470169
     1,    0.001542390341, 0.971               , -0.005776892702872668  , -0.006082372011000141  , 0.006062067292757463   , 1.0000322761258562
     1,    0.001542390341, 0.972               , -0.0053981492451883415 , -0.005894290858574938  , 0.00585327873066409    , 1.0000311621512519
     1,    0.001542390341, 0.973               , -0.005031349834337698  , -0.005704667915664939  , 0.005644456805439123   , 1.0000300483135809
     1,    0.001542390341, 0.974               , -0.004676592014701223  , -0.005513502149473736  , 0.005435603702470216   , 1.0000289346035258
     1,    0.001542390341, 0.975               , -0.0043339733935869726 , -0.005320792596231938  , 0.005226721544596621   , 1.000027821012076
     1,    0.001542390341, 0.976               , -0.004003591637068703  , -0.005126538362045769  , 0.005017812390693193   , 1.0000267075305316
     1,    0.001542390341, 0.977               , -0.0036855444660016477 , -0.00493073862422793   , 0.004808878233786434   , 1.000025594150509
     1,    0.001542390341, 0.978               , -0.003379929650936113  , -0.004733392631254008  , 0.004599921000439298   , 1.0000244808639371
     1,    0.001542390341, 0.979               , -0.003086845007480649  , -0.004534499703162456  , 0.004390942549743471   , 1.0000233676630632
     1,    0.001542390341, 0.98                , -0.0028063883918453313 , -0.004334059232181783  , 0.004181944672105807   , 1.000022254540452
     1,    0.001542390341, 0.981               , -0.0025386576964071214 , -0.004132070683607098  , 0.003972929087786126   , 1.0000211414889886
     1,    0.001542390341, 0.982               , -0.0022837508452969997 , -0.003928533597180356  , 0.003763897444926798   , 1.0000200285018859
     1,    0.001542390341, 0.983               , -0.0020417657893294396 , -0.0037234475870333663 , 0.0035548513189735055  , 1.0000189155726826
     1,    0.001542390341, 0.984               , -0.0018128005012379741 , -0.003516812342094715  , 0.003345792211664808   , 1.0000178026952442
     1,    0.001542390341, 0.985               , -0.0015969529710174299 , -0.003308627626734114  , 0.0031367215497968763  , 1.0000166898637661
     1,    0.001542390341, 0.986               , -0.0013943212012076643 , -0.003098893281666957  , 0.0029276406837198507  , 1.0000155770727759
     1,    0.001542390341, 0.987               , -0.001205003202036342  , -0.0028876092253845033 , 0.0027185508852853647  , 1.0000144643171398
     1,    0.001542390341, 0.988               , -0.0010290969863687072 , -0.0026747754540823038 , 0.0025094533473099703  , 1.0000133515920628
     1,    0.001542390341, 0.989               , -0.0008667005648134528 , -0.0024603920420734004 , 0.0023003491825680203  , 1.000012238893087
     1,    0.001542390341, 0.99                , -0.0007179119408585323 , -0.002244459142449423  , 0.002091239422540457   , 1.0000111262160971
     1,    0.001542390341, 0.991               , -0.000582829105864444  , -0.002026976988012971  , 0.0018821250158754482  , 1.0000100135573216
     1,    0.001542390341, 0.992               , -0.00046155003374680377, -0.0018079458927580414 , 0.001673006826259407   , 1.0000089009133397
     1,    0.001542390341, 0.993               , -0.0003541726759512392 , -0.0015873662517824477 , 0.001463885631930434   , 1.0000077882810812
     1,    0.001542390341, 0.994               , -0.0002607949564277195 , -0.0013652385417063952 , 0.001254762124681305   , 1.0000066756578252
     1,    0.001542390341, 0.995               , -0.00018151476655474372, -0.0011415633213496567 , 0.001045636908598968   , 1.0000055630412055
     1,    0.001542390341, 0.996               , -0.00011642995983343867, -0.0009163412326913182 , 0.0008365104984961925  , 1.000004450429212
     1,    0.001542390341, 0.997               , -6.563834609403197e-05 , -0.0006895730024004396 , 0.0006273833177129246  , 1.0000033378201982
     1,    0.001542390341, 0.998               , -2.923768650118785e-05 , -0.00046125944173079696, 0.00041825569768770836 , 1.0000022252128784
     1,    0.001542390341, 0.999               , -7.325688395276892e-06 , -0.00023140144694364052, 0.00020912787697840752 , 1.000001112606331
     1,    0.001542390341, 1.0                 , 2.236696376343387e-21  , -1.0614433319068736e-20, 1.5179455711641364e-20 , 0.9999999999999999
     2,    0.00378691921 , 0.0                 , 0.0                    , -1.5860721547866106e-31, 1.0                    , 1.16
     2,    0.00378691921 , 0.001               , -0.0004164942662903046 , 0.013033939638764012   , 0.9836313054639754     , 1.1586568296065847
