branch,pressure_gradient,z,H,F,G,T
2,0.003786919205,0.792,-0.3004061416861891,-0.025949021147486616,0.06655685095069,1.0000792890348413
2,0.003786919205,0.793,-0.29876168295763517,-0.026053144531854918,0.06635655869012647,1.0000787183197657
2,0.003786919205,0.794,-0.2971106741621404,-0.026156148244864726,0.06615470849556432,1.0000781514736823
2,0.003786919205,0.795,-0.2954531868007424,-0.02625801672016497,0.06595130141112177,1.000077588449303
2,0.003786919205,0.796,-0.2937892928359617,-0.026358734372226536,0.06574633852783064,1.0000770291995842
2,0.003786919205,0.797,-0.2921190658766927,-0.026458285548675763,0.06553982110419067,1.0000764736783447
2,0.003786919205,0.798,-0.29044257999645057,-0.026556654578713833,0.06533175044599233,1.0000759218396427
2,0.003786919205,0.799,-0.28875991045754806,-0.026653825744835973,0.06512212798004524,1.000075373638141
2,0.003786919205,0.8,-0.2870711337150647,-0.026749783283848527,0.0649109552546428,1.0000748290291002
2,0.003786919205,0.801,-0.2853763266914014,-0.026844511414824274,0.06469823386568527,1.000074287968012
2,0.003786919205,0.802,-0.28367556797565474,-0.02693799429519888,0.06448396557891772,1.0000737504111803
2,0.003786919205,0.803,-0.28196893662713585,-0.02703021606546752,0.06426815220802014,1.0000732163151336
2,0.003786919205,0.804,-0.2802565129081253,-0.02712116082323313,0.06405079568931221,1.000072685636971
2,0.003786919205,0.805,-0.27853837828751243,-0.027210812624276406,0.06383189808215009,1.0000721583343537
2,0.003786919205,0.806,-0.2768146147068773,-0.027299155508165158,0.06361146149409484,1.0000716343651606
2,0.003786919205,0.807,-0.27508530579312773,-0.027386173458308495,0.06338948820458191,1.000071113688035
2,0.003786919205,0.808,-0.27335053564849876,-0.027471850442735975,0.06316598054152575,1.0000705962618324
2,0.003786919205,0.809,-0.2716103895911295,-0.027556170390593562,0.06294094095684238,1.000070082045945
2,0.003786919205,0.81,-0.2698649541583564,-0.02763911719326662,0.06271437202677184,1.0000695710002938
2,0.003786919205,0.811,-0.2681143163650829,-0.027720674727524628,0.06248627637625229,1.0000690630850053
2,0.003786919205,0.812,-0.2663585649283973,-0.027800826819728303,0.06225665680374401,1.0000685582609257
2,0.003786919205,0.8130000000000001,-0.2645977890453217,-0.02787955728249614,0.06202551615662018,1.0000680564890998
2,0.003786919205,0.8140000000000001,-0.26283207914041884,-0.027956849893766934,0.06179285740733376,1.0000675577310787
2,0.003786919205,0.8150000000000001,-0.26106152686872147,-0.028032688397975916,0.06155868365365797,1.0000670619489103
2,0.003786919205,0.8160000000000001,-0.2592862243671891,-0.02810705652661589,0.061322998042442706,1.0000665691048365
2,0.003786919205,0.8170000000000001,-0.2575062654899617,-0.028179937966792835,0.061085803895289136,1.0000660791617764
2,0.003786919205,0.8180000000000001,-0.2557217445751895,-0.028251316393584365,0.06084710458302473,1.0000655920828352
2,0.003786919205,0.8190000000000001,-0.2539327571988397,-0.02832117545178794,0.0606069036023242,1.000065107831595
2,0.003786919205,0.8200000000000001,-0.2521394001772456,-0.028389498757150255,0.060365204575860656,1.0000646263721062
2,0.003786919205,0.8210000000000001,-0.2503417708124852,-0.02845626991422563,0.060122011175636605,1.0000641476686007
2,0.003786919205,0.8220000000000001,-0.24853996813686502,-0.02852147248947605,0.05987732724917788,1.000063671685947
2,0.003786919205,0.8230000000000001,-0.24673409167022473,-0.028585090039125738,0.059631156693418584,1.0000631983891908
2,0.003786919205,0.8240000000000001,-0.24492424217907488,-0.02864710609371438,0.059383503531568314,1.000062727743825
2,0.003786919205,0.8250000000000001,-0.24311052167874886,-0.02870750415937987,0.05913437191316612,1.0000622597157822
2,0.003786919205,0.8260000000000001,-0.24129303267357716,-0.02876626773289462,0.05888376603719628,1.0000617942711676
2,0.003786919205,0.8270000000000001,-0.23947187940913364,-0.028823380279506487,0.058631690278440306,1.0000613313766844
2,0.003786919205,0.8280000000000001,-0.2376471666214694,-0.028878825256093057,0.05837814906112672,1.0000608709992027
2,0.003786919205,0.8290000000000001,-0.23581900030067593,-0.028932586098639638,0.05812314693581874,1.0000604131060125
2,0.003786919205,0.8300000000000001,-0.2339874876926232,-0.028984646223575595,0.05786668857936248,1.0000599576648193
2,0.003786919205,0.8310000000000001,-0.232152736534841,-0.029034989039868706,0.05760877871801617,1.0000595046434888
2,0.003786919205,0.8320000000000001,-0.23031485631499674,-0.029083597931804227,0.05734942225356779,1.0000590540104508
2,0.003786919205,0.833,-0.22847395701357676,-0.02913045627724182,0.057088624137135585,1.0000586057342915
2,0.003786919205,0.834,-0.22663014987093016,-0.02917554743813858,0.056826389445830745,1.0000581597839922
2,0.003786919205,0.835,-0.22478354738857712,-0.02921885476193914,0.056562723382591044,1.000057716128925
2,0.003786919205,0.836,-0.22293426256174564,-0.02926036159060782,0.056297631199571645,1.000057274738613
2,0.003786919205,0.837,-0.22108241014248858,-0.02930005124854397,0.0560311183236029,1.0000568355831094
2,0.003786919205,0.838,-0.21922810537739185,-0.029337907055743673,0.05576319023055996,1.0000563986326152
2,0.003786919205,0.839,-0.2173714647771184,-0.02937391232148855,0.055493852521534916,1.000055963857703
2,0.003786919205,0.84,-0.2155126061172674,-0.02940805034579003,0.05522311092254619,1.0000555312293127
2,0.003786919205,0.841,-0.2136516476685554,-0.029440304425238383,0.05495097120845988,1.0000551007185265
2,0.003786919205,0.842,-0.21178870946291664,-0.029470657846253717,0.054677439327327215,1.0000546722969261
2,0.003786919205,0.843,-0.2099239120278805,-0.02949909389295331,0.05440252127577645,1.0000542459362307
2,0.003786919205,0.844,-0.2080573771575953,-0.029525595844127964,0.05412622317440684,1.0000538216085109
2,0.003786919205,0.845,-0.20618922791322164,-0.02955014697474087,0.05384855126736401,1.0000533992861818
2,0.003786919205,0.846,-0.20431958785178356,-0.02957273055847162,0.05356951184708232,1.000052978941793
2,0.003786919205,0.847,-0.20244858229353271,-0.029593329866504117,0.05328911137700476,1.000052560548364
2,0.003786919205,0.848,-0.20057633705470182,-0.02961192816989868,0.053007356368486656,1.0000521440790435
2,0.003786919205,0.849,-0.19870297921894836,-0.02962850873997886,0.052724253455101136,1.0000517295073117
2,0.003786919205,0.85,-0.19682863713726526,-0.029643054849885515,0.05243980939206999,1.0000513168069727
2,0.003786919205,0.851,-0.19495343965656645,-0.02965554977369269,0.052154030982140755,1.0000509059519573
2,0.003786919205,0.852,-0.19307751738653203,-0.02966597679093589,0.05186692519615281,1.0000504969166382
2,0.003786919205,0.853,-0.1912010014325072,-0.02967431918328612,0.05157849905198085,1.0000500896755116
2,0.003786919205,0.854,-0.18932402416626798,-0.02968056023847143,0.051288759687417564,1.0000496842033835
2,0.003786919205,0.855,-0.18744671922543163,-0.029684683251886997,0.05099771435944891,1.0000492804753667
2,0.003786919205,0.856,-0.1855692207428803,-0.029686671522158314,0.05070537037160375,1.0000488784666928
2,0.003786919205,0.857,-0.1836916646112394,-0.029686508361616164,0.05041173519178905,1.00004847815301
2,0.003786919205,0.858,-0.1818141872177562,-0.029684177087066835,0.050116816333841664,1.0000480795100823
2,0.003786919205,0.859,-0.1799369262132501,-0.029679661027374786,0.0498206214286285,1.0000476825139666
2,0.003786919205,0.86,-0.17806002051100495,-0.02967294352512969,0.049523158223154486,1.000047287141008
2,0.003786919205,0.861,-0.17618360951817383,-0.02966400792853026,0.04922443450974831,1.000046893367665
2,0.003786919205,0.862,-0.1743078343959774,-0.02965283760801611,0.04892445824054649,1.000046501170787
