102.0 + 0.0im	0.056 + 0.0im	0.008391968476308541 - 0.004302189304166344im
102.0 + 0.0im	0.057 + 0.0im	0.008625054591690245 - 0.004327256813557376im
102.0 + 0.0im	0.058 + 0.0im	0.008860190889252766 - 0.004351250031101271im
102.0 + 0.0im	0.059 + 0.0im	0.009097428159956317 - 0.004374168284509572im
102.0 + 0.0im	0.06 + 0.0im	0.00933681485883616 - 0.004396011341250014im
102.0 + 0.0im	0.061 + 0.0im	0.00957839730318525 - 0.004416779734986849im
102.0 + 0.0im	0.062 + 0.0im	0.009822219823412935 - 0.004436475120655834im
102.0 + 0.0im	0.063 + 0.0im	0.010068324973874429 - 0.004455100589141352im
102.0 + 0.0im	0.064 + 0.0im	0.010316753701413495 - 0.00447266101236453im
102.0 + 0.0im	0.065 + 0.0im	0.010567545536637336 - 0.004489163376896808im
102.0 + 0.0im	0.066 + 0.0im	0.010820738786671481 - 0.004504617119696511im
102.0 + 0.0im	0.067 + 0.0im	0.01107637073348336 - 0.004519034464255487im
102.0 + 0.0im	0.068 + 0.0im	0.011334477837420844 - 0.004532430756863422im
102.0 + 0.0im	0.069 + 0.0im	0.011595095945022012 - 0.0045448248030311575im
102.0 + 0.0im	0.07 + 0.0im	0.01185826050013801 - 0.004556239204369254im
102.0 + 0.0im	0.071 + 0.0im	0.01212400675620317 - 0.0045667006962138885im
102.0 + 0.0im	0.072 + 0.0im	0.01239236998786885 - 0.00457624048692964im
102.0 + 0.0im	0.073 + 0.0im	0.012663385698965766 - 0.0045848945997641445im
102.0 + 0.0im	0.074 + 0.0im	0.012937089824141282 - 0.004592704219115122im
102.0 + 0.0im	0.075 + 0.0im	0.013213518920185963 - 0.004599716042701848im
102.0 + 0.0im	0.076 + 0.0im	0.01349271034369004 - 0.004605982642417069im
102.0 + 0.0im	0.077 + 0.0im	0.01377470241041541 - 0.004611562836364751im
102.0 + 0.0im	0.078 + 0.0im	0.014059534531849202 - 0.004616522075413999im
102.0 + 0.0im	0.079 + 0.0im	0.014347247323610889 - 0.0046209328479266485im
102.0 + 0.0im	0.08 + 0.0im	0.014637882680142315 - 0.0046248751066026im
102.0 + 0.0im	0.081 + 0.0im	0.014931483809253375 - 0.00462843672161791im
102.0 + 0.0im	0.082 + 0.0im	0.015228095219397907 - 0.004631713964866052im
102.0 + 0.0im	0.083 + 0.0im	0.015527762651795146 - 0.00463481202961245im
102.0 + 0.0im	0.084 + 0.0im	0.01583053294816035 - 0.004637845590543149im
102.0 + 0.0im	0.085 + 0.0im	0.016136453843897218 - 0.004640939408564822im
102.0 + 0.0im	0.086 + 0.0im	0.016445573674416986 - 0.004644228984668407im
102.0 + 0.0im	0.087 + 0.0im	0.016757940981267545 - 0.004647861266508008im
102.0 + 0.0im	0.088 + 0.0im	0.017073604001460817 - 0.004651995410338099im
102.0 + 0.0im	0.089 + 0.0im	0.017392610021712475 - 0.004656803599976631im
102.0 + 0.0im	0.09 + 0.0im	0.017715004575553958 - 0.004662471921828449im
102.0 + 0.0im	0.091 + 0.0im	0.018040830458224633 - 0.004669201293379359im
102.0 + 0.0im	0.092 + 0.0im	0.018370126529905745 - 0.004677208438262559im
102.0 + 0.0im	0.093 + 0.0im	0.018702926273752737 - 0.004686726896336548im
102.0 + 0.0im	0.094 + 0.0im	0.01903925606989573 - 0.00469800805143355im
102.0 + 0.0im	0.095 + 0.0im	0.019379133142285003 - 0.004711322150164299im
102.0 + 0.0im	0.096 + 0.0im	0.019722563129482826 - 0.004726959275248518im
102.0 + 0.0im	0.097 + 0.0im	0.02006953722664336 - 0.004745230222112422im
102.0 + 0.0im	0.098 + 0.0im	0.020420028842544184 - 0.004766467209950417im
102.0 + 0.0im	0.099 + 0.0im	0.020773989714755286 - 0.00479102433561339im
102.0 + 0.0im	0.1 + 0.0im	0.021131345429018233 - 0.004819277650954768im
102.0 + 0.0im	0.101 + 0.0im	0.02149199029860575 - 0.004851624709784784im
102.0 + 0.0im	0.102 + 0.0im	0.021855781577935135 - 0.004888483390770881im
102.0 + 0.0im	0.103 + 0.0im	0.02222253301741232 - 0.004930289756052238im
102.0 + 0.0im	0.104 + 0.0im	0.022592007817917613 - 0.004977494656527877im
102.0 + 0.0im	0.105 + 0.0im	0.02296391111991811 - 0.005030558745932507im
102.0 + 0.0im	0.106 + 0.0im	0.023337882272130316 - 0.005089945526685984im
102.0 + 0.0im	0.107 + 0.0im	0.02371348727110774 - 0.005156112033509003im
102.0 + 0.0im	0.108 + 0.0im	0.024090211952384522 - 0.005229496786270567im
102.0 + 0.0im	0.109 + 0.0im	0.02446745673767235 - 0.005310504737809843im
102.0 + 0.0im	0.11 + 0.0im	0.024844533984991635 - 0.005399489138013305im
102.0 + 0.0im	0.111 + 0.0im	0.02522066920818849 - 0.005496730566801065im
102.0 + 0.0im	0.112 + 0.0im	0.02559500756469599 - 0.005602413873497457im
102.0 + 0.0im	0.113 + 0.0im	0.0259666269610356 - 0.005716604393699239im
102.0 + 0.0im	0.114 + 0.0im	0.02633455878427399 - 0.00583922552909432im
102.0 + 0.0im	0.115 + 0.0im	0.026697816547962265 - 0.005970040433757688im
102.0 + 0.0im	0.116 + 0.0im	0.027055431620767845 - 0.006108640934313958im
102.0 + 0.0im	0.117 + 0.0im	0.027406493802823718 - 0.006254446672560536im
102.0 + 0.0im	0.118 + 0.0im	0.02775019311105099 - 0.006406716602247699im
102.0 + 0.0im	0.119 + 0.0im	0.02808585814865129 - 0.00656457338539384im
102.0 + 0.0im	0.12 + 0.0im	0.028412986276497833 - 0.006727039170620144im
102.0 + 0.0im	0.121 + 0.0im	0.04456195165414881 - 0.0067092339141072745im
102.0 + 0.0im	0.122 + 0.0im	0.045092449834222656 - 0.006478477398140857im
102.0 + 0.0im	0.123 + 0.0im	0.04563662655361674 - 0.006255390820556202im
102.0 + 0.0im	0.124 + 0.0im	0.0461936472594485 - 0.006041427152519942im
102.0 + 0.0im	0.125 + 0.0im	0.04676248635520563 - 0.005837872771850431im
102.0 + 0.0im	0.126 + 0.0im	0.047341970187573794 - 0.0056458211572015206im
102.0 + 0.0im	0.127 + 0.0im	0.047930821706164466 - 0.005466158864279255im
102.0 + 0.0im	0.128 + 0.0im	0.04852770342754698 - 0.005299562430975549im
102.0 + 0.0im	0.129 + 0.0im	0.049131256374728184 - 0.005146504178022368im
102.0 + 0.0im	0.13 + 0.0im	0.049740133653045915 - 0.0050072646803400005im
102.0 + 0.0im	0.131 + 0.0im	0.05035302811196774 - 0.004881949816996466im
102.0 + 0.0im	0.132 + 0.0im	0.050968694097534316 - 0.004770510605375291im
102.0 + 0.0im	0.133 + 0.0im	0.05158596364458752 - 0.004672764367885314im
102.0 + 0.0im	0.134 + 0.0im	0.05220375765409133 - 0.00458841610654981im
102.0 + 0.0im	0.135 + 0.0im	0.05282109269344689 - 0.0045170792431951145im
102.0 + 0.0im	0.136 + 0.0im	0.053437084089479205 - 0.004458295119310895im
102.0 + 0.0im	0.137 + 0.0im	0.05405094597703424 - 0.004411550845371087im
102.0 + 0.0im	0.138 + 0.0im	0.05466198893300364 - 0.004376295249853593im
102.0 + 0.0im	0.139 + 0.0im	0.055269615776816994 - 0.00435195281025863im
102.0 + 0.0im	0.14 + 0.0im	0.05587331605597945 - 0.0043379355532021345im
102.0 + 0.0im	0.141 + 0.0im	0.05647265966678853 - 0.004333652992456855im
102.0 + 0.0im	0.142 + 0.0im	0.05706728998767978 - 0.004338520232016006im
102.0 + 0.0im	0.143 + 0.0im	0.05765691683158672 - 0.004351964400522601im
102.0 + 0.0im	0.144 + 0.0im	0.05824130945622008 - 0.004373429604890553im
102.0 + 0.0im	0.145 + 0.0im	0.05882028981063922 - 0.00440238059859114im
102.0 + 0.0im	0.146 + 0.0im	0.0593937261437264 - 0.00443830535737503im
102.0 + 0.0im	0.147 + 0.0im	0.059961527056101915 - 0.0044807167440250786im
102.0 + 0.0im	0.148 + 0.0im	0.060523636041492114 - 0.004529153428744247im
102.0 + 0.0im	0.149 + 0.0im	0.06108002653593012 - 0.004583180213191781im
102.0 + 0.0im	0.15 + 0.0im	0.06163069747233486 - 0.004642387886875924im
102.0 + 0.0im	0.151 + 0.0im	0.06217566932343827 - 0.004706392726263923im
102.0 + 0.0im	0.152 + 0.0im	0.06271498060591817 - 0.004774835728302598im
102.0 + 0.0im	0.153 + 0.0im	0.06324868481247406 - 0.004847381654677296im
102.0 + 0.0im	0.154 + 0.0im	0.06377684773575232 - 0.004923717948316871im
102.0 + 0.0im	0.155 + 0.0im	0.06429954514627974 - 0.0050035535713055385im
102.0 + 0.0im	0.156 + 0.0im	0.06481686078800936 - 0.005086617803125409im
102.0 + 0.0im	0.157 + 0.0im	0.06532888465592071 - 0.005172659028748896im
102.0 + 0.0im	0.158 + 0.0im	0.0658357115226918 - 0.005261443539456792im
102.0 + 0.0im	0.159 + 0.0im	0.06633743968396884 - 0.005352754362938537im
102.0 + 0.0im	0.16 + 0.0im	0.06683416989470872 - 0.005446390134438707im
102.0 + 0.0im	0.161 + 0.0im	0.06732600447153154 - 0.0055421640172319455im
102.0 + 0.0im	0.162 + 0.0im	0.06781304653891317 - 0.005639902677431551im
102.0 + 0.0im	0.163 + 0.0im	0.06829539939968626 - 0.005739445315974212im
102.0 + 0.0im	0.164 + 0.0im	0.06877316601245519 - 0.005840642758938259im
102.0 + 0.0im	0.165 + 0.0im	0.06924644856070372 - 0.005943356605866285im
102.0 + 0.0im	0.166 + 0.0im	0.06971534810063482 - 0.006047458434902669im
102.0 + 0.0im	0.167 + 0.0im	0.07017996427582299 - 0.006152829062970421im
102.0 + 0.0im	0.168 + 0.0im	0.07064039508925354 - 0.006259357858442285im
102.0 + 0.0im	0.169 + 0.0im	0.07109673672371261 - 0.006366942103924207im
102.0 + 0.0im	0.17 + 0.0im	0.07154908340333725 - 0.006475486406125447im
102.0 + 0.0im	0.171 + 0.0im	0.07199752728981484 - 0.0065849021499979335im
102.0 + 0.0im	0.172 + 0.0im	0.07244215840794449 - 0.006695106994380439im
102.0 + 0.0im	0.173 + 0.0im	0.07288306459560825 - 0.0068060244060639445im
102.0 + 0.0im	0.174 + 0.0im	0.07332033147432537 - 0.006917583229846793im
