T,mu_chapman,mu_sutherland,rho_mu_chapman,rho_mu_sutherland,nu_chapman,nu_sutherland,dmu_dT_chapman,dmu_dT_sutherland,rel_mu_sutherland_minus_chapman,rel_rho_mu_sutherland_minus_chapman
1.188,1.188,1.1432478026104904,1.0,0.9623298001771805,1.411344,1.3581783895012625,1.0,0.7314491583546187,-0.037670199822819474,-0.037670199822819495
1.189,1.189,1.1439791000202275,1.0,0.9621354920271047,1.413721,1.3601911499240507,1.0,0.7311457130107957,-0.037864507972895325,-0.03786450797289531
1.19,1.19,1.1447100941402204,1.0,0.9619412555800172,1.4161,1.3622050120268623,1.0,0.7308425787917219,-0.03805874441998281,-0.038058744419982804
1.191,1.191,1.1454407852813684,1.0,0.9617470909163462,1.418481,1.3642199752701096,1.0,0.7305397552451068,-0.038252909083653794,-0.03825290908365375
1.192,1.192,1.1461711737541176,1.0,0.9615529981158705,1.420864,1.3662360391149082,1.0,0.7302372419193908,-0.0384470018841295,-0.03844700188412953
1.193,1.193,1.1469012598684638,1.0,0.9613589772577231,1.4232490000000002,1.3682532030230774,1.0,0.7299350383637434,-0.03864102274227683,-0.038641022742276876
1.194,1.194,1.1476310439339519,1.0,0.9611650284203952,1.425636,1.3702714664571385,1.0,0.7296331441280658,-0.038834971579604756,-0.038834971579604805
1.195,1.195,1.1483605262596768,1.0,0.9609711516817379,1.428025,1.3722908288803137,1.0,0.7293315587629858,-0.039028848318262165,-0.039028848318262144
1.196,1.196,1.149089707154285,1.0,0.9607773471189673,1.430416,1.3743112897565248,1.0,0.729030281819861,-0.039222652881032626,-0.03922265288103266
1.197,1.197,1.1498185869259745,1.0,0.960583614808667,1.4328090000000002,1.3763328485503916,1.0,0.7287293128507752,-0.03941638519133297,-0.03941638519133295
1.198,1.198,1.1505471658824955,1.0,0.9603899548267909,1.435204,1.3783555047272296,1.0,0.7284286514085394,-0.03961004517320906,-0.039610045173209096
1.199,1.199,1.1512754443311517,0.9999999999999999,0.9601963672486669,1.4376010000000004,1.3803792577530511,1.0,0.7281282970466894,-0.039803632751333085,-0.039803632751333036
1.2,1.2,1.1520034225788003,1.0,0.9600028521490003,1.44,1.3824041070945603,1.0,0.7278282493194866,-0.039997147850999726,-0.039997147850999726
1.201,1.201,1.152731100931854,1.0,0.9598094096018767,1.4424010000000003,1.3844300522191566,1.0,0.7275285077819168,-0.04019059039812334,-0.04019059039812334
1.202,1.202,1.1534584796962795,1.0,0.959616039680765,1.444804,1.3864570925949278,1.0,0.7272290719896888,-0.040383960319235024,-0.04038396031923497
1.203,1.203,1.1541855591776005,1.0,0.9594227424585207,1.4472090000000002,1.3884852276906534,1.0,0.7269299414992337,-0.040577257541479304,-0.04057725754147934
1.204,1.204,1.1549123396808976,1.0,0.95922951800739,1.449616,1.3905144569758008,1.0,0.7266311158677053,-0.04077048199260996,-0.04077048199261002
1.205,1.205,1.1556388215108084,1.0,0.9590363663990111,1.4520250000000001,1.3925447799205242,1.0,0.7263325946529778,-0.04096363360098891,-0.04096363360098887
1.206,1.206,1.1563650049715284,1.0,0.9588432877044182,1.454436,1.3945761959956633,1.0,0.7260343774136451,-0.04115671229558174,-0.04115671229558182
1.207,1.207,1.1570908903668138,1.0,0.9586502819940461,1.4568490000000003,1.3966087046727444,1.0,0.7257364637090218,-0.04134971800595384,-0.041349718005953884
1.208,1.208,1.1578164779999782,1.0,0.9584573493377303,1.459264,1.3986423054239736,1.0,0.7254388530991404,-0.041542650662269656,-0.0415426506622697
1.209,1.209,1.1585417681738972,1.0,0.9582644898047122,1.4616810000000002,1.4006769977222417,1.0,0.7251415451447512,-0.041735510195287734,-0.04173551019528776
1.21,1.21,1.1592667611910066,1.0,0.9580717034636418,1.4641,1.402712781041118,1.0,0.7248445394073215,-0.04192829653635817,-0.04192829653635821
1.211,1.211,1.1599914573533048,1.0,0.9578789903825803,1.4665210000000002,1.4047496548548521,1.0,0.7245478354490351,-0.042121009617419734,-0.042121009617419713
1.212,1.212,1.1607158569623521,1.0,0.9576863506290034,1.468944,1.4067876186383708,1.0,0.7242514328327908,-0.04231364937099656,-0.042313649370996576
1.213,1.213,1.1614399603192722,1.0,0.9574937842698038,1.4713690000000004,1.4088266718672773,1.0,0.723955331122202,-0.04250621573019609,-0.042506215730196195
1.214,1.214,1.1621637677247532,1.0,0.9573012913712958,1.4737959999999999,1.4108668140178504,1.0,0.7236595298815963,-0.042698708628704125,-0.042698708628704174
1.215,1.215,1.1628872794790472,1.0,0.9571088719992158,1.4762250000000003,1.4129080445670426,1.0,0.7233640286760136,-0.04289112800078423,-0.04289112800078421
1.216,1.216,1.1636104958819722,1.0,0.9569165262187272,1.4786559999999997,1.414950362992478,1.0,0.7230688270712058,-0.04308347378127285,-0.04308347378127275
1.217,1.217,1.1643334172329118,1.0,0.9567242540944222,1.481089,1.4169937687724539,1.0,0.7227739246336367,-0.043275745905577846,-0.04327574590557781
1.218,1.218,1.1650560438308173,1.0,0.9565320556903262,1.483524,1.4190382613859354,1.0,0.7224793209304801,-0.043467944309673795,-0.04346794430967382
1.219,1.219,1.165778375974207,1.0,0.9563399310698991,1.4859610000000003,1.4210838403125585,1.0,0.7221850155296192,-0.0436600689301009,-0.04366006893010088
1.22,1.22,1.166500413961167,1.0,0.9561478802960386,1.4884,1.4231305050326237,1.0,0.7218910079996463,-0.04385211970396146,-0.04385211970396141
1.221,1.221,1.1672221580893531,0.9999999999999999,0.9559559034310835,1.4908410000000003,1.4251782550271004,1.0,0.7215972979098614,-0.04404409656891641,-0.0440440965689164
1.222,1.222,1.1679436086559902,1.0,0.9557640005368169,1.493284,1.42722708977762,1.0,0.7213038848302713,-0.0442359994631831,-0.04423599946318313
1.223,1.223,1.168664765957874,1.0,0.9555721716744676,1.495729,1.42927700876648,1.0,0.721010768331589,-0.044427828325532416,-0.04442782832553238
1.224,1.224,1.1693856302913705,1.0,0.9553804169047145,1.498176,1.4313280114766376,1.0,0.7207179479852334,-0.044619583095285485,-0.044619583095285464
1.225,1.225,1.1701062019524193,1.0,0.9551887362876892,1.5006250000000003,1.433380097391714,1.0,0.7204254233633273,-0.044811263712310825,-0.04481126371231081
1.226,1.226,1.1708264812365299,1.0,0.9549971298829771,1.5030759999999999,1.4354332659959856,1.0,0.7201331940386974,-0.04500287011702292,-0.045002870117022864
1.227,1.227,1.1715464684387868,1.0,0.9548055977496225,1.5055290000000001,1.4374875167743915,1.0,0.7198412595848727,-0.04519440225037754,-0.04519440225037752
1.228,1.228,1.1722661638538479,1.0,0.9546141399461302,1.507984,1.439542849212525,1.0,0.7195496195760845,-0.04538586005386981,-0.0453858600538698
1.229,1.229,1.1729855677759458,1.0,0.9544227565304684,1.5104410000000001,1.4415992627966374,1.0,0.7192582735872651,-0.0455772434695316,-0.045577243469531625
1.23,1.23,1.1737046804988878,1.0,0.9542314475600713,1.5129,1.443656757013632,1.0,0.718967221194047,-0.04576855243992863,-0.04576855243992872
1.231,1.231,1.1744235023160576,1.0,0.9540402130918421,1.5153610000000002,1.4457153313510671,1.0,0.7186764619727614,-0.04595978690815797,-0.04595978690815794
1.232,1.232,1.1751420335204161,1.0,0.953849053182156,1.517824,1.4477749852971527,1.0,0.7183859955004385,-0.04615094681784404,-0.04615094681784404
1.233,1.233,1.1758602744045008,1.0,0.9536579678868619,1.5202890000000002,1.4498357183407495,1.0,0.7180958213548059,-0.04634203211313811,-0.04634203211313814
1.234,1.234,1.1765782252604275,0.9999999999999999,0.9534669572612865,1.522756,1.4518975299713677,1.0,0.7178059391142879,-0.04653304273871348,-0.0465330427387134
1.235,1.235,1.1772958863798908,1.0,0.9532760213602355,1.525225,1.4539604196791651,1.0,0.717516348358004,-0.04672397863976461,-0.04672397863976452
1.236,1.236,1.1780132580541647,1.0,0.9530851602379974,1.527696,1.4560243869549474,1.0,0.7172270486657695,-0.046914839762002676,-0.046914839762002614
1.237,1.237,1.1787303405741039,1.0,0.9528943739483459,1.5301690000000001,1.4580894312901664,1.0,0.7169380396180932,-0.047105626051654186,-0.04710562605165414
1.238,1.238,1.179447134230143,1.0,0.952703662544542,1.532644,1.4601555521769167,1.0,0.7166493207961767,-0.04729633745545806,-0.047296337455458026
1.239,1.239,1.1801636393122987,1.0,0.9525130260793371,1.5351210000000002,1.4622227491079383,1.0,0.7163608917819144,-0.04748697392066293,-0.04748697392066292
1.24,1.24,1.18087985611017,1.0,0.9523224646049759,1.5375999999999999,1.4642910215766107,1.0,0.7160727521578916,-0.047677535395024104,-0.04767753539502406
1.241,1.241,1.181595784912939,1.0,0.9521319781731982,1.5400810000000003,1.4663603690769575,1.0,0.7157849015073844,-0.04786802182680182,-0.04786802182680183
1.242,1.242,1.1823114260093706,1.0,0.951941566835242,1.542564,1.4684307911036383,1.0,0.715497339414358,-0.048058433164758,-0.048058433164758
1.2429999999999999,1.2429999999999999,1.1830267796878149,0.9999999999999999,0.9517512306418463,1.545049,1.4705022871519537,1.0,0.7152100654634667,-0.04824876935815366,-0.048248769358153594
1.244,1.244,1.1837418462362068,1.0,0.951560969643253,1.547536,1.4725748567178414,1.0,0.714923079240052,-0.048439030356746925,-0.048439030356747015
1.245,1.245,1.1844566259420664,0.9999999999999999,0.9513707838892098,1.5500250000000004,1.4746484992978728,1.0,0.7146363803301429,-0.04862921611079016,-0.04862921611079008
1.246,1.246,1.1851711190925005,1.0,0.9511806734289732,1.552516,1.4767232143892557,1.0,0.7143499683204539,-0.04881932657102688,-0.04881932657102683
1.2469999999999999,1.2469999999999999,1.1858853259742028,1.0,0.9509906383113095,1.5550089999999996,1.4787990014898307,1.0,0.7140638427983844,-0.049009361688690516,-0.04900936168869052
1.248,1.248,1.1865992468734559,1.0,0.9508006785844999,1.557504,1.480875860098073,1.0,0.7137780033520185,-0.04919932141550011,-0.0491993214155001
1.249,1.249,1.1873128820761287,1.0,0.9506107942963399,1.5600010000000004,1.482953789713085,1.0,0.7134924495701226,-0.04938920570366003,-0.04938920570366012
1.25,1.25,1.1880262318676806,1.0,0.9504209854941446,1.5625,1.4850327898346007,1.0,0.7132071810421463,-0.04957901450585549,-0.049579014505855445
1.251,1.251,1.188739296533161,1.0,0.950231252224749,1.5650009999999996,1.4871128599629841,1.0,0.7129221973582203,-0.04976874777525099,-0.04976874777525098
1.252,1.252,1.1894520763572087,1.0,0.9500415945345119,1.567504,1.4891939995992252,1.0,0.7126374981091551,-0.049958405465488236,-0.04995840546548813
1.2530000000000001,1.2530000000000001,1.1901645716240548,1.0,0.9498520124693174,1.5700090000000002,1.4912762082449407,1.0,0.7123530828864422,-0.05014798753068264,-0.050147987530682614
1.254,1.254,1.190876782617521,1.0,0.9496625060745782,1.572516,1.4933594854023713,1.0,0.71206895128225,-0.050337493925421806,-0.05033749392542175
1.255,1.255,1.191588709621023,1.0,0.9494730753952375,1.5750249999999997,1.4954438305743836,1.0,0.7117851028894259,-0.05052692460476253,-0.05052692460476249
1.256,1.256,1.1923003529175684,1.0,0.9492837204757711,1.5775359999999998,1.4975292432644658,1.0,0.711501537301494,-0.05071627952422897,-0.05071627952422886
1.2570000000000001,1.2570000000000001,1.193011712789759,1.0,0.9490944413601902,1.5800490000000003,1.499615722976727,1.0,0.711218254112653,-0.050905558639809924,-0.050905558639809834
1.258,1.258,1.1937227895197915,1.0,0.9489052380920441,1.582564,1.5017032692158976,1.0,0.7109352529177787,-0.05109476190795589,-0.05109476190795592
1.259,1.259,1.1944335833894575,1.0,0.9487161107144222,1.5850809999999997,1.5037918814873268,1.0,0.7106525333124184,-0.05128388928557777,-0.05128388928557781
1.26,1.26,1.1951440946801448,1.0,0.9485270592699562,1.5876000000000001,1.5058815592969825,1.0,0.7103700948927951,-0.0514729407300438,-0.051472940730043826
1.2610000000000001,1.2610000000000001,1.1958543236728376,1.0,0.9483380838008229,1.5901210000000003,1.5079723021514484,1.0,0.7100879372558021,-0.05166191619917724,-0.05166191619917715
1.262,1.262,1.1965642706481165,1.0,0.9481491843487453,1.592644,1.510064109557923,1.0,0.7098060599990041,-0.051850815651254725,-0.05185081565125471
1.263,1.263,1.1972739358861615,0.9999999999999999,0.9479603609549972,1.5951689999999998,1.512156981024222,1.0,0.7095244627206373,-0.05203963904500271,-0.052039639045002646
1.264,1.264,1.1979833196667502,1.0,0.9477716136604036,1.597696,1.5142509160587723,1.0,0.7092431450196056,-0.05222838633959637,-0.05222838633959637
1.2650000000000001,1.2650000000000001,1.1986924222692599,0.9999999999999999,0.9475829425053436,1.6002250000000005,1.516345914170614,1.0,0.7089621064954831,-0.05241705749465632,-0.05241705749465631
1.266,1.266,1.1994012439726671,1.0,0.9473943475297528,1.602756,1.5184419748693965,1.0,0.7086813467485102,-0.05260565247024715,-0.05260565247024718
1.267,1.267,1.2001097850555493,1.0,0.9472058287731251,1.6052889999999997,1.520539097665381,1.0,0.7084008653795941,-0.052794171226874964,-0.05279417122687491
1.268,1.268,1.200818045796086,1.0,0.9470173862745157,1.6078240000000001,1.5226372820694372,1.0,0.7081206619903077,-0.05298261372548426,-0.052982613725484295
1.2690000000000001,1.2690000000000001,1.2015260264720575,1.0,0.9468290200725432,1.6103610000000004,1.5247365275930411,1.0,0.7078407361828888,-0.05317097992745673,-0.053170979927456785
1.27,1.27,1.2022337273608468,0.9999999999999999,0.9466407302053911,1.6129000000000002,1.5268368337482756,1.0,0.7075610875602384,-0.05335926979460885,-0.05335926979460882
1.271,1.271,1.2029411487394408,1.0,0.9464525167108111,1.6154409999999997,1.528938200047829,1.0,0.7072817157259214,-0.053547483289188916,-0.0535474832891889
1.272,1.272,1.2036482908844295,0.9999999999999999,0.9462643796261238,1.617984,1.5310406260049945,1.0,0.7070026202841628,-0.053735620373876206,-0.05373562037387614
1.2730000000000001,1.2730000000000001,1.204355154072008,1.0,0.9460763189882231,1.6205290000000003,1.5331441111336666,1.0,0.7067238008398501,-0.05392368101177692,-0.053923681011776914
1.274,1.274,1.205061738577977,1.0,0.9458883348335769,1.623076,1.5352486549483426,1.0,0.7064452569985307,-0.05411166516642314,-0.05411166516642307
1.275,1.275,1.2057680446777415,1.0,0.9457004271982287,1.6256249999999997,1.53735425696412,1.0,0.7061669883664099,-0.05429957280177134,-0.054299572801771334
1.276,1.276,1.2064740726463148,1.0,0.9455125961178016,1.628176,1.5394609166966977,1.0,0.7058889945503518,-0.05448740388219846,-0.054487403882198415
1.2770000000000001,1.2770000000000001,1.2071798227583168,1.0,0.9453248416274993,1.6307290000000003,1.5415686336623708,1.0,0.705611275157878,-0.054675158372500636,-0.0546751583725007
1.278,1.278,1.2078852952879748,1.0,0.9451371637621085,1.6332840000000002,1.543677407378032,1.0,0.7053338297971656,-0.054862836237891385,-0.054862836237891455
1.279,1.279,1.2085904905091245,1.0,0.9449495625560004,1.6358409999999999,1.54578723736117,1.0,0.7050566580770469,-0.05505043744399956,-0.05505043744399962
1.28,1.28,1.2092954086952121,1.0,0.9447620380431345,1.6384,1.5478981231298716,1.0,0.7047797596070096,-0.05523796195686555,-0.05523796195686548
1.2810000000000001,1.2810000000000001,1.2100000501192922,0.9999999999999999,0.9445745902570586,1.6409610000000006,1.5500100642028136,1.0,0.7045031339971931,-0.05542540974294137,-0.05542540974294131
1.282,1.282,1.21070441505403,1.0,0.9443872192309126,1.643524,1.5521230600992666,1.0,0.7042267808583905,-0.05561278076908736,-0.05561278076908738
1.283,1.283,1.2114085037717028,1.0,0.9441999249974301,1.646089,1.5542371103390946,1.0,0.7039506998020459,-0.055800075002569824,-0.05580007500256989
1.284,1.284,1.2121123165441992,1.0,0.9440127075889401,1.6486560000000001,1.5563522144427517,1.0,0.7036748904402538,-0.055987292411059875,-0.05598729241105993
1.2850000000000001,1.2850000000000001,1.2128158536430194,1.0,0.9438255670373691,1.6512250000000004,1.5584683719312802,1.0,0.7033993523857579,-0.05617443296263095,-0.056174432962630916
1.286,1.286,1.2135191153392775,1.0,0.9436385033742437,1.653796,1.5605855823263108,1.0,0.7031240852519515,-0.05636149662575626,-0.05636149662575629
1.287,1.287,1.2142221019037014,1.0,0.9434515166306927,1.6563689999999998,1.5627038451500634,1.0,0.7028490886528743,-0.05654848336930733,-0.05654848336930729
1.288,1.288,1.214924813606633,1.0,0.9432646068374481,1.658944,1.5648231599253433,1.0,0.7025743622032135,-0.05673539316255199,-0.05673539316255194
1.289,1.289,1.2156272507180292,0.9999999999999999,0.9430777740248482,1.661521,1.5669435261755398,1.0,0.7022999055183015,-0.05692222597515181,-0.05692222597515174
1.29,1.29,1.2163294135074632,0.9999999999999999,0.9428910182228396,1.6641000000000001,1.5690649434246275,1.0,0.7020257182141157,-0.057108981777160374,-0.05710898177716029
1.291,1.291,1.2170313022441235,1.0,0.9427043394609788,1.6666809999999999,1.5711874111971633,1.0,0.7017517999072777,-0.05729566053902126,-0.05729566053902124
1.292,1.292,1.217732917196816,1.0,0.9425177377684334,1.669264,1.5733109290182865,1.0,0.7014781502150504,-0.05748226223156652,-0.057482262231566605
1.293,1.293,1.2184342586339643,1.0,0.9423312131739864,1.671849,1.5754354964137156,1.0,0.7012047687553407,-0.05766878682601367,-0.05766878682601362
1.294,1.294,1.2191353268236105,0.9999999999999999,0.9421447657060358,1.6744360000000003,1.577561112909752,1.0,0.7009316551466951,-0.05785523429396411,-0.057855234293964115
1.295,1.295,1.2198361220334144,1.0,0.941958395392598,1.677025,1.5796877780332717,1.0,0.7006588090082998,-0.05804160460740195,-0.05804160460740204
1.296,1.296,1.2205366445306571,1.0,0.9417721022613095,1.679616,1.5818154913117317,1.0,0.7003862299599807,-0.05822789773869051,-0.058227897738690526
1.297,1.297,1.2212368945822378,1.0,0.9415858863394279,1.6822089999999998,1.5839442522731624,1.0,0.7001139176222015,-0.05841411366057217,-0.05841411366057214
1.298,1.298,1.2219368724546786,0.9999999999999999,0.9413997476538355,1.6848040000000002,1.586074060446173,1.0,0.6998418716160629,-0.05860025234616441,-0.0586002523461644
1.299,1.299,1.2226365784141209,0.9999999999999999,0.94121368623104,1.687401,1.5882049153599431,1.0,0.6995700915633019,-0.058786313768960013,-0.05878631376895994
1.3,1.3,1.2233360127263302,1.0,0.941027702097177,1.6900000000000002,1.5903368165442293,1.0,0.6992985770862898,-0.05897229790282296,-0.05897229790282299
1.301,1.301,1.2240351756566932,1.0,0.9408417952780117,1.6926009999999998,1.5924697635293577,1.0,0.6990273278080337,-0.05915820472198829,-0.059158204721988294
1.302,1.302,1.2247340674702205,1.0,0.9406559657989404,1.6952040000000002,1.5946037558462272,1.0,0.6987563433521723,-0.05934403420105955,-0.0593440342010596
1.303,1.303,1.2254326884315465,1.0,0.9404702136849935,1.697809,1.596738793026305,1.0,0.6984856233429774,-0.05952978631500647,-0.059529786315006494
1.304,1.304,1.2261310388049302,1.0,0.9402845389608361,1.700416,1.598874874601629,1.0,0.6982151674053516,-0.05971546103916396,-0.05971546103916392
1.305,1.305,1.2268291188542562,1.0,0.940098941650771,1.7030249999999998,1.6010120001048043,1.0,0.6979449751648281,-0.05990105834922895,-0.059901058349228986
1.306,1.306,1.2275269288430346,1.0,0.93991342177874,1.7056360000000002,1.6031501690690033,1.0,0.6976750462475693,-0.06008657822125991,-0.060086578221259956
1.307,1.307,1.2282244690344015,1.0,0.9397279793683256,1.7082489999999997,1.6052893810279627,1.0,0.6974053802803664,-0.06027202063167438,-0.06027202063167436
1.308,1.308,1.228921739691121,1.0,0.939542614442753,1.7108640000000002,1.6074296355159863,1.0,0.6971359768906369,-0.060457385557247015,-0.060457385557247
1.309,1.309,1.2296187410755846,1.0,0.9393573270248928,1.7134809999999998,1.60957093206794,1.0,0.6968668357064264,-0.060642672975107254,-0.06064267297510717
1.31,1.31,1.2303154734498118,1.0,0.9391721171372609,1.7161000000000002,1.6117132702192536,1.0,0.6965979563564042,-0.06082788286273909,-0.0608278828627391
1.311,1.311,1.2310119370754518,0.9999999999999999,0.9389869848020227,1.718721,1.6138566495059172,1.0,0.6963293384698659,-0.06101301519797726,-0.0610130151979772
1.312,1.312,1.2317081322137828,1.0,0.938801930040993,1.721344,1.616001069464483,1.0,0.696060981676729,-0.06119806995900703,-0.061198069959007007
1.313,1.313,1.2324040591257133,1.0,0.9386169528756385,1.7239689999999999,1.6181465296320614,1.0,0.6957928856075344,-0.061383047124361524,-0.06138304712436149
1.314,1.314,1.2330997180717829,1.0,0.9384320533270798,1.7265960000000002,1.6202930295463227,1.0,0.695525049893445,-0.06156794667292023,-0.061567946672920204
1.315,1.315,1.2337951093121624,1.0,0.9382472314160931,1.7292249999999998,1.6224405687454935,1.0,0.695257474166243,-0.061752768583906874,-0.06175276858390688
1.316,1.316,1.2344902331066552,1.0,0.9380624871631118,1.7318560000000003,1.6245891467683584,1.0,0.6949901580583316,-0.061937512836888205,-0.0619375128368882
1.317,1.317,1.2351850897146965,1.0,0.9378778205882282,1.7344889999999997,1.6267387631542551,1.0,0.6947231012027323,-0.06212217941177176,-0.06212217941177178
1.318,1.318,1.235879679395356,1.0,0.9376932317111956,1.7371240000000003,1.6288894174430792,1.0,0.694456303233084,-0.06230676828880435,-0.06230676828880444
1.319,1.319,1.2365740024073362,1.0,0.93750872055143,1.739761,1.6310411091752763,1.0,0.694189763783643,-0.06249127944856996,-0.062491279448570025
1.32,1.32,1.2372680590089749,1.0,0.9373242871280112,1.7424000000000002,1.633193837891847,1.0,0.6939234824892803,-0.0626757128719888,-0.06267571287198881
1.321,1.321,1.237961849458245,1.0,0.9371399314596859,1.7450409999999998,1.6353476031343415,1.0,0.6936574589854831,-0.06286006854031416,-0.06286006854031412
1.322,1.322,1.2386553740127546,1.0,0.9369556535648673,1.7476840000000002,1.6375024044448616,1.0,0.693391692908351,-0.06304434643513272,-0.06304434643513268
1.323,1.323,1.2393486329297494,1.0,0.9367714534616398,1.7503289999999998,1.6396582413660583,1.0,0.6931261838945981,-0.06322854653836021,-0.06322854653836019
1.324,1.324,1.2400416264661107,1.0,0.9365873311677573,1.7529760000000003,1.6418151134411307,1.0,0.692860931581549,-0.06341266883224271,-0.06341266883224272
1.325,1.325,1.2407343548783587,1.0,0.9364032867006481,1.7556249999999998,1.6439730202138252,1.0,0.6925959356071403,-0.06359671329935189,-0.0635967132993519
1.326,1.326,1.241426818422651,1.0,0.9362193200774139,1.7582760000000002,1.646131961228435,1.0,0.6923311956099177,-0.0637806799225861,-0.06378067992258607
1.327,1.327,1.242119017354784,1.0,0.9360354313148335,1.760929,1.6482919360297983,1.0,0.6920667112290367,-0.06396456868516649,-0.06396456868516653
1.328,1.328,1.2428109519301944,1.0,0.9358516204293632,1.7635840000000003,1.6504529441632982,1.0,0.6918024821042602,-0.06414837957063678,-0.0641483795706368
1.329,1.329,1.243502622403958,1.0,0.9356678874371392,1.766241,1.6526149851748602,1.0,0.6915385078759589,-0.06433211256286074,-0.06433211256286075
1.33,1.33,1.244194029030792,1.0,0.9354842323539789,1.7689000000000001,1.6547780586109535,1.0,0.6912747881851088,-0.06451576764602109,-0.06451576764602107
1.331,1.331,1.2448851720650544,1.0,0.9353006551953827,1.771561,1.6569421640185875,1.0,0.6910113226732915,-0.06469934480461721,-0.06469934480461725
1.332,1.332,1.245576051760746,1.0,0.9351171559765359,1.7742240000000002,1.6591073009453137,1.0,0.690748110982693,-0.06488284402346407,-0.06488284402346411
1.333,1.333,1.2462666683715078,1.0,0.934933734712309,1.7768889999999997,1.6612734689392197,1.0,0.6904851527561016,-0.06506626528769105,-0.065066265287691
1.334,1.334,1.246957022150627,1.0,0.9347503914172616,1.7795560000000001,1.6634406675489366,1.0,0.6902224476369089,-0.06524960858273844,-0.06524960858273843
1.335,1.335,1.247647113351032,1.0,0.9345671261056421,1.7822249999999997,1.6656088963236277,1.0,0.6899599952691072,-0.06543287389435798,-0.06543287389435792
1.336,1.336,1.2483369422252972,0.9999999999999999,0.93438393879139,1.7848960000000003,1.6677781548129973,1.0,0.6896977952972896,-0.06561606120860991,-0.06561606120860987
1.337,1.337,1.2490265090256405,1.0,0.934200829488138,1.787569,1.6699484425672815,1.0,0.6894358473666476,-0.06579917051186199,-0.06579917051186202
1.338,1.338,1.2497158140039262,1.0,0.9340177982092124,1.7902440000000002,1.6721197591372532,1.0,0.6891741511229718,-0.06598220179078766,-0.06598220179078762
1.339,1.339,1.2504048574116642,1.0,0.9338348449676357,1.792921,1.6742921040742185,1.0,0.6889127062126504,-0.0661651550323643,-0.06616515503236431
1.34,1.34,1.2510936395000116,1.0,0.933651969776128,1.7956000000000003,1.6764654769300158,1.0,0.6886515122826673,-0.06634803022387198,-0.06634803022387203
1.341,1.341,1.251782160519772,1.0,0.9334691726471082,1.798281,1.6786398772570144,1.0,0.6883905689806025,-0.06653082735289179,-0.06653082735289184
1.342,1.342,1.2524704207213981,1.0,0.9332864535926961,1.800964,1.6808153046081162,1.0,0.68812987595463,-0.06671354640730398,-0.06671354640730387
1.343,1.343,1.2531584203549897,1.0,0.9331038126247132,1.8036489999999998,1.682991758536751,1.0,0.6878694328535181,-0.06689618737528688,-0.0668961873752868
1.344,1.344,1.2538461596702963,0.9999999999999999,0.9329212497546847,1.8063360000000004,1.6851692385968784,1.0,0.6876092393266264,-0.06707875024531529,-0.06707875024531519
1.345,1.345,1.2545336389167177,1.0,0.9327387649938422,1.8090249999999999,1.6873477443429852,1.0,0.6873492950239076,-0.06726123500615785,-0.06726123500615777
1.346,1.346,1.2552208583433027,1.0,0.9325563583531222,1.8117160000000003,1.6895272753300856,1.0,0.687089599595904,-0.06744364164687773,-0.06744364164687777
1.347,1.347,1.2559078181987513,1.0,0.9323740298431711,1.8144089999999997,1.691707831113718,1.0,0.6868301526937478,-0.067625970156829,-0.06762597015682892
1.348,1.348,1.2565945187314158,1.0,0.9321917794743441,1.8171040000000003,1.6938894112499485,1.0,0.6865709539691601,-0.067808220525656,-0.06780822052565594
1.349,1.349,1.2572809601892996,1.0,0.9320096072567083,1.819801,1.6960720152953652,1.0,0.6863120030744502,-0.06799039274329162,-0.06799039274329166
1.35,1.35,1.2579671428200592,1.0,0.9318275132000438,1.8225000000000002,1.69825564280708,1.0,0.6860532996625127,-0.06817248679995623,-0.06817248679995624
1.351,1.351,1.2586530668710032,1.0,0.9316454973138439,1.825201,1.7004402933427254,1.0,0.6857948433868298,-0.06835450268615602,-0.06835450268615606
1.3519999999999999,1.3519999999999999,1.2593387325890961,1.0,0.9314635596073197,1.8279039999999995,1.7026259664604577,1.0,0.6855366339014674,-0.0685364403926803,-0.06853644039268025
1.353,1.353,1.2600241402209547,1.0,0.9312817000893975,1.830609,1.7048126617189516,1.0,0.6852786708610756,-0.0687182999106026,-0.06871829991060252
1.354,1.354,1.2607092900128516,1.0,0.9310999187687233,1.8333160000000004,1.7070003786774013,1.0,0.6850209539208878,-0.06890008123127658,-0.06890008123127667
1.355,1.355,1.2613941822107153,1.0,0.9309182156536644,1.836025,1.7091891168955193,1.0,0.6847634827367189,-0.06908178434633555,-0.0690817843463356
1.3559999999999999,1.3559999999999999,1.262078817060129,1.0,0.9307365907523075,1.8387359999999997,1.7113788759335347,1.0,0.6845062569649645,-0.06926340924769245,-0.06926340924769248
1.357,1.357,1.262763194806335,1.0,0.9305550440724649,1.841449,1.7135696553521964,1.0,0.6842492762626016,-0.06944495592753505,-0.06944495592753508
1.358,1.358,1.2634473156942303,1.0,0.9303735756216717,1.8441640000000004,1.7157614547127649,1.0,0.6839925402871848,-0.06962642437832826,-0.06962642437832833
1.359,1.359,1.264131179968371,1.0,0.9301921854071898,1.846881,1.7179542735770161,1.0,0.683736048696848,-0.06980781459281016,-0.06980781459281016
1.3599999999999999,1.3599999999999999,1.2648147878729719,1.0,0.9300108734360087,1.8495999999999997,1.7201481115072417,1.0,0.6834798011503013,-0.0699891265639912,-0.06998912656399126
